Network_no	Model_no	func_type	model
851	0	scNCF	[200, 254, 64, 179, 236, 14, 234, 248, 140, 84, 248, 128, 244, 168, 174, 168]
852	0	scNCF	[236, 236, 236, 236, 128, 168, 254, 128, 254, 248, 234, 248, 200, 128, 236, 248]
853	0	scNCF	[168, 84, 254, 236, 236, 223, 93, 13, 206, 239, 213, 168, 47, 138, 59, 13]
854	0	scNCF	[112, 8, 242, 14, 186, 84, 242, 84, 8, 11, 244, 2, 254, 196, 239, 84]
855	0	scNCF	[200, 234, 200, 248, 248, 236, 200, 200, 234, 248, 234, 254, 128, 196, 236, 253]
856	0	scNCF	[35, 81, 7, 208, 191, 127, 1, 11, 19, 251, 19, 35, 76, 176, 31, 42]
857	0	scNCF	[2, 186, 241, 162, 31, 50, 7, 140, 49, 220, 7, 87, 19, 176, 76, 79]
858	0	scNCF	[171, 55, 31, 223, 117, 179, 7, 171, 115, 79, 1, 247, 55, 127, 69, 35]
859	0	scNCF	[254, 200, 200, 248, 236, 236, 234, 248, 200, 200, 206, 168, 234, 254, 200, 176]
860	0	scNCF	[253, 55, 128, 21, 224, 236, 236, 174, 223, 208, 208, 42, 213, 138, 69, 206]
861	0	scNCF	[186, 42, 32, 1, 2, 8, 179, 35, 143, 247, 244, 55, 21, 186, 47, 140]
862	0	scNCF	[7, 1, 7, 59, 31, 4, 21, 19, 93, 247, 19, 31, 55, 21, 21, 21]
863	0	scNCF	[174, 236, 179, 14, 162, 234, 8, 234, 128, 162, 223, 8, 253, 47, 224, 244]
864	0	scNCF	[55, 87, 19, 55, 1, 191, 127, 1, 21, 1, 59, 1, 87, 19, 87, 115]
865	0	scNCF	[127, 87, 1, 1, 31, 55, 31, 87, 7, 127, 19, 87, 7, 87, 42, 76]
866	0	scNCF	[19, 8, 171, 1, 13, 205, 1, 2, 11, 205, 168, 87, 205, 191, 239, 115]
867	0	scNCF	[247, 186, 241, 21, 76, 8, 35, 242, 223, 42, 69, 224, 162, 244, 42, 196]
868	0	scNCF	[244, 191, 242, 248, 50, 206, 234, 59, 200, 42, 168, 127, 253, 162, 81, 93]
869	0	scNCF	[254, 242, 244, 244, 234, 171, 171, 220, 14, 247, 128, 196, 8, 254, 179, 79]
870	0	scNCF	[213, 11, 171, 87, 69, 117, 59, 112, 31, 236, 242, 4, 176, 112, 81, 174]
871	0	scNCF	[251, 241, 176, 234, 1, 244, 239, 236, 168, 224, 254, 236, 213, 176, 140, 32]
872	0	scNCF	[64, 1, 16, 248, 171, 35, 1, 140, 7, 55, 19, 239, 171, 112, 239, 236]
873	0	scNCF	[186, 200, 7, 87, 115, 87, 87, 79, 19, 191, 241, 186, 241, 248, 205, 50]
874	0	scNCF	[242, 191, 84, 253, 117, 176, 81, 138, 42, 251, 50, 69, 16, 8, 244, 138]
875	0	scNCF	[168, 93, 208, 168, 76, 254, 196, 128, 14, 168, 251, 248, 234, 117, 200, 208]
876	0	scNCF	[47, 31, 176, 69, 117, 2, 115, 31, 14, 19, 174, 4, 81, 176, 55, 55]
877	0	scNCF	[174, 234, 239, 49, 254, 179, 179, 200, 236, 128, 19, 49, 186, 168, 254, 205]
878	0	scNCF	[115, 242, 244, 79, 223, 239, 19, 224, 4, 242, 206, 241, 2, 69, 115, 241]
879	0	scNCF	[115, 87, 168, 253, 115, 196, 248, 31, 205, 21, 76, 127, 11, 191, 174, 14]
880	0	scNCF	[42, 176, 176, 186, 47, 14, 239, 213, 14, 42, 117, 16, 171, 234, 2, 191]
881	0	scNCF	[248, 248, 234, 64, 234, 128, 236, 224, 236, 200, 236, 168, 234, 236, 128, 200]
882	0	scNCF	[254, 79, 162, 206, 117, 128, 224, 220, 49, 32, 234, 4, 248, 248, 206, 64]
883	0	scNCF	[248, 236, 128, 128, 224, 224, 128, 200, 128, 224, 236, 168, 128, 236, 128, 200]
884	0	scNCF	[16, 84, 2, 171, 84, 69, 81, 79, 239, 32, 179, 117, 174, 1, 13, 21]
885	0	scNCF	[14, 32, 42, 64, 254, 168, 112, 186, 254, 55, 220, 236, 186, 162, 196, 208]
886	0	scNCF	[248, 31, 49, 81, 55, 69, 47, 35, 64, 7, 115, 69, 117, 239, 7, 7]
887	0	scNCF	[31, 42, 55, 31, 21, 87, 21, 55, 55, 19, 1, 21, 31, 31, 87, 7]
888	0	scNCF	[84, 247, 179, 93, 186, 239, 115, 50, 84, 248, 138, 244, 93, 171, 206, 236]
889	0	scNCF	[223, 14, 248, 59, 224, 14, 14, 248, 84, 14, 4, 200, 64, 224, 251, 254]
890	0	scNCF	[21, 208, 127, 4, 47, 7, 79, 13, 205, 79, 55, 7, 76, 1, 251, 49]
891	0	scNCF	[16, 117, 186, 84, 42, 1, 171, 138, 162, 242, 7, 174, 35, 7, 244, 128]
892	0	scNCF	[127, 19, 64, 31, 31, 7, 87, 234, 55, 49, 247, 87, 87, 4, 11, 7]
893	0	scNCF	[50, 254, 236, 162, 254, 128, 64, 224, 168, 200, 234, 224, 200, 236, 128, 128]
894	0	scNCF	[55, 87, 35, 191, 138, 93, 1, 171, 87, 35, 1, 55, 31, 31, 50, 55]
895	0	scNCF	[247, 55, 16, 21, 21, 76, 55, 49, 186, 87, 55, 21, 244, 84, 253, 171]
896	0	scNCF	[84, 208, 223, 236, 50, 127, 1, 223, 186, 236, 174, 143, 251, 69, 247, 76]
897	0	scNCF	[14, 254, 236, 174, 186, 254, 239, 200, 239, 224, 128, 14, 168, 244, 162, 191]
898	0	scNCF	[234, 248, 128, 236, 168, 224, 236, 200, 254, 254, 248, 8, 168, 128, 168, 128]
899	0	scNCF	[7, 7, 127, 21, 31, 87, 1, 127, 87, 31, 55, 127, 223, 7, 19, 87]
900	0	scNCF	[1, 254, 4, 117, 205, 186, 19, 47, 223, 1, 1, 127, 208, 244, 69, 13]
901	0	scNCF	[19, 115, 13, 64, 191, 223, 1, 191, 19, 171, 81, 55, 223, 7, 93, 223]
902	0	scNCF	[168, 200, 128, 128, 248, 84, 128, 248, 254, 128, 254, 236, 196, 248, 84, 224]
903	0	scNCF	[50, 168, 8, 168, 140, 168, 236, 128, 234, 208, 248, 236, 174, 8, 251, 253]
904	0	scNCF	[200, 14, 239, 213, 14, 84, 200, 200, 224, 236, 50, 138, 248, 168, 168, 143]
905	0	scNCF	[64, 213, 176, 2, 168, 236, 174, 179, 11, 21, 205, 112, 239, 254, 242, 174]
906	0	scNCF	[254, 224, 242, 224, 14, 162, 32, 248, 162, 168, 196, 254, 196, 196, 254, 174]
907	0	scNCF	[171, 19, 7, 127, 1, 21, 59, 16, 55, 55, 4, 127, 31, 19, 21, 87]
908	0	scNCF	[19, 1, 87, 1, 1, 21, 55, 247, 7, 87, 7, 16, 87, 21, 19, 1]
909	0	scNCF	[87, 127, 143, 81, 55, 1, 21, 21, 21, 55, 21, 1, 21, 7, 13, 16]
910	0	scNCF	[174, 128, 35, 254, 179, 247, 224, 236, 128, 213, 84, 174, 234, 200, 59, 208]
911	0	scNCF	[224, 128, 196, 117, 112, 254, 59, 168, 31, 76, 242, 69, 112, 14, 117, 186]
912	0	scNCF	[31, 127, 31, 115, 21, 251, 93, 4, 7, 76, 14, 244, 196, 127, 117, 49]
913	0	scNCF	[81, 11, 196, 35, 4, 7, 200, 8, 79, 19, 49, 140, 254, 236, 176, 176]
914	0	scNCF	[79, 49, 13, 234, 8, 84, 4, 206, 196, 19, 248, 200, 50, 50, 2, 140]
915	0	scNCF	[8, 254, 248, 179, 176, 128, 236, 224, 200, 236, 236, 236, 200, 84, 236, 143]
916	0	scNCF	[112, 2, 162, 93, 242, 93, 8, 31, 191, 208, 31, 19, 236, 244, 140, 206]
917	0	scNCF	[191, 16, 196, 59, 176, 59, 171, 7, 21, 47, 223, 32, 81, 253, 1, 115]
918	0	scNCF	[248, 168, 168, 128, 8, 254, 242, 179, 224, 200, 236, 223, 251, 128, 248, 128]
919	0	scNCF	[4, 254, 220, 168, 200, 253, 162, 241, 196, 236, 251, 176, 254, 128, 205, 128]
920	0	scNCF	[200, 200, 254, 128, 224, 143, 254, 138, 234, 220, 234, 8, 19, 186, 248, 236]
921	0	scNCF	[244, 21, 4, 47, 115, 64, 21, 117, 2, 93, 35, 127, 248, 31, 35, 191]
922	0	scNCF	[64, 236, 138, 128, 224, 128, 236, 234, 248, 234, 220, 128, 254, 242, 248, 236]
923	0	scNCF	[49, 4, 21, 4, 127, 127, 76, 7, 223, 208, 81, 7, 55, 55, 87, 7]
924	0	scNCF	[19, 171, 196, 253, 168, 1, 174, 140, 2, 247, 81, 55, 241, 174, 253, 13]
925	0	scNCF	[168, 248, 128, 254, 236, 196, 128, 200, 248, 248, 248, 224, 128, 208, 168, 200]
926	0	scNCF	[55, 138, 31, 127, 127, 242, 205, 21, 16, 31, 31, 127, 1, 127, 162, 1]
927	0	scNCF	[171, 191, 64, 128, 247, 248, 176, 140, 236, 8, 251, 236, 64, 200, 254, 31]
928	0	scNCF	[55, 76, 127, 127, 19, 19, 31, 162, 31, 81, 127, 55, 2, 7, 31, 84]
929	0	scNCF	[31, 21, 7, 7, 31, 7, 55, 1, 55, 19, 1, 127, 87, 21, 127, 7]
930	0	scNCF	[87, 127, 31, 87, 59, 31, 87, 31, 191, 191, 1, 21, 19, 171, 19, 191]
931	0	scNCF	[186, 236, 234, 224, 239, 220, 224, 168, 162, 236, 162, 55, 14, 196, 248, 176]
932	0	scNCF	[200, 224, 234, 234, 138, 138, 200, 200, 200, 234, 254, 200, 236, 234, 248, 234]
933	0	scNCF	[1, 35, 32, 59, 127, 127, 87, 1, 8, 1, 47, 84, 21, 55, 186, 11]
934	0	scNCF	[143, 32, 200, 220, 176, 168, 224, 224, 224, 242, 254, 234, 236, 128, 234, 236]
935	0	scNCF	[176, 247, 1, 213, 81, 174, 239, 200, 251, 179, 241, 112, 251, 16, 206, 76]
936	0	scNCF	[174, 248, 168, 14, 234, 64, 254, 254, 248, 50, 128, 236, 254, 162, 196, 236]
937	0	scNCF	[234, 76, 186, 242, 224, 248, 8, 251, 64, 140, 236, 84, 236, 236, 247, 32]
938	0	scNCF	[7, 138, 64, 4, 50, 253, 140, 206, 239, 1, 55, 247, 14, 112, 11, 84]
939	0	scNCF	[55, 162, 19, 242, 79, 59, 21, 35, 81, 7, 93, 242, 1, 55, 49, 127]
940	0	scNCF	[81, 47, 21, 176, 7, 87, 31, 16, 7, 21, 21, 55, 19, 87, 93, 247]
941	0	scNCF	[31, 19, 205, 247, 2, 31, 208, 16, 138, 115, 7, 223, 115, 21, 55, 69]
942	0	scNCF	[128, 93, 31, 7, 11, 127, 208, 13, 127, 241, 93, 127, 127, 13, 174, 4]
943	0	scNCF	[81, 115, 1, 42, 223, 115, 19, 127, 32, 117, 50, 247, 1, 21, 220, 76]
944	0	scNCF	[19, 7, 87, 19, 1, 19, 93, 7, 87, 19, 7, 35, 31, 31, 11, 87]
945	0	scNCF	[55, 19, 236, 244, 31, 81, 79, 128, 171, 168, 241, 176, 4, 208, 247, 254]
946	0	scNCF	[8, 19, 55, 7, 127, 19, 19, 21, 21, 1, 21, 55, 31, 87, 19, 55]
947	0	scNCF	[171, 31, 21, 244, 84, 31, 127, 7, 19, 127, 1, 59, 205, 2, 59, 2]
948	0	scNCF	[224, 224, 224, 179, 248, 224, 234, 236, 234, 176, 220, 213, 254, 248, 140, 168]
949	0	scNCF	[162, 254, 35, 247, 213, 254, 128, 239, 248, 171, 244, 179, 251, 236, 81, 224]
950	0	scNCF	[81, 7, 127, 205, 19, 7, 81, 50, 55, 162, 69, 55, 11, 191, 4, 31]
951	0	scNCF	[16, 19, 49, 87, 253, 31, 196, 127, 31, 31, 93, 31, 127, 115, 35, 1]
952	0	scNCF	[117, 55, 1, 19, 19, 1, 21, 55, 55, 1, 55, 21, 87, 127, 1, 31]
953	0	scNCF	[248, 117, 84, 59, 244, 112, 247, 87, 208, 93, 247, 79, 16, 186, 200, 208]
954	0	scNCF	[176, 16, 206, 31, 76, 112, 55, 7, 191, 196, 7, 42, 251, 49, 224, 224]
955	0	scNCF	[55, 127, 55, 55, 55, 7, 127, 7, 1, 7, 11, 11, 7, 31, 31, 31]
956	0	scNCF	[236, 236, 84, 253, 168, 248, 242, 236, 196, 168, 208, 168, 242, 254, 128, 168]
957	0	scNCF	[59, 19, 223, 206, 128, 191, 47, 16, 55, 1, 49, 8, 117, 242, 55, 31]
958	0	scNCF	[76, 79, 69, 55, 35, 69, 21, 35, 55, 16, 87, 19, 115, 31, 205, 208]
959	0	scNCF	[213, 253, 248, 138, 64, 47, 224, 224, 239, 176, 42, 206, 8, 251, 251, 7]
960	0	scNCF	[19, 4, 19, 79, 112, 47, 1, 112, 205, 87, 1, 115, 1, 47, 87, 69]
961	0	scNCF	[196, 1, 128, 76, 49, 117, 168, 196, 186, 162, 186, 16, 84, 138, 115, 115]
962	0	scNCF	[115, 186, 247, 59, 84, 81, 143, 206, 251, 50, 254, 47, 14, 248, 213, 205]
963	0	scNCF	[55, 241, 79, 13, 7, 79, 21, 247, 93, 127, 49, 200, 244, 31, 7, 69]
964	0	scNCF	[21, 127, 19, 55, 21, 21, 1, 127, 7, 127, 19, 31, 19, 31, 21, 1]
965	0	scNCF	[200, 14, 168, 213, 236, 224, 168, 168, 244, 168, 140, 234, 254, 224, 254, 200]
966	0	scNCF	[1, 55, 140, 35, 251, 93, 143, 59, 14, 241, 87, 191, 81, 55, 176, 19]
967	0	scNCF	[19, 127, 87, 31, 55, 93, 55, 127, 1, 127, 21, 55, 93, 171, 1, 21]
968	0	scNCF	[247, 138, 47, 2, 4, 200, 220, 84, 223, 50, 127, 247, 208, 49, 191, 171]
969	0	scNCF	[128, 200, 254, 234, 79, 200, 191, 208, 254, 162, 8, 248, 208, 8, 251, 140]
970	0	scNCF	[220, 168, 186, 248, 224, 234, 16, 168, 254, 128, 224, 14, 128, 179, 8, 143]
971	0	scNCF	[253, 186, 168, 254, 206, 254, 14, 234, 42, 138, 251, 253, 234, 251, 234, 168]
972	0	scNCF	[251, 55, 49, 42, 87, 31, 31, 112, 59, 76, 93, 19, 19, 35, 42, 213]
973	0	scNCF	[55, 128, 59, 84, 13, 247, 254, 55, 35, 69, 87, 174, 115, 196, 127, 2]
974	0	scNCF	[13, 220, 254, 128, 234, 254, 200, 14, 35, 35, 168, 8, 14, 234, 254, 248]
975	0	scNCF	[19, 31, 21, 7, 87, 19, 7, 1, 127, 21, 55, 7, 1, 87, 7, 55]
976	0	scNCF	[206, 239, 84, 143, 14, 112, 186, 186, 87, 162, 234, 1, 31, 16, 35, 16]
977	0	scNCF	[32, 49, 244, 253, 254, 49, 128, 191, 234, 31, 42, 93, 234, 13, 191, 186]
978	0	scNCF	[224, 168, 50, 234, 8, 176, 236, 168, 254, 224, 13, 128, 234, 128, 236, 128]
979	0	scNCF	[224, 208, 128, 234, 200, 236, 236, 176, 242, 14, 35, 168, 128, 253, 93, 244]
980	0	scNCF	[236, 236, 234, 128, 234, 196, 168, 236, 234, 254, 168, 234, 128, 234, 254, 128]
981	0	scNCF	[112, 171, 1, 205, 127, 223, 19, 19, 31, 87, 21, 1, 21, 11, 87, 7]
982	0	scNCF	[7, 19, 55, 1, 55, 1, 7, 21, 87, 31, 7, 19, 19, 21, 55, 87]
983	0	scNCF	[55, 35, 31, 14, 21, 1, 16, 21, 1, 21, 1, 21, 31, 19, 19, 87]
984	0	scNCF	[7, 7, 79, 81, 55, 47, 55, 191, 7, 21, 31, 55, 220, 31, 31, 19]
985	0	scNCF	[127, 7, 19, 19, 127, 19, 87, 31, 19, 87, 1, 55, 19, 127, 21, 21]
986	0	scNCF	[31, 247, 168, 2, 247, 93, 220, 220, 35, 64, 244, 21, 115, 200, 138, 115]
987	0	scNCF	[50, 208, 200, 206, 16, 200, 47, 42, 236, 242, 224, 236, 236, 236, 64, 205]
988	0	scNCF	[254, 248, 254, 224, 128, 200, 224, 236, 128, 234, 254, 248, 248, 248, 128, 224]
989	0	scNCF	[21, 87, 127, 55, 81, 87, 16, 7, 4, 55, 115, 7, 21, 49, 241, 127]
990	0	scNCF	[1, 87, 31, 7, 1, 31, 19, 19, 127, 127, 19, 21, 55, 127, 1, 127]
991	0	scNCF	[93, 19, 19, 19, 31, 55, 196, 79, 31, 19, 50, 69, 127, 191, 14, 21]
992	0	scNCF	[32, 224, 11, 213, 16, 93, 1, 254, 213, 4, 168, 21, 191, 162, 84, 2]
993	0	scNCF	[196, 236, 236, 242, 50, 239, 234, 174, 244, 84, 254, 50, 200, 234, 254, 254]
994	0	scNCF	[143, 224, 254, 236, 168, 234, 254, 248, 224, 224, 128, 200, 236, 128, 254, 234]
995	0	scNCF	[205, 176, 87, 11, 1, 55, 127, 11, 69, 47, 55, 174, 127, 115, 208, 87]
996	0	scNCF	[1, 7, 1, 55, 31, 127, 7, 49, 7, 7, 1, 87, 1, 1, 19, 31]
997	0	scNCF	[21, 87, 55, 55, 31, 19, 19, 87, 7, 42, 1, 1, 1, 55, 55, 55]
998	0	scNCF	[19, 7, 87, 31, 55, 87, 31, 19, 79, 42, 21, 1, 19, 19, 21, 69]
999	0	scNCF	[224, 254, 248, 128, 254, 168, 186, 128, 248, 234, 236, 168, 248, 248, 234, 236]
1000	0	scNCF	[236, 168, 143, 234, 234, 179, 234, 200, 224, 251, 224, 168, 234, 32, 168, 174]
1001	0	scNCF	[14, 21, 241, 1, 55, 1, 1, 171, 115, 115, 1, 19, 127, 1, 81, 1]
1002	0	scNCF	[234, 168, 248, 224, 200, 128, 248, 200, 128, 234, 224, 168, 234, 254, 224, 248]
1003	0	scNCF	[236, 236, 254, 168, 140, 138, 248, 168, 174, 168, 84, 224, 254, 200, 236, 128]
1004	0	scNCF	[7, 7, 93, 162, 127, 13, 112, 76, 87, 55, 253, 64, 186, 42, 115, 76]
1005	0	scNCF	[117, 138, 186, 49, 234, 8, 49, 49, 251, 87, 87, 35, 64, 49, 84, 7]
1006	0	scNCF	[64, 47, 244, 2, 179, 112, 138, 69, 174, 31, 93, 21, 186, 220, 244, 208]
1007	0	scNCF	[50, 14, 49, 50, 168, 69, 55, 162, 168, 241, 234, 21, 162, 79, 236, 140]
1008	0	scNCF	[179, 138, 162, 162, 200, 234, 21, 14, 112, 112, 59, 206, 200, 11, 138, 138]
1009	0	scNCF	[176, 59, 2, 93, 50, 200, 13, 174, 200, 115, 19, 224, 21, 4, 93, 59]
1010	0	scNCF	[191, 31, 69, 7, 128, 7, 79, 79, 93, 14, 32, 205, 208, 7, 81, 21]
1011	0	scNCF	[31, 31, 171, 55, 31, 4, 241, 21, 87, 7, 76, 31, 49, 143, 1, 1]
1012	0	scNCF	[2, 8, 254, 208, 248, 254, 128, 244, 248, 234, 242, 168, 128, 13, 248, 171]
1013	0	scNCF	[128, 220, 81, 254, 254, 236, 200, 168, 200, 50, 138, 200, 171, 128, 174, 254]
1014	0	scNCF	[220, 254, 242, 84, 174, 234, 248, 112, 174, 179, 253, 208, 248, 234, 2, 200]
1015	0	scNCF	[35, 42, 236, 138, 50, 50, 140, 69, 205, 179, 140, 8, 253, 251, 168, 128]
1016	0	scNCF	[200, 87, 254, 205, 224, 4, 168, 87, 247, 223, 21, 4, 69, 205, 224, 35]
1017	0	scNCF	[87, 87, 31, 112, 31, 2, 115, 11, 1, 55, 127, 21, 127, 7, 11, 205]
1018	0	scNCF	[200, 200, 200, 236, 128, 32, 224, 200, 8, 220, 140, 248, 236, 254, 200, 248]
1019	0	scNCF	[206, 76, 248, 196, 200, 220, 176, 128, 196, 14, 117, 186, 236, 251, 242, 42]
1020	0	scNCF	[206, 254, 234, 248, 239, 254, 168, 8, 200, 50, 4, 196, 162, 244, 84, 248]
1021	0	scNCF	[248, 168, 128, 168, 168, 236, 168, 168, 234, 236, 248, 234, 248, 128, 254, 254]
1022	0	scNCF	[59, 79, 93, 2, 35, 55, 174, 208, 87, 21, 241, 171, 55, 35, 49, 21]
1023	0	scNCF	[179, 206, 14, 200, 128, 174, 248, 244, 236, 247, 200, 234, 64, 224, 168, 251]
1024	0	scNCF	[16, 1, 47, 140, 19, 31, 21, 241, 223, 127, 1, 87, 31, 31, 87, 19]
1025	0	scNCF	[79, 4, 55, 49, 21, 127, 55, 206, 115, 117, 32, 13, 32, 19, 21, 49]
1026	0	scNCF	[213, 234, 171, 162, 4, 248, 251, 64, 213, 200, 251, 239, 244, 234, 168, 8]
1027	0	scNCF	[42, 127, 21, 21, 115, 13, 1, 16, 31, 21, 19, 87, 19, 7, 19, 87]
1028	0	scNCF	[19, 220, 49, 7, 19, 21, 127, 7, 7, 49, 220, 4, 81, 7, 143, 81]
1029	0	scNCF	[248, 248, 168, 200, 128, 224, 254, 254, 234, 248, 248, 248, 128, 224, 248, 224]
1030	0	scNCF	[143, 128, 224, 13, 234, 128, 254, 35, 168, 236, 239, 138, 254, 200, 168, 234]
1031	0	scNCF	[234, 248, 2, 236, 171, 254, 213, 236, 251, 171, 117, 254, 140, 138, 224, 168]
1032	0	scNCF	[241, 1, 87, 31, 59, 87, 127, 87, 55, 93, 7, 143, 87, 7, 13, 31]
1033	0	scNCF	[64, 7, 19, 208, 76, 42, 162, 223, 13, 1, 140, 13, 84, 241, 4, 81]
1034	0	scNCF	[236, 176, 254, 13, 79, 87, 16, 49, 223, 21, 234, 1, 69, 115, 31, 93]
1035	0	scNCF	[179, 49, 69, 115, 4, 248, 244, 69, 239, 208, 143, 196, 127, 242, 176, 247]
1036	0	scNCF	[93, 179, 59, 31, 93, 7, 253, 206, 112, 87, 1, 55, 4, 223, 31, 87]
1037	0	scNCF	[87, 13, 55, 55, 93, 87, 31, 179, 127, 31, 127, 31, 31, 213, 87, 115]
1038	0	scNCF	[200, 32, 128, 254, 242, 224, 251, 168, 248, 213, 79, 242, 32, 64, 162, 236]
1039	0	scNCF	[21, 19, 16, 191, 7, 55, 127, 1, 31, 7, 31, 7, 55, 59, 21, 127]
1040	0	scNCF	[127, 7, 21, 79, 251, 115, 241, 93, 1, 19, 7, 31, 112, 127, 191, 179]
1041	0	scNCF	[220, 234, 140, 84, 239, 143, 174, 174, 168, 220, 224, 21, 32, 2, 200, 253]
1042	0	scNCF	[248, 128, 253, 254, 251, 162, 128, 234, 93, 168, 236, 2, 242, 239, 208, 168]
1043	0	scNCF	[2, 171, 19, 220, 4, 1, 1, 87, 35, 21, 128, 1, 87, 81, 64, 59]
1044	0	scNCF	[76, 69, 49, 11, 127, 112, 14, 174, 196, 32, 176, 59, 7, 213, 248, 47]
1045	0	scNCF	[200, 168, 200, 64, 128, 224, 248, 128, 200, 168, 254, 179, 236, 168, 128, 254]
1046	0	scNCF	[11, 84, 81, 42, 55, 1, 55, 174, 7, 7, 49, 247, 50, 87, 21, 55]
1047	0	scNCF	[84, 205, 2, 112, 206, 224, 69, 234, 84, 49, 8, 206, 13, 244, 179, 128]
1048	0	scNCF	[253, 254, 168, 236, 140, 251, 176, 8, 168, 174, 244, 87, 47, 128, 248, 19]
1049	0	scNCF	[55, 1, 1, 19, 35, 19, 1, 93, 81, 21, 127, 112, 127, 21, 19, 1]
1050	0	scNCF	[19, 127, 140, 87, 205, 115, 176, 69, 21, 47, 19, 31, 115, 2, 87, 1]
1051	0	scNCF	[220, 59, 128, 1, 117, 32, 19, 79, 2, 140, 220, 8, 254, 248, 208, 236]
1052	0	scNCF	[138, 16, 200, 168, 200, 8, 220, 143, 200, 64, 4, 140, 234, 50, 47, 49]
1053	0	scNCF	[76, 200, 248, 224, 32, 32, 174, 236, 248, 128, 128, 224, 254, 248, 242, 236]
1054	0	scNCF	[206, 87, 241, 1, 244, 55, 42, 42, 79, 7, 21, 162, 117, 55, 55, 87]
1055	0	scNCF	[35, 7, 251, 162, 162, 49, 208, 79, 32, 64, 196, 224, 143, 196, 162, 248]
1056	0	scNCF	[55, 7, 55, 7, 21, 127, 31, 31, 191, 117, 7, 127, 7, 127, 31, 127]
1057	0	scNCF	[224, 49, 205, 186, 47, 242, 171, 50, 244, 223, 251, 59, 81, 213, 31, 32]
1058	0	scNCF	[55, 196, 140, 168, 174, 247, 244, 84, 50, 200, 93, 69, 87, 84, 224, 14]
1059	0	scNCF	[236, 8, 171, 179, 8, 234, 16, 8, 50, 234, 174, 112, 2, 174, 200, 4]
1060	0	scNCF	[2, 16, 55, 127, 31, 21, 93, 127, 21, 191, 174, 206, 168, 55, 14, 206]
1061	0	scNCF	[84, 13, 31, 239, 55, 1, 50, 115, 1, 127, 59, 138, 241, 59, 186, 93]
1062	0	scNCF	[196, 213, 223, 213, 47, 242, 64, 21, 223, 21, 31, 140, 16, 76, 186, 79]
1063	0	scNCF	[234, 248, 254, 241, 213, 224, 248, 200, 248, 128, 248, 248, 234, 224, 200, 208]
1064	0	scNCF	[42, 171, 112, 31, 115, 244, 112, 35, 81, 206, 208, 84, 224, 8, 224, 174]
1065	0	scNCF	[112, 236, 236, 196, 234, 168, 8, 14, 168, 128, 143, 224, 254, 64, 254, 84]
1066	0	scNCF	[236, 254, 234, 224, 224, 224, 254, 248, 254, 224, 168, 248, 254, 234, 242, 224]
1067	0	scNCF	[234, 248, 4, 1, 174, 115, 254, 31, 50, 128, 174, 69, 176, 112, 206, 112]
1068	0	scNCF	[213, 87, 42, 241, 127, 87, 19, 208, 247, 4, 31, 4, 76, 13, 117, 21]
1069	0	scNCF	[1, 55, 87, 1, 1, 7, 19, 35, 21, 1, 19, 1, 19, 55, 7, 35]
1070	0	scNCF	[87, 21, 251, 4, 13, 47, 19, 21, 21, 162, 7, 14, 42, 1, 244, 171]
1071	0	scNCF	[196, 200, 64, 254, 234, 208, 140, 244, 168, 87, 174, 64, 84, 14, 186, 248]
1072	0	scNCF	[55, 19, 7, 55, 117, 76, 117, 171, 7, 81, 205, 76, 1, 79, 13, 115]
1073	0	scNCF	[162, 200, 247, 117, 200, 224, 239, 242, 162, 208, 174, 248, 236, 174, 234, 42]
1074	0	scNCF	[253, 220, 220, 162, 143, 248, 244, 115, 186, 32, 234, 200, 236, 162, 55, 205]
1075	0	scNCF	[2, 93, 239, 191, 35, 49, 251, 11, 16, 2, 49, 200, 138, 81, 242, 2]
1076	0	scNCF	[128, 248, 186, 248, 234, 168, 236, 168, 224, 186, 168, 248, 254, 254, 128, 168]
1077	0	scNCF	[64, 242, 143, 143, 239, 205, 251, 49, 49, 174, 8, 220, 242, 205, 117, 8]
1078	0	scNCF	[76, 140, 242, 127, 13, 224, 35, 8, 55, 87, 87, 64, 168, 1, 236, 2]
1079	0	scNCF	[168, 128, 64, 200, 14, 248, 128, 200, 200, 64, 234, 128, 128, 128, 236, 244]
1080	0	scNCF	[242, 143, 127, 4, 84, 14, 112, 13, 14, 59, 171, 11, 69, 64, 19, 200]
1081	0	scNCF	[244, 224, 112, 84, 128, 244, 21, 247, 241, 42, 79, 42, 35, 206, 244, 140]
1082	0	scNCF	[138, 87, 87, 127, 76, 253, 11, 21, 7, 115, 1, 115, 31, 7, 11, 2]
1083	0	scNCF	[1, 49, 205, 14, 79, 162, 236, 205, 8, 117, 138, 117, 239, 254, 42, 241]
1084	0	scNCF	[115, 220, 168, 200, 55, 35, 174, 239, 220, 31, 208, 81, 224, 254, 251, 206]
1085	0	scNCF	[13, 213, 1, 11, 42, 223, 8, 162, 16, 253, 191, 35, 253, 31, 115, 16]
1086	0	scNCF	[128, 174, 128, 8, 11, 128, 14, 140, 138, 50, 224, 168, 168, 162, 84, 234]
1087	0	scNCF	[19, 19, 7, 19, 127, 19, 127, 93, 1, 31, 127, 87, 87, 87, 1, 21]
1088	0	scNCF	[117, 11, 1, 179, 171, 35, 138, 14, 55, 7, 55, 253, 8, 239, 1, 14]
1089	0	scNCF	[248, 248, 200, 200, 179, 254, 14, 248, 213, 236, 234, 236, 200, 242, 236, 236]
