Network_no	Model_no	func_type	model
9197	0	scNCF	[1, 31, 208, 7, 55, 59, 138, 69, 19, 64, 191, 19]
9198	0	scNCF	[55, 19, 21, 31, 7, 21, 49, 127, 87, 171, 247, 127]
9199	0	scNCF	[19, 143, 191, 127, 127, 127, 7, 127, 21, 251, 13, 31]
9200	0	scNCF	[248, 248, 128, 248, 200, 224, 254, 14, 254, 224, 234, 196]
9201	0	scNCF	[84, 42, 253, 128, 239, 14, 19, 236, 171, 234, 112, 171]
9202	0	scNCF	[1, 21, 1, 127, 31, 35, 2, 1, 253, 31, 87, 87]
9203	0	scNCF	[127, 55, 31, 76, 55, 31, 87, 127, 21, 21, 127, 127]
9204	0	scNCF	[200, 248, 236, 251, 196, 224, 174, 224, 206, 84, 248, 254]
9205	0	scNCF	[1, 31, 1, 1, 1, 31, 1, 223, 87, 31, 191, 1]
9206	0	scNCF	[50, 55, 21, 31, 1, 19, 1, 79, 81, 47, 247, 220]
9207	0	scNCF	[168, 224, 200, 128, 220, 200, 254, 140, 251, 168, 234, 128]
9208	0	scNCF	[244, 206, 200, 87, 14, 117, 13, 168, 59, 87, 49, 42]
9209	0	scNCF	[196, 220, 32, 2, 213, 248, 19, 242, 248, 140, 49, 234]
9210	0	scNCF	[19, 127, 1, 49, 31, 241, 127, 19, 42, 55, 69, 55]
9211	0	scNCF	[21, 87, 31, 55, 31, 55, 127, 81, 127, 115, 49, 55]
9212	0	scNCF	[191, 87, 13, 7, 2, 196, 1, 4, 31, 55, 21, 55]
9213	0	scNCF	[251, 128, 234, 248, 248, 224, 200, 224, 234, 128, 220, 254]
9214	0	scNCF	[174, 81, 7, 176, 14, 205, 21, 2, 76, 205, 21, 93]
9215	0	scNCF	[248, 168, 200, 224, 224, 224, 248, 254, 200, 224, 254, 128]
9216	0	scNCF	[42, 50, 234, 4, 2, 171, 4, 176, 241, 251, 224, 143]
9217	0	scNCF	[244, 254, 168, 236, 13, 4, 247, 69, 247, 168, 128, 220]
9218	0	scNCF	[76, 7, 1, 1, 7, 76, 11, 19, 31, 127, 7, 87]
9219	0	scNCF	[247, 247, 55, 191, 7, 127, 196, 1, 93, 127, 31, 31]
9220	0	scNCF	[234, 162, 19, 93, 179, 55, 49, 84, 206, 213, 128, 76]
9221	0	scNCF	[19, 87, 234, 223, 248, 140, 59, 21, 19, 253, 35, 84]
9222	0	scNCF	[236, 248, 224, 236, 200, 206, 234, 138, 168, 168, 128, 200]
9223	0	scNCF	[213, 47, 162, 196, 19, 234, 117, 93, 241, 4, 35, 138]
9224	0	scNCF	[31, 55, 76, 1, 14, 93, 2, 14, 140, 35, 127, 21]
9225	0	scNCF	[253, 49, 69, 11, 248, 242, 2, 117, 112, 64, 49, 200]
9226	0	scNCF	[196, 253, 206, 224, 128, 64, 234, 168, 76, 224, 236, 196]
9227	0	scNCF	[162, 32, 248, 174, 14, 254, 213, 200, 244, 168, 254, 168]
9228	0	scNCF	[19, 55, 16, 191, 31, 1, 191, 117, 112, 76, 253, 50]
9229	0	scNCF	[234, 112, 206, 128, 239, 224, 248, 76, 42, 128, 128, 254]
9230	0	scNCF	[76, 208, 128, 200, 4, 69, 35, 16, 14, 244, 127, 236]
9231	0	scNCF	[224, 254, 248, 234, 236, 200, 224, 14, 242, 236, 200, 242]
9232	0	scNCF	[42, 128, 205, 234, 55, 179, 224, 69, 191, 11, 13, 213]
9233	0	scNCF	[186, 128, 168, 84, 64, 239, 138, 234, 19, 143, 7, 242]
9234	0	scNCF	[7, 127, 21, 21, 21, 1, 7, 1, 55, 79, 7, 31]
9235	0	scNCF	[1, 7, 1, 21, 87, 19, 127, 21, 7, 19, 7, 7]
9236	0	scNCF	[112, 87, 19, 21, 171, 21, 21, 55, 7, 59, 31, 21]
9237	0	scNCF	[234, 128, 253, 186, 128, 143, 224, 248, 140, 8, 112, 224]
9238	0	scNCF	[55, 93, 241, 191, 196, 35, 224, 21, 127, 79, 87, 4]
9239	0	scNCF	[64, 254, 213, 168, 213, 162, 143, 84, 234, 138, 224, 115]
9240	0	scNCF	[69, 93, 254, 93, 64, 8, 234, 248, 234, 8, 59, 251]
9241	0	scNCF	[115, 55, 251, 19, 59, 117, 241, 234, 8, 16, 32, 1]
9242	0	scNCF	[117, 236, 224, 49, 236, 117, 248, 224, 200, 254, 14, 254]
9243	0	scNCF	[239, 205, 21, 21, 7, 127, 117, 186, 236, 50, 16, 19]
9244	0	scNCF	[224, 254, 140, 224, 234, 115, 248, 234, 128, 254, 254, 32]
9245	0	scNCF	[19, 13, 247, 213, 115, 205, 174, 4, 186, 205, 84, 4]
9246	0	scNCF	[21, 19, 117, 127, 176, 117, 127, 79, 87, 223, 7, 127]
9247	0	scNCF	[117, 196, 64, 7, 50, 32, 220, 213, 21, 128, 115, 2]
9248	0	scNCF	[223, 127, 87, 19, 31, 1, 19, 55, 4, 87, 19, 21]
9249	0	scNCF	[171, 244, 191, 254, 50, 19, 59, 4, 79, 47, 128, 2]
9250	0	scNCF	[50, 196, 247, 79, 32, 244, 213, 128, 196, 234, 140, 13]
9251	0	scNCF	[32, 174, 140, 206, 254, 176, 247, 179, 200, 117, 200, 224]
9252	0	scNCF	[191, 176, 2, 55, 84, 200, 242, 76, 251, 8, 31, 244]
9253	0	scNCF	[128, 224, 236, 254, 236, 236, 168, 254, 234, 168, 220, 213]
9254	0	scNCF	[208, 8, 191, 115, 16, 241, 140, 247, 224, 186, 93, 64]
9255	0	scNCF	[254, 13, 115, 87, 234, 11, 174, 59, 191, 171, 171, 234]
9256	0	scNCF	[168, 200, 168, 248, 200, 234, 224, 248, 254, 200, 248, 234]
9257	0	scNCF	[2, 254, 208, 174, 248, 128, 128, 143, 176, 248, 241, 35]
9258	0	scNCF	[208, 236, 239, 236, 208, 224, 254, 179, 224, 143, 93, 224]
9259	0	scNCF	[7, 21, 55, 55, 7, 19, 55, 127, 55, 205, 31, 1]
9260	0	scNCF	[31, 1, 241, 11, 87, 127, 143, 127, 1, 31, 1, 7]
9261	0	scNCF	[127, 21, 55, 55, 7, 31, 19, 31, 1, 55, 11, 21]
9262	0	scNCF	[69, 220, 179, 206, 50, 84, 138, 59, 64, 220, 208, 236]
9263	0	scNCF	[223, 247, 47, 69, 79, 220, 19, 247, 55, 87, 59, 81]
9264	0	scNCF	[7, 1, 19, 7, 55, 236, 1, 7, 55, 19, 196, 205]
9265	0	scNCF	[21, 87, 1, 31, 35, 55, 31, 47, 87, 31, 4, 55]
9266	0	scNCF	[84, 162, 168, 196, 174, 59, 32, 206, 234, 248, 174, 196]
9267	0	scNCF	[234, 128, 200, 168, 168, 128, 128, 50, 176, 234, 200, 234]
9268	0	scNCF	[205, 236, 179, 7, 253, 171, 174, 140, 19, 179, 8, 59]
9269	0	scNCF	[143, 224, 140, 50, 8, 76, 236, 4, 213, 93, 87, 205]
9270	0	scNCF	[11, 79, 236, 168, 49, 84, 1, 69, 87, 247, 2, 191]
9271	0	scNCF	[127, 241, 81, 19, 31, 42, 205, 223, 115, 19, 224, 174]
9272	0	scNCF	[64, 254, 251, 254, 236, 224, 76, 128, 200, 200, 248, 128]
9273	0	scNCF	[4, 223, 200, 14, 112, 254, 236, 236, 224, 186, 128, 8]
9274	0	scNCF	[87, 21, 47, 7, 19, 87, 55, 19, 7, 31, 7, 31]
9275	0	scNCF	[244, 253, 253, 224, 234, 213, 248, 248, 200, 236, 248, 128]
9276	0	scNCF	[247, 112, 112, 19, 35, 32, 224, 49, 59, 16, 247, 253]
9277	0	scNCF	[247, 140, 206, 223, 248, 79, 251, 128, 200, 179, 2, 254]
9278	0	scNCF	[1, 35, 115, 253, 241, 223, 127, 19, 42, 174, 87, 162]
9279	0	scNCF	[239, 84, 64, 128, 234, 254, 128, 128, 200, 140, 220, 236]
9280	0	scNCF	[1, 31, 1, 21, 87, 1, 21, 19, 21, 21, 55, 31]
9281	0	scNCF	[179, 162, 200, 64, 69, 59, 174, 224, 84, 59, 69, 244]
9282	0	scNCF	[21, 87, 87, 55, 171, 93, 19, 127, 1, 112, 55, 31]
9283	0	scNCF	[21, 87, 1, 19, 31, 64, 21, 7, 21, 1, 19, 112]
9284	0	scNCF	[241, 239, 50, 174, 64, 16, 176, 247, 234, 42, 251, 16]
9285	0	scNCF	[205, 19, 19, 2, 143, 55, 13, 47, 13, 87, 16, 205]
9286	0	scNCF	[236, 236, 200, 254, 168, 168, 224, 200, 234, 128, 253, 200]
9287	0	scNCF	[55, 205, 213, 174, 224, 14, 64, 171, 171, 8, 112, 239]
9288	0	scNCF	[251, 128, 128, 200, 236, 200, 254, 224, 253, 234, 200, 200]
9289	0	scNCF	[241, 19, 138, 239, 248, 35, 127, 19, 239, 59, 176, 247]
9290	0	scNCF	[8, 127, 127, 31, 205, 4, 87, 174, 21, 112, 31, 127]
9291	0	scNCF	[14, 128, 224, 254, 168, 234, 128, 42, 234, 168, 174, 234]
9292	0	scNCF	[143, 234, 32, 64, 162, 112, 64, 253, 205, 223, 200, 206]
9293	0	scNCF	[32, 168, 220, 76, 128, 138, 50, 200, 16, 254, 8, 11]
9294	0	scNCF	[47, 196, 1, 7, 143, 138, 206, 16, 247, 81, 234, 32]
9295	0	scNCF	[14, 84, 200, 234, 234, 138, 234, 32, 84, 143, 200, 76]
9296	0	scNCF	[42, 11, 35, 1, 81, 7, 112, 87, 254, 115, 93, 21]
9297	0	scNCF	[241, 93, 11, 76, 191, 2, 87, 81, 11, 19, 21, 55]
9298	0	scNCF	[179, 35, 64, 239, 50, 47, 143, 87, 16, 50, 21, 2]
9299	0	scNCF	[223, 168, 87, 162, 84, 200, 79, 162, 242, 14, 206, 174]
9300	0	scNCF	[244, 16, 251, 4, 127, 174, 112, 223, 1, 143, 168, 16]
9301	0	scNCF	[8, 176, 234, 55, 50, 174, 143, 128, 174, 208, 47, 179]
9302	0	scNCF	[87, 79, 31, 223, 81, 223, 35, 1, 31, 49, 19, 127]
9303	0	scNCF	[196, 140, 174, 234, 251, 143, 236, 8, 251, 186, 174, 13]
9304	0	scNCF	[253, 138, 224, 47, 254, 200, 236, 234, 14, 220, 128, 213]
9305	0	scNCF	[14, 220, 143, 31, 76, 16, 220, 81, 79, 64, 179, 191]
9306	0	scNCF	[208, 248, 84, 128, 234, 234, 138, 208, 254, 220, 168, 140]
9307	0	scNCF	[7, 21, 171, 31, 55, 171, 59, 7, 55, 55, 1, 171]
9308	0	scNCF	[35, 223, 242, 162, 138, 241, 50, 179, 16, 179, 205, 8]
9309	0	scNCF	[31, 31, 87, 55, 35, 35, 244, 253, 42, 59, 31, 206]
9310	0	scNCF	[168, 200, 248, 248, 200, 234, 248, 253, 14, 234, 248, 251]
9311	0	scNCF	[115, 11, 220, 128, 244, 168, 128, 8, 200, 200, 251, 50]
9312	0	scNCF	[31, 55, 251, 35, 81, 55, 7, 208, 31, 79, 241, 55]
9313	0	scNCF	[19, 247, 19, 16, 14, 79, 4, 59, 168, 176, 242, 196]
9314	0	scNCF	[206, 248, 234, 254, 128, 200, 236, 224, 128, 84, 236, 128]
9315	0	scNCF	[200, 93, 42, 76, 47, 13, 206, 127, 42, 248, 35, 4]
9316	0	scNCF	[236, 8, 242, 112, 11, 239, 2, 251, 112, 8, 81, 2]
9317	0	scNCF	[31, 49, 84, 234, 241, 112, 42, 117, 7, 47, 31, 16]
9318	0	scNCF	[7, 1, 7, 59, 1, 247, 171, 87, 171, 55, 127, 87]
9319	0	scNCF	[4, 19, 205, 87, 31, 7, 174, 4, 168, 7, 19, 7]
9320	0	scNCF	[200, 84, 47, 19, 42, 143, 35, 42, 47, 112, 247, 244]
9321	0	scNCF	[55, 19, 7, 7, 117, 55, 7, 87, 55, 143, 49, 42]
9322	0	scNCF	[13, 239, 32, 208, 7, 69, 168, 87, 4, 42, 234, 42]
9323	0	scNCF	[31, 19, 21, 42, 55, 87, 13, 21, 81, 55, 127, 171]
9324	0	scNCF	[223, 19, 140, 4, 31, 21, 19, 7, 191, 87, 251, 19]
9325	0	scNCF	[242, 162, 128, 254, 128, 254, 176, 168, 128, 168, 138, 140]
9326	0	scNCF	[76, 220, 224, 253, 127, 171, 1, 251, 244, 244, 76, 176]
9327	0	scNCF	[7, 138, 205, 127, 81, 224, 241, 117, 117, 35, 143, 128]
9328	0	scNCF	[176, 208, 251, 138, 128, 168, 236, 84, 50, 32, 234, 128]
9329	0	scNCF	[254, 176, 213, 200, 128, 69, 224, 69, 208, 138, 55, 176]
9330	0	scNCF	[191, 11, 112, 253, 234, 21, 244, 251, 93, 138, 21, 55]
9331	0	scNCF	[19, 55, 127, 87, 31, 127, 1, 21, 55, 1, 31, 19]
9332	0	scNCF	[21, 7, 8, 55, 87, 7, 31, 127, 117, 171, 14, 55]
9333	0	scNCF	[179, 236, 234, 128, 168, 186, 200, 254, 234, 168, 213, 140]
9334	0	scNCF	[239, 14, 162, 117, 55, 13, 1, 87, 171, 47, 31, 55]
9335	0	scNCF	[236, 84, 168, 213, 239, 112, 248, 248, 143, 224, 171, 128]
9336	0	scNCF	[16, 1, 7, 31, 138, 64, 1, 1, 241, 117, 31, 19]
9337	0	scNCF	[59, 87, 16, 55, 35, 127, 176, 31, 32, 4, 79, 35]
9338	0	scNCF	[19, 55, 7, 21, 7, 87, 87, 55, 127, 115, 87, 31]
9339	0	scNCF	[223, 115, 191, 81, 253, 251, 247, 21, 127, 47, 13, 205]
9340	0	scNCF	[236, 244, 64, 162, 208, 239, 253, 242, 220, 223, 21, 168]
9341	0	scNCF	[42, 55, 31, 117, 127, 21, 31, 55, 31, 171, 19, 81]
9342	0	scNCF	[248, 32, 200, 224, 128, 254, 206, 234, 14, 224, 248, 220]
9343	0	scNCF	[7, 236, 87, 42, 140, 2, 50, 4, 213, 208, 191, 21]
9344	0	scNCF	[69, 69, 241, 186, 2, 241, 171, 35, 21, 31, 7, 4]
9345	0	scNCF	[244, 239, 248, 32, 186, 8, 128, 128, 11, 200, 14, 162]
9346	0	scNCF	[254, 200, 254, 179, 254, 224, 254, 168, 254, 162, 168, 236]
9347	0	scNCF	[87, 19, 79, 79, 31, 31, 35, 223, 138, 21, 76, 49]
9348	0	scNCF	[21, 7, 1, 21, 87, 87, 31, 31, 7, 87, 21, 7]
9349	0	scNCF	[31, 69, 21, 127, 213, 76, 2, 31, 206, 42, 174, 176]
9350	0	scNCF	[19, 168, 220, 224, 162, 220, 191, 234, 32, 128, 253, 84]
9351	0	scNCF	[76, 16, 223, 239, 208, 196, 191, 234, 93, 138, 64, 117]
9352	0	scNCF	[117, 112, 213, 176, 140, 186, 162, 224, 241, 8, 224, 32]
9353	0	scNCF	[19, 117, 251, 31, 84, 223, 138, 87, 35, 31, 13, 21]
9354	0	scNCF	[140, 236, 224, 223, 200, 35, 140, 162, 76, 112, 50, 32]
9355	0	scNCF	[196, 76, 200, 32, 224, 236, 254, 171, 174, 64, 224, 186]
9356	0	scNCF	[50, 174, 76, 179, 50, 253, 84, 248, 179, 162, 239, 32]
9357	0	scNCF	[14, 248, 186, 140, 213, 87, 242, 205, 244, 87, 206, 4]
9358	0	scNCF	[234, 128, 224, 8, 208, 213, 200, 64, 128, 254, 143, 84]
9359	0	scNCF	[208, 223, 93, 2, 42, 205, 140, 223, 200, 7, 112, 87]
9360	0	scNCF	[168, 254, 128, 236, 236, 248, 128, 200, 234, 236, 168, 248]
9361	0	scNCF	[2, 14, 115, 1, 47, 140, 254, 140, 174, 31, 174, 87]
9362	0	scNCF	[47, 69, 14, 19, 31, 128, 14, 35, 50, 248, 179, 143]
9363	0	scNCF	[138, 186, 50, 174, 59, 241, 206, 241, 8, 117, 143, 4]
9364	0	scNCF	[186, 143, 244, 35, 162, 248, 1, 7, 254, 7, 223, 191]
9365	0	scNCF	[7, 19, 19, 1, 4, 127, 42, 21, 21, 19, 7, 87]
9366	0	scNCF	[1, 127, 21, 55, 1, 19, 21, 87, 19, 31, 127, 21]
9367	0	scNCF	[138, 248, 64, 224, 168, 186, 236, 236, 236, 239, 248, 168]
9368	0	scNCF	[196, 200, 224, 143, 244, 234, 224, 200, 14, 200, 251, 224]
9369	0	scNCF	[205, 241, 247, 16, 206, 191, 81, 224, 14, 32, 16, 19]
9370	0	scNCF	[236, 248, 242, 254, 200, 253, 168, 254, 234, 128, 254, 242]
9371	0	scNCF	[174, 213, 179, 4, 176, 93, 21, 1, 59, 21, 79, 1]
9372	0	scNCF	[234, 168, 248, 254, 200, 84, 186, 168, 64, 224, 168, 224]
9373	0	scNCF	[241, 11, 174, 224, 47, 248, 162, 179, 138, 8, 234, 21]
9374	0	scNCF	[168, 254, 168, 239, 234, 254, 234, 200, 236, 128, 128, 234]
9375	0	scNCF	[8, 138, 174, 234, 236, 47, 224, 248, 143, 7, 32, 224]
9376	0	scNCF	[14, 234, 248, 251, 224, 244, 168, 248, 128, 162, 234, 138]
9377	0	scNCF	[254, 224, 138, 251, 220, 128, 200, 128, 168, 14, 254, 174]
9378	0	scNCF	[220, 234, 213, 248, 32, 176, 32, 32, 93, 205, 162, 241]
9379	0	scNCF	[244, 254, 236, 168, 224, 234, 128, 248, 236, 168, 236, 242]
9380	0	scNCF	[253, 14, 32, 244, 234, 248, 79, 64, 168, 200, 224, 253]
9381	0	scNCF	[112, 4, 138, 69, 251, 32, 168, 69, 223, 143, 21, 112]
9382	0	scNCF	[179, 239, 31, 254, 171, 49, 117, 241, 143, 128, 1, 162]
9383	0	scNCF	[112, 21, 21, 1, 21, 127, 47, 55, 87, 64, 19, 55]
9384	0	scNCF	[247, 84, 186, 79, 128, 244, 7, 239, 87, 247, 244, 7]
9385	0	scNCF	[117, 21, 1, 7, 31, 1, 49, 1, 87, 19, 7, 13]
9386	0	scNCF	[14, 32, 128, 179, 168, 128, 174, 248, 162, 200, 236, 220]
9387	0	scNCF	[253, 8, 14, 13, 14, 19, 143, 236, 248, 14, 236, 239]
9388	0	scNCF	[253, 224, 208, 205, 64, 223, 208, 186, 248, 244, 93, 174]
9389	0	scNCF	[251, 200, 220, 200, 234, 224, 174, 138, 236, 224, 248, 200]
9390	0	scNCF	[247, 223, 115, 55, 87, 19, 81, 79, 21, 236, 223, 64]
9391	0	scNCF	[253, 224, 42, 196, 248, 162, 171, 138, 200, 16, 251, 49]
9392	0	scNCF	[87, 206, 55, 127, 31, 76, 16, 1, 2, 127, 171, 247]
9393	0	scNCF	[236, 168, 248, 236, 59, 234, 200, 128, 50, 64, 248, 200]
9394	0	scNCF	[143, 84, 254, 176, 4, 112, 200, 117, 84, 128, 213, 84]
9395	0	scNCF	[8, 254, 223, 234, 208, 14, 236, 200, 84, 11, 93, 251]
9396	0	scNCF	[191, 7, 200, 112, 21, 191, 55, 241, 4, 19, 21, 19]
9397	0	scNCF	[239, 244, 13, 117, 244, 234, 162, 244, 205, 59, 174, 140]
9398	0	scNCF	[49, 69, 31, 112, 81, 244, 244, 112, 47, 168, 21, 247]
9399	0	scNCF	[224, 254, 191, 213, 234, 168, 168, 168, 224, 253, 248, 200]
9400	0	scNCF	[191, 4, 162, 251, 251, 251, 200, 236, 186, 224, 81, 8]
9401	0	scNCF	[242, 171, 162, 168, 117, 186, 13, 117, 224, 247, 244, 171]
9402	0	scNCF	[7, 31, 19, 1, 7, 19, 11, 112, 1, 127, 87, 171]
9403	0	scNCF	[59, 186, 21, 1, 13, 31, 191, 81, 242, 205, 140, 253]
9404	0	scNCF	[59, 242, 81, 168, 59, 13, 253, 16, 76, 241, 11, 69]
9405	0	scNCF	[7, 19, 21, 19, 7, 31, 21, 127, 87, 21, 19, 1]
9406	0	scNCF	[247, 239, 14, 208, 1, 16, 19, 186, 87, 213, 31, 224]
9407	0	scNCF	[19, 21, 14, 11, 21, 191, 11, 138, 50, 253, 196, 50]
9408	0	scNCF	[254, 224, 4, 168, 84, 254, 224, 236, 176, 143, 186, 248]
9409	0	scNCF	[76, 21, 200, 239, 196, 76, 213, 79, 186, 248, 81, 168]
9410	0	scNCF	[117, 19, 87, 31, 242, 241, 21, 87, 55, 79, 55, 79]
9411	0	scNCF	[19, 55, 55, 1, 7, 205, 19, 127, 55, 55, 1, 127]
9412	0	scNCF	[220, 174, 208, 140, 174, 253, 254, 140, 234, 234, 248, 84]
9413	0	scNCF	[7, 87, 1, 55, 31, 1, 1, 21, 115, 7, 21, 19]
9414	0	scNCF	[208, 251, 1, 59, 127, 31, 127, 55, 7, 47, 4, 55]
9415	0	scNCF	[31, 186, 55, 16, 21, 21, 19, 59, 93, 19, 244, 79]
9416	0	scNCF	[7, 127, 1, 7, 55, 127, 31, 1, 21, 127, 127, 127]
9417	0	scNCF	[31, 127, 21, 1, 93, 7, 31, 7, 7, 76, 2, 69]
9418	0	scNCF	[140, 64, 196, 208, 242, 11, 59, 254, 248, 200, 127, 79]
9419	0	scNCF	[205, 93, 81, 7, 1, 16, 205, 8, 21, 87, 8, 50]
9420	0	scNCF	[21, 1, 127, 19, 31, 19, 127, 127, 1, 87, 127, 42]
9421	0	scNCF	[7, 241, 140, 205, 87, 35, 7, 31, 171, 79, 59, 1]
9422	0	scNCF	[49, 49, 208, 176, 251, 4, 176, 206, 208, 253, 143, 234]
9423	0	scNCF	[31, 31, 115, 21, 247, 31, 19, 31, 59, 76, 241, 42]
9424	0	scNCF	[79, 79, 42, 11, 14, 7, 186, 186, 206, 14, 224, 208]
9425	0	scNCF	[236, 200, 248, 168, 248, 140, 248, 236, 213, 168, 64, 224]
9426	0	scNCF	[254, 21, 64, 127, 69, 128, 162, 254, 179, 208, 168, 128]
9427	0	scNCF	[223, 19, 205, 205, 251, 50, 174, 179, 234, 50, 128, 79]
9428	0	scNCF	[31, 87, 7, 127, 87, 112, 7, 31, 87, 19, 87, 31]
9429	0	scNCF	[138, 21, 115, 32, 205, 87, 168, 208, 49, 200, 112, 112]
9430	0	scNCF	[234, 143, 208, 31, 220, 191, 55, 112, 115, 8, 19, 87]
9431	0	scNCF	[117, 21, 224, 236, 213, 168, 19, 32, 236, 1, 2, 19]
9432	0	scNCF	[251, 2, 174, 171, 59, 55, 140, 223, 247, 64, 171, 14]
9433	0	scNCF	[42, 84, 200, 128, 200, 254, 191, 236, 35, 168, 174, 117]
9434	0	scNCF	[14, 254, 128, 224, 224, 234, 254, 251, 234, 179, 174, 13]
9435	0	scNCF	[236, 248, 224, 254, 200, 200, 200, 200, 236, 200, 236, 128]
9436	0	scNCF	[208, 76, 186, 236, 244, 112, 234, 47, 236, 128, 21, 168]
9437	0	scNCF	[200, 200, 168, 168, 200, 234, 168, 128, 236, 200, 168, 168]
9438	0	scNCF	[176, 200, 179, 220, 59, 115, 143, 179, 8, 244, 236, 244]
9439	0	scNCF	[50, 4, 87, 2, 11, 7, 112, 47, 21, 7, 16, 69]
9440	0	scNCF	[79, 236, 76, 168, 171, 248, 244, 162, 205, 208, 220, 168]
9441	0	scNCF	[42, 87, 127, 242, 55, 128, 224, 247, 206, 223, 69, 179]
9442	0	scNCF	[7, 87, 7, 191, 69, 7, 1, 21, 241, 7, 1, 127]
9443	0	scNCF	[55, 140, 87, 19, 21, 69, 7, 1, 220, 241, 87, 162]
9444	0	scNCF	[64, 234, 168, 200, 168, 138, 143, 50, 236, 200, 234, 224]
9445	0	scNCF	[143, 248, 234, 93, 179, 200, 251, 236, 208, 143, 248, 191]
9446	0	scNCF	[127, 55, 31, 31, 31, 76, 55, 19, 19, 55, 31, 19]
9447	0	scNCF	[13, 19, 19, 19, 19, 19, 117, 127, 31, 140, 127, 87]
9448	0	scNCF	[55, 79, 112, 76, 7, 81, 21, 13, 196, 117, 223, 253]
9449	0	scNCF	[127, 143, 79, 234, 162, 87, 87, 174, 112, 196, 247, 244]
9450	0	scNCF	[206, 127, 127, 87, 55, 87, 21, 1, 31, 7, 11, 19]
9451	0	scNCF	[140, 248, 186, 174, 220, 162, 176, 2, 186, 31, 251, 213]
9452	0	scNCF	[50, 8, 128, 200, 220, 239, 186, 64, 234, 234, 168, 224]
9453	0	scNCF	[128, 186, 200, 8, 224, 239, 128, 224, 220, 14, 143, 128]
9454	0	scNCF	[213, 16, 21, 81, 162, 69, 191, 19, 127, 55, 49, 162]
9455	0	scNCF	[171, 93, 196, 14, 162, 7, 128, 50, 174, 64, 234, 76]
9456	0	scNCF	[42, 19, 117, 241, 213, 87, 191, 1, 1, 42, 19, 200]
9457	0	scNCF	[21, 7, 2, 59, 19, 87, 7, 247, 31, 253, 19, 205]
9458	0	scNCF	[87, 127, 117, 31, 19, 11, 1, 2, 127, 127, 55, 55]
9459	0	scNCF	[127, 112, 19, 127, 7, 19, 19, 127, 127, 19, 7, 1]
9460	0	scNCF	[236, 224, 128, 236, 200, 236, 224, 143, 254, 168, 128, 128]
9461	0	scNCF	[140, 168, 47, 16, 64, 168, 176, 244, 64, 128, 224, 140]
9462	0	scNCF	[55, 174, 244, 7, 143, 76, 31, 84, 55, 21, 162, 42]
9463	0	scNCF	[241, 253, 253, 31, 179, 76, 140, 223, 59, 117, 220, 127]
9464	0	scNCF	[47, 11, 1, 21, 7, 7, 21, 1, 19, 117, 21, 7]
9465	0	scNCF	[205, 143, 84, 140, 242, 168, 200, 13, 4, 138, 8, 140]
9466	0	scNCF	[87, 14, 59, 220, 191, 21, 247, 59, 171, 179, 128, 42]
9467	0	scNCF	[7, 244, 79, 93, 21, 7, 174, 19, 191, 7, 64, 7]
9468	0	scNCF	[21, 87, 7, 7, 55, 19, 127, 87, 7, 7, 1, 31]
9469	0	scNCF	[35, 241, 59, 49, 171, 21, 50, 11, 174, 50, 11, 93]
9470	0	scNCF	[11, 117, 220, 55, 31, 171, 31, 19, 179, 87, 81, 206]
9471	0	scNCF	[55, 7, 55, 7, 21, 191, 251, 55, 2, 55, 7, 171]
9472	0	scNCF	[35, 248, 200, 236, 253, 254, 35, 143, 143, 234, 196, 242]
9473	0	scNCF	[200, 168, 168, 234, 254, 224, 236, 128, 168, 234, 200, 234]
9474	0	scNCF	[47, 87, 14, 19, 87, 7, 87, 19, 112, 176, 16, 31]
9475	0	scNCF	[1, 1, 19, 87, 69, 21, 47, 55, 1, 21, 21, 205]
9476	0	scNCF	[19, 21, 242, 127, 69, 117, 253, 117, 241, 186, 11, 176]
9477	0	scNCF	[55, 236, 50, 81, 19, 162, 8, 143, 251, 140, 244, 59]
9478	0	scNCF	[19, 1, 241, 55, 19, 31, 1, 47, 171, 242, 55, 191]
9479	0	scNCF	[208, 42, 14, 14, 251, 213, 13, 8, 200, 42, 87, 117]
9480	0	scNCF	[115, 47, 241, 162, 7, 42, 19, 7, 19, 42, 247, 7]
9481	0	scNCF	[19, 31, 55, 55, 19, 87, 55, 19, 1, 19, 1, 1]
9482	0	scNCF	[174, 213, 49, 42, 223, 42, 19, 206, 1, 7, 19, 19]
9483	0	scNCF	[248, 234, 179, 128, 42, 186, 224, 234, 32, 248, 224, 200]
9484	0	scNCF	[236, 254, 224, 254, 254, 236, 196, 168, 234, 176, 128, 128]
9485	0	scNCF	[55, 87, 19, 127, 1, 127, 21, 19, 19, 19, 31, 87]
9486	0	scNCF	[31, 162, 115, 42, 19, 2, 171, 127, 11, 127, 223, 55]
9487	0	scNCF	[16, 13, 7, 11, 127, 55, 19, 47, 42, 19, 50, 127]
9488	0	scNCF	[31, 7, 127, 7, 87, 21, 1, 87, 87, 21, 21, 1]
9489	0	scNCF	[251, 31, 42, 234, 93, 59, 14, 49, 224, 87, 76, 76]
9490	0	scNCF	[11, 19, 14, 140, 247, 236, 241, 35, 247, 168, 186, 234]
9491	0	scNCF	[2, 162, 248, 236, 254, 236, 251, 84, 128, 174, 254, 242]
9492	0	scNCF	[31, 196, 117, 117, 21, 42, 19, 87, 191, 87, 179, 19]
9493	0	scNCF	[247, 50, 50, 117, 171, 2, 242, 247, 241, 242, 31, 247]
