Network_no	Model_no	func_type	model
7223	0	scNCF	[1, 1, 1, 1, 14, 1, 93, 31, 511, 1, 87, 13, 1, 55, 30207, 1]
7224	0	scNCF	[248, 2, 234, 2, 2, 236, 2818613248, 179, 4294967240, 14, 14, 2, 2, 45056, 2695536808, 14]
7225	0	scNCF	[16711871, 2, 2, 1, 2, 1, 14, 87, 8, 2, 2, 18086174632770994176, 2, 30579, 8, 11]
7226	0	scNCF	[13, 2, 248, 1, 2, 2, 2, 1, 2, 4, 14, 60074, 2, 248, 3772833952, 168]
7227	0	scNCF	[32767, 7, 87, 87, 1, 7, 13, 1, 4238681750569231, 1, 2, 7, 1, 1, 7, 7]
7228	0	scNCF	[7, 8, 14, 2, 242, 13, 8, 3584, 1, 42, 14, 2, 60671, 2, 79, 1]
7229	0	scNCF	[2, 1, 14, 8, 61134, 21, 11, 4, 2, 8963, 1, 4, 224, 2, 13, 3505410288]
7230	0	scNCF	[2, 2, 4, 200, 176, 2, 174, 200, 8, 8, 2, 2, 1, 2, 205, 14]
7231	0	scNCF	[3148546048, 21844, 60671, 50, 2, 1, 1, 2, 8, 43008, 340282366910829262063350168174302977365, 1, 14, 2, 14, 1]
7232	0	scNCF	[67109892, 254, 2, 1, 1, 3689348608583480083, 2, 11, 4, 42, 1, 1, 13, 65279, 112, 1]
7233	0	scNCF	[18446744069996161706, 1, 7, 2, 1, 340278218534348269600604291399289894775, 32, 59, 4, 1, 1, 1, 1, 1, 55, 1]
7234	0	scNCF	[8, 2, 7, 2, 64506, 46067, 1, 2, 11, 14, 2, 2, 2, 14, 1, 4]
7235	0	scNCF	[2, 7, 11, 13, 2, 7, 14, 8, 13, 1, 21, 171, 1, 1, 67043839, 42]
7236	0	scNCF	[14, 8, 4, 168, 14, 14, 2, 14, 254, 8, 14, 254, 14, 1, 206, 2]
7237	0	scNCF	[2, 1, 1, 4, 4, 176, 49, 2, 241, 2, 1, 1, 1, 1, 1, 1]
7238	0	scNCF	[2, 1, 186, 281470681939967, 56799, 1, 2, 13, 241, 1, 2, 7, 21584, 2, 79, 168]
7239	0	scNCF	[2, 13, 1, 868073243603633156, 8, 2, 2, 191, 14, 2, 2, 2, 8, 65274, 2, 14]
7240	0	scNCF	[2, 1, 2, 2, 2, 2, 65228, 1, 254, 2, 234, 128, 2, 51200, 8, 2]
7241	0	scNCF	[2, 1, 14, 2, 4, 2, 2, 168, 8, 8, 14, 2, 11, 208, 14, 2]
7242	0	scNCF	[1, 1, 787, 2, 7, 1, 855651107, 1, 1, 57343, 7, 7, 32575, 1, 10922, 205]
7243	0	scNCF	[2, 128, 11, 14, 251, 2, 1, 61391, 1, 65293, 8, 253, 2, 2, 18441957903887564544, 2]
7244	0	scNCF	[50244, 32, 224, 50, 2, 253, 1, 14, 168429578, 2, 8, 2, 2, 244, 1, 117]
7245	0	scNCF	[2, 206, 7, 2, 20239, 1, 128, 8, 2, 196, 2, 2, 1, 2, 2, 7]
7246	0	scNCF	[2, 2, 42, 7, 2, 1, 140, 2, 4, 8912904, 14, 206, 1, 168, 2, 2]
7247	0	scNCF	[14, 2, 2, 3839, 11, 248, 2, 234, 2, 138, 2, 4075877106, 2, 128, 65454, 2]
7248	0	scNCF	[4, 61681, 1, 2, 2, 8, 1, 4, 1, 7, 1, 1, 11, 2, 2, 2]
7249	0	scNCF	[14, 1, 2, 1, 14, 206, 2, 18373842054488850431, 206, 254, 1, 2, 1, 2, 12095, 41506]
7250	0	scNCF	[248, 14, 2, 11, 14, 2, 186, 14, 14, 2, 14, 65274, 4294965488, 242, 2, 57344]
7251	0	scNCF	[2, 2, 11, 2, 14, 234, 4244437232, 2, 4008443904, 2, 2, 8, 3435711488, 51200, 2, 61164]
7252	0	scNCF	[11, 1, 143, 1, 42, 13, 1, 1, 2, 1, 16760831, 87, 1, 13, 57292, 65527]
7253	0	scNCF	[1, 261, 1, 1, 511, 1, 1, 1, 1, 1, 33493503, 1, 1, 1, 1, 87]
7254	0	scNCF	[1, 7, 2, 2, 1, 2, 1, 55, 13, 4, 22367, 2, 4, 1, 322122547, 87]
7255	0	scNCF	[61164, 2, 43168, 2694873088, 14, 2, 4211124736, 2, 8, 128, 8, 2, 251, 2, 2, 1]
7256	0	scNCF	[13, 3435972744, 179, 8, 4292608000, 224, 1, 11, 1, 13235, 8, 2, 2, 14, 1, 4]
7257	0	scNCF	[7, 1, 1, 7, 127, 112, 4, 1, 14199, 1, 1, 87, 1, 1, 1, 19660]
7258	0	scNCF	[1, 2, 61952, 2, 179, 19, 4, 2, 2, 239, 2, 50, 61164, 1, 2, 14]
7259	0	scNCF	[138, 224, 3207803699, 11, 1, 1, 2, 1, 1, 1, 2, 1, 1, 11, 1, 1]
7260	0	scNCF	[1, 196, 1, 2, 1, 1, 2, 8, 2, 8, 2, 174, 30551, 4, 168, 2]
7261	0	scNCF	[2, 253, 1, 2, 127, 13, 2, 2, 1, 2, 7, 2, 655374, 7, 2, 2]
7262	0	scNCF	[31, 1, 1, 55, 1, 1, 55, 1, 31, 1, 7, 19, 1, 1, 1, 7]
7263	0	scNCF	[2, 8, 14, 8, 2, 2, 253, 1, 64186, 4, 47, 2, 64, 2, 3705470976, 200]
7264	0	scNCF	[2, 1, 1, 4, 8, 13, 1, 7, 1, 2, 43144, 2, 2, 1, 2, 61681]
7265	0	scNCF	[1, 20203489721925333467658937368831, 1, 7, 7, 2, 7, 127, 1, 87, 1, 116137875958199940308653383433779634015, 1287, 281474982281216, 1, 1]
7266	0	scNCF	[2, 7, 1, 2, 171, 4368, 1, 49, 1, 32, 206, 1, 52687, 2, 52429, 1]
7267	0	scNCF	[140, 4291297280, 2, 1, 236, 62202, 4294953152, 224, 1, 1, 11, 14, 1, 2, 2863311551, 14]
7268	0	scNCF	[220, 2, 2, 186, 2, 224, 8, 14, 43688, 143, 224, 2, 14, 65274, 248, 4]
7269	0	scNCF	[1, 7, 1, 7, 1, 1, 1, 1, 1, 1, 7, 1, 1, 7, 7, 1]
7270	0	scNCF	[224, 253, 2, 2, 8, 8, 2, 1, 8, 2, 2, 2, 63488, 13, 2, 21572]
7271	0	scNCF	[1287, 55, 2, 1, 1, 21, 87, 1, 1, 2, 19, 49, 2, 19, 17105153, 1]
7272	0	scNCF	[8, 171, 1, 171, 13, 1, 8, 13, 2863276706, 1, 8, 2, 13, 11010184, 254, 2]
7273	0	scNCF	[1, 4093639679, 1, 1, 4, 7, 2, 4, 1, 1, 2, 47786, 50368, 1, 1, 174]
7274	0	scNCF	[4, 213, 11, 2, 254, 2, 14, 42, 1, 52974, 2, 1, 14, 60142, 2, 138]
7275	0	scNCF	[112, 200, 224, 115, 1, 2, 1, 1, 206, 14, 2, 1, 4, 248, 4957412383036276736, 20544]
7276	0	scNCF	[247, 1, 2, 69053409592910957130335793986051191795, 1, 247, 1, 87, 10752, 7, 1, 13303, 1, 7, 87, 1]
7277	0	scNCF	[2, 43008, 2, 2, 254, 340282366919701637902579184393139519488, 1, 14, 18084954904717863594, 43168, 61162, 254, 65262, 2, 128, 2]
7278	0	scNCF	[55, 113471763240172318340962261878725008861, 1, 1, 7, 1, 4, 7, 32767, 1, 1, 2, 176, 9215, 1, 1]
7279	0	scNCF	[31, 19, 2, 8191, 1, 13, 208, 1, 2, 2, 4, 11, 31, 1, 13, 2]
7280	0	scNCF	[2, 61568, 248, 1, 2, 248, 4042293248, 1, 11, 2, 253, 248, 140, 4, 8, 62704]
7281	0	scNCF	[2, 2, 1, 1, 1, 248, 14, 2, 2, 2, 76, 13172735, 1, 128, 2, 2]
7282	0	scNCF	[7, 1, 2, 1, 49, 2, 1, 179, 7, 8, 2, 1, 8, 35, 16452, 1]
7283	0	scNCF	[2, 4060083711, 2, 2, 1, 2, 251858699, 1, 16, 7, 1, 11, 208, 1, 171, 2]
7284	0	scNCF	[1, 2, 1, 2, 12799, 2, 1, 112, 1, 1, 1, 8, 2, 7, 1, 2]
7285	0	scNCF	[236, 2, 2, 43008, 2, 14, 14, 200, 2, 2, 2, 65504, 14, 59904, 2, 4]
7286	0	scNCF	[7, 4915, 1, 7, 1, 2, 71870672782972927, 2047, 4, 1, 8, 28912, 20592, 1, 31, 1]
7287	0	scNCF	[2, 7, 15359, 21, 1, 2, 1, 7, 1, 5701727, 1, 1, 24029, 1, 87, 30071]
7288	0	scNCF	[2, 2, 2, 2, 14, 17072280789786094796, 1, 224, 2, 65454, 2, 2, 244, 2, 2, 8]
7289	0	scNCF	[8, 1, 1, 1, 2, 234, 4, 1, 13, 14, 1, 5860679899791053137, 1, 13, 1, 2]
7290	0	scNCF	[2, 16, 35, 1, 1, 50, 1, 1, 1, 4, 220, 21847, 7, 2, 2, 1427133713]
7291	0	scNCF	[2, 7, 14, 2, 2, 1, 4, 1, 4144, 1, 1, 55, 13, 3967, 127, 87]
7292	0	scNCF	[168, 2, 1, 2, 2, 52460, 2, 254, 573776434, 51200, 176, 254, 2, 14, 2, 2]
7293	0	scNCF	[1, 93, 11, 14, 13111, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 16717311]
7294	0	scNCF	[21, 144680483117204002, 4, 1, 1, 1, 1, 1, 213, 1, 17664, 1, 1, 855651091, 31, 2]
7295	0	scNCF	[254, 8, 1, 176, 1, 13, 2, 2, 14, 65480, 32, 8, 65264, 2, 2, 14]
7296	0	scNCF	[7, 1, 20592, 1, 1, 1085121219591667711, 1, 4, 1, 1, 13, 8, 1431787007, 1, 2, 1]
7297	0	scNCF	[224, 1, 2, 1, 1, 4031, 1, 2, 2, 13, 7, 1, 2, 239, 2, 2]
7298	0	scNCF	[1, 17216961135479029759, 1, 47, 43168, 2, 1, 2, 4261281021, 7, 11, 2, 1, 14, 1, 196]
7299	0	scNCF	[1, 8, 60074, 186, 2694897904, 234, 8, 1, 205, 2, 11, 14, 13, 2, 11, 1]
7300	0	scNCF	[8, 2, 2, 2, 1, 2, 8, 1, 1, 2, 63728, 32960, 60620, 1, 2, 244]
7301	0	scNCF	[7, 1, 7, 1, 1, 1, 14143, 1, 1, 1, 7, 1, 2880154555, 1, 11, 1]
7302	0	scNCF	[2, 115, 7, 4, 8, 71782711869507071, 787, 1, 55, 7, 7, 2, 4160749567, 81, 7, 1]
7303	0	scNCF	[47, 19, 1, 1, 281471003918335, 2, 1, 31, 11, 7, 1, 1, 1, 1467482111, 11, 1]
7304	0	scNCF	[14, 14, 14, 128, 2, 14, 50368, 1, 200, 234, 3942623914, 63488, 251, 2, 1, 8]
7305	0	scNCF	[2, 2, 2, 1, 57504, 11, 11, 841089024, 168693262, 13, 14, 2, 2, 2, 2, 2303]
7306	0	scNCF	[47786, 2, 2, 47, 1, 2, 65486, 1, 223, 36783, 14, 18446744069432348431, 2, 2, 9215, 1]
7307	0	scNCF	[1, 13, 213, 2, 11, 2, 1, 2, 50, 1, 1, 8, 1, 18442521940467974128, 2, 1]
7308	0	scNCF	[2, 2, 2, 11, 224, 2, 213, 4, 2827520136, 43688, 43688, 2, 14, 2, 2, 61664]
7309	0	scNCF	[11, 208, 8432, 2, 2, 1427461376, 21504, 14, 7, 2, 65486, 2, 8, 13, 1, 1]
7310	0	scNCF	[2, 52424, 208, 2, 1, 2, 2, 176, 242, 11, 13, 2, 2, 11, 2, 13]
7311	0	scNCF	[14, 8, 2, 61359, 1, 4, 2, 14, 248, 2, 2, 8, 8, 14, 13889313182754816000, 56524]
7312	0	scNCF	[2, 248, 9838113388138332160, 2, 8, 14, 236, 14, 2, 2, 2, 14756269065857697928, 63728, 2, 168, 2]
7313	0	scNCF	[2063, 1, 7, 14, 1, 1, 1, 2, 1, 50, 127, 11, 2, 87, 1, 2]
7314	0	scNCF	[1, 7, 2, 1, 14, 11, 1, 1, 28927, 56541, 17477, 13, 2, 56572, 42, 1]
7315	0	scNCF	[8, 64234, 14, 65528, 2, 2, 14, 2, 224, 14, 2, 8, 2, 2, 2, 2]
7316	0	scNCF	[8, 179, 143, 46079, 248, 1, 2, 1, 8, 8, 4042979578, 8, 79, 2, 11, 2]
7317	0	scNCF	[2, 2, 14, 57536, 143, 2, 2, 8, 234, 2, 1, 2, 2, 2, 2, 8]
7318	0	scNCF	[61688, 2, 2, 65228, 8, 2, 14, 64248, 14, 2, 8, 2, 65228, 2, 168, 2]
7319	0	scNCF	[11, 1, 2, 13, 14, 1, 1, 7, 65442, 13057, 168, 8, 13, 2, 563, 2]
7320	0	scNCF	[2, 79, 1, 1, 1, 1, 1, 341, 7, 1, 11, 769, 93, 7, 1, 1]
7321	0	scNCF	[14, 1, 2, 14754004313500074176, 2, 52424, 11, 14, 2, 168, 2, 2695405728, 224, 128, 2, 8]
7322	0	scNCF	[65024, 2, 8, 65262, 2, 2, 4277927936, 8, 14, 248, 2, 2, 14, 2, 200, 2]
7323	0	scNCF	[8, 8, 14, 65264, 8, 4243849216, 14, 2, 200, 2, 14, 2, 2, 8, 2, 51336]
7324	0	scNCF	[14, 7, 2, 32928, 43648, 1, 8, 2, 2, 8, 2, 1, 4, 1, 2, 2]
7325	0	scNCF	[1, 1, 1, 7, 1, 87, 1, 2, 1, 1, 81, 2, 93, 21847, 1, 1]
7326	0	scNCF	[8, 2, 13, 1, 179, 224, 239, 2, 112, 4, 13, 43178, 64, 2, 2, 1]
7327	0	scNCF	[11, 4, 1, 143, 1, 4, 2, 115, 162, 4283825984, 13, 10786, 4, 20016609818878733144971943697659662207, 2, 61388]
7328	0	scNCF	[1, 42, 2, 2, 2, 14, 236, 2, 49348, 2, 8, 14, 2, 8, 79, 4294952128]
7329	0	scNCF	[4, 1, 1, 4, 234, 1, 31, 2, 11, 1, 14, 1, 2, 13106, 7, 1]
7330	0	scNCF	[1, 2, 1, 1, 1, 13, 87, 1, 30591, 76, 55, 1, 1, 1, 1, 1]
7331	0	scNCF	[2, 2, 2, 13, 2, 8, 3770728640, 8, 224, 2, 2, 1, 2, 43144, 18432387531339001548, 224]
7332	0	scNCF	[14, 7, 1, 1, 54613, 4, 176, 2, 2, 62323, 200, 2, 8, 236, 14, 2]
7333	0	scNCF	[14, 1, 7, 13, 93, 3469528782, 14, 2, 84348687, 11, 11, 14, 2, 2, 11, 4]
7334	0	scNCF	[2, 1, 1, 65466, 2, 244, 223, 176, 3925932544, 18230554734463283440, 1, 36623, 200, 2, 2, 162]
7335	0	scNCF	[2, 2, 1, 186, 2, 61134, 2, 1, 1, 1, 52687, 2, 55, 179, 7, 2]
7336	0	scNCF	[7, 87, 1, 7, 1, 1, 1, 55, 1, 35791394, 21, 1, 274010453, 1, 1, 7]
7337	0	scNCF	[65264, 2, 14, 2, 4, 8, 1, 2, 2, 2, 2, 14, 2, 128, 2, 43648]
7338	0	scNCF	[7, 31, 69, 1, 375299968947541, 2, 1, 1, 1, 2, 7, 1, 2, 4371, 1, 7]
7339	0	scNCF	[200, 65534, 4042317824, 253, 140, 2, 14, 2, 2, 234, 8, 2, 8, 168, 2, 2]
7340	0	scNCF	[2, 1, 1, 2, 11, 2, 8, 8, 56320, 4867, 1, 64506, 2, 14, 2, 1]
7341	0	scNCF	[2, 320265757102000564083954250153780576256, 4, 1, 2, 7, 179, 19711, 14771750688941657324, 162, 11, 7, 2, 253, 234, 200]
7342	0	scNCF	[2, 112, 128, 2, 2, 8, 2, 65480, 2, 200, 340281328476480065412231357333264714956, 224, 234, 236, 2, 14]
7343	0	scNCF	[2, 4, 1, 140, 8, 11, 2, 1, 14, 8, 1, 44974, 2, 17339123139130486944, 64234, 8388778]
7344	0	scNCF	[1, 1, 1, 84, 11, 2, 45039, 2, 1324481833017779655753792635180941311, 44971, 11, 8, 7, 13, 1, 2948575151]
7345	0	scNCF	[179, 2, 7, 162, 128, 14, 2, 12848, 2, 2, 117, 200, 57421780028948735, 8, 8, 2]
7346	0	scNCF	[44974, 1, 143, 2, 162, 1, 2, 4, 191, 1, 7, 1, 2, 2, 1, 13]
7347	0	scNCF	[65448, 49280, 52352, 2819, 35852, 4292739029, 18446744072904294400, 2, 11, 14, 84, 14, 2, 128, 52477, 2]
7348	0	scNCF	[21, 1, 11, 1, 1, 1, 2, 1, 1, 7, 11, 2, 244, 1, 1, 2]
7349	0	scNCF	[1, 2, 87, 19, 3437219037, 14, 112, 2, 4, 2, 4, 176, 8, 13, 11, 2]
7350	0	scNCF	[3847, 1, 20239, 2, 2, 2, 2, 2, 1, 140, 11, 43648, 51392, 4, 138, 2]
7351	0	scNCF	[4353, 1, 17104896, 9215, 1431666687, 1, 115, 1, 223, 1, 1, 87, 2, 57343, 7, 1]
7352	0	scNCF	[13, 1, 13, 17749, 7, 2, 1, 3212, 171, 1, 1, 1, 127, 1, 1, 87]
7353	0	scNCF	[43688, 2, 168, 1, 1, 1, 87, 32904, 162, 81, 1, 14, 14, 1, 8, 2]
7354	0	scNCF	[1, 1, 1, 19, 1, 7, 1, 1, 31, 1, 1, 87, 7, 1, 1, 223]
7355	0	scNCF	[2, 1, 112, 200, 2, 2, 8, 236, 1, 2, 14, 2, 3355443200, 2, 1, 186]
7356	0	scNCF	[1, 1, 1, 1, 7, 1, 1, 1, 7, 859255807, 1, 21, 7, 1, 7, 1]
7357	0	scNCF	[1929445375, 1275085824, 2, 55, 11, 2, 2, 1, 11, 1, 8706, 1, 7, 174, 2, 11]
7358	0	scNCF	[2, 2, 2, 2, 1, 196, 18446687998616520959, 2, 2, 4, 4126471664, 2, 1, 4, 2, 14]
7359	0	scNCF	[7, 49216, 1, 15104, 2, 14, 1, 1, 13, 1, 61693, 2, 11, 1, 1, 4]
7360	0	scNCF	[2, 200, 42, 11, 1, 2, 14, 2, 8, 241, 3596, 2, 2, 2, 2, 2]
7361	0	scNCF	[2, 69, 2, 1, 1, 47, 1, 168438442, 4, 14, 1, 1, 1, 7, 2147545328, 13]
7362	0	scNCF	[2, 236, 2, 18446736377128153328, 14, 2, 8, 248, 14, 2, 2, 168, 2, 65480, 8, 2]
7363	0	scNCF	[1, 11, 2, 2, 2, 14, 2, 213, 2, 2, 13, 4042322144, 1, 1, 14, 11]
7364	0	scNCF	[2, 1, 115, 1, 1, 7, 79, 1, 2, 13, 1, 1, 11, 1, 1, 2]
7365	0	scNCF	[13, 1, 2, 5404318697206579, 1, 1, 127, 55, 1, 1, 1, 1, 1, 1, 863974399, 1]
7366	0	scNCF	[1, 1, 1, 1, 31, 1, 7, 1, 1, 7, 1, 1, 7, 31, 7, 1]
7367	0	scNCF	[200, 14, 2, 248, 2, 11, 2, 52424, 2, 2, 8, 49280, 8, 2, 14, 2048]
7368	0	scNCF	[57344, 234, 65528, 254, 8, 2, 2, 236, 2, 2, 14, 2, 2, 14, 8, 2]
7369	0	scNCF	[8191, 1, 4, 318976771, 1, 1, 1, 85267733, 87, 1, 1, 71837687434147839, 1, 49, 28927, 7]
7370	0	scNCF	[65194, 2, 200, 2, 8, 2, 14, 2, 8, 14, 2, 200, 186, 2, 2, 34944]
7371	0	scNCF	[4, 2, 234, 2, 224, 2, 2, 2, 14, 1, 65480, 2, 2, 14, 2, 2]
7372	0	scNCF	[2, 8, 2, 236, 14, 2, 14, 14, 14, 51336, 2, 254, 14, 234, 2, 2]
7373	0	scNCF	[4279107343, 63475, 1, 2, 7, 81, 2, 2, 236, 2, 4, 1, 128, 2, 4, 1]
7374	0	scNCF	[1, 7, 13, 171, 2, 84741389, 7, 31, 7, 7, 4, 2, 1, 208, 1, 55]
7375	0	scNCF	[200, 2, 2, 1, 1, 14, 2, 2, 2, 2, 1, 2, 1, 64989, 220, 50368]
7376	0	scNCF	[168, 14, 23893, 2, 1, 1, 2, 57421496557764620, 2, 8, 16185937065064464384, 2, 2, 2, 14, 2]
7377	0	scNCF	[1, 1, 1, 1, 7, 1398101, 1, 19, 1, 1, 87, 1, 1, 50529043, 1, 2]
7378	0	scNCF	[2, 1, 14, 2, 2, 2, 3854, 8, 234, 2, 2, 2, 14, 65442, 61359, 76]
7379	0	scNCF	[65288, 2, 1, 20753, 13, 43776, 2, 2, 8, 4194559, 2, 2, 2, 32, 2, 1]
7380	0	scNCF	[196, 8, 200, 8, 2, 2, 254, 81, 2, 213, 2, 65262, 2, 14, 2, 2]
7381	0	scNCF	[8, 65194, 42, 3237003488, 2, 1, 2, 2, 1, 2, 61681, 4, 220, 213, 8, 117]
7382	0	scNCF	[271, 7, 1, 247, 1, 1, 1, 1, 87, 4, 1, 55, 7, 7, 247, 1]
7383	0	scNCF	[168, 13, 2, 2, 8, 2, 1342198784, 14, 2, 4, 2, 14, 1, 2, 15359, 4]
7384	0	scNCF	[1, 7, 16, 1, 1, 19, 206, 1, 55, 7, 1, 1, 1, 1, 7, 242]
7385	0	scNCF	[11, 138, 2, 2, 43648, 14, 2, 2, 8, 248, 2, 2, 2, 14, 13, 2]
7386	0	scNCF	[14, 2, 51404, 50, 43008, 14, 1, 1, 14, 84, 11, 2, 2, 50, 14, 236]
7387	0	scNCF	[14, 2, 2, 236, 2, 14, 20239, 7, 2, 20479, 4, 128, 8, 13, 540213299, 11]
7388	0	scNCF	[60416, 8, 2, 2, 2, 65534, 2, 2, 4277861114, 248, 4, 254, 2, 2, 340282362563389522965226750941704749056, 14]
7389	0	scNCF	[14, 8, 44991, 1, 2, 4223349555, 4, 50, 1, 7, 117, 1, 52974, 2, 234, 79]
7390	0	scNCF	[2, 14, 1, 43648, 2, 176, 254, 8, 2, 2, 2, 2, 13, 8, 84, 4206537386]
7391	0	scNCF	[7, 2, 2, 1, 14, 16639, 13, 1, 12287, 1, 252513292, 127, 2, 1, 2, 17362485910616145919]
7392	0	scNCF	[11, 2, 14, 2, 1, 1, 1, 1, 1, 333194448964814770838618544005326045184, 2, 11, 1, 14, 200, 51455]
7393	0	scNCF	[8, 14, 34824, 8, 8, 2, 65013, 2, 62202, 2, 11, 254, 1, 14, 162, 2]
7394	0	scNCF	[2, 2, 84, 2, 3486437070, 2, 2, 52424, 11, 2, 1, 4, 13, 1, 2, 2]
7395	0	scNCF	[2, 8, 2, 2, 4294905631, 241, 17412, 2, 1, 48896, 239, 13, 14, 2, 8352, 2]
7396	0	scNCF	[2, 2, 1, 7, 1, 11, 1, 1, 1, 1, 1, 946603360558864358492278543, 1, 2, 93, 1]
7397	0	scNCF	[1, 1, 13, 31, 1, 1, 2, 2, 1089606260919045983, 2, 1, 7, 1, 7, 1, 1]
7398	0	scNCF	[1, 19, 1, 1, 1, 1, 1, 1, 1, 1, 7, 2, 7, 6148952212643477367, 1, 1]
7399	0	scNCF	[2, 2, 2, 2, 2, 16576, 1, 1, 2, 2, 2, 1, 162, 1, 1, 2]
7400	0	scNCF	[14, 18446687779573198572, 8, 8, 65522, 1, 143, 3854, 59, 14, 4278910728, 8, 2, 4281532194, 6196203174529816063, 4]
7401	0	scNCF	[2, 2, 64760, 2, 2, 2, 2, 2, 2, 13, 2, 4, 2, 8, 64760, 4274834636]
7402	0	scNCF	[115, 1, 2, 3019846655, 2, 2, 19456, 14, 2, 2, 217033764193308431, 1, 8, 1, 2, 14]
7403	0	scNCF	[2, 1, 590545715, 18374966858576092416, 8352, 1, 2, 31, 2, 2, 1, 64426, 2, 2, 12297643942965027330, 57343]
7404	0	scNCF	[200, 2, 1, 2, 2, 2, 1, 2, 196, 807403520, 2, 241, 2, 1, 128, 57504]
7405	0	scNCF	[1, 2, 2, 7, 247, 1, 11, 1, 1, 1, 11, 11, 2, 4547612431, 127, 1]
7406	0	scNCF	[2, 14, 14, 2, 2, 3772833984, 8, 4261465088, 8, 128, 2, 8, 14, 224, 14, 14]
7407	0	scNCF	[2, 11, 1, 8, 254, 11, 11, 11, 266276623, 2, 4371, 2699100159, 3689489552230265651, 2, 2, 11]
7408	0	scNCF	[16, 2, 8, 14, 234, 1, 2, 251, 1, 168, 2, 1, 18446555305601880144, 17293822573136576512, 2, 4243650800]
7409	0	scNCF	[1, 13111, 7, 2, 1, 2, 5461, 1, 1, 14, 242, 1, 1, 2, 2, 8031]
7410	0	scNCF	[1, 1, 1, 14199, 1, 1, 1, 1, 259, 1, 7, 21, 2, 1301, 21, 55]
7411	0	scNCF	[340281089129132224500764818192751067136, 11, 1, 2, 2, 11, 11, 1, 1, 11, 1, 16, 2, 1, 14, 13]
7412	0	scNCF	[1807, 1, 31, 30591, 87, 171, 1, 1, 1, 87, 1, 1, 1, 1, 775, 50]
7413	0	scNCF	[1, 3149642427, 1, 1, 1, 2, 3587560789, 2, 2, 2, 176, 2, 14, 1, 4079, 4079]
7414	0	scNCF	[2, 3328, 2, 8, 239, 14680063, 18446181127764705280, 2, 14, 3854, 2, 1, 2, 2, 1, 8]
7415	0	scNCF	[1, 2, 247, 11, 13, 2, 1, 65493, 1, 2, 1, 2, 2, 236, 1, 2]
7416	0	scNCF	[8, 11, 4, 4, 8, 50, 140, 2, 2, 200, 1, 239, 2, 30207, 32, 1]
7417	0	scNCF	[1, 1, 1, 1, 1, 1, 1, 6148914699994881887, 17956863, 7, 1, 1, 127, 1, 1, 7]
7418	0	scNCF	[7, 1, 21, 1, 87, 7, 7, 1, 21, 55, 127, 1, 1, 1, 22367, 1]
7419	0	scNCF	[2, 11, 2, 2, 1, 1, 64242, 61164, 2, 2, 2, 254, 2, 8, 8, 2]
7420	0	scNCF	[13, 4294897390, 2, 14, 2, 2, 2, 2, 64307, 8, 14, 2, 2, 14, 64, 3478114063]
7421	0	scNCF	[10762, 13, 8, 8, 223, 4282777349, 4, 1, 1, 14, 11, 2, 1, 52288, 2, 273]
7422	0	scNCF	[1, 1, 1, 1, 7999, 21, 213, 127, 1029, 1, 55, 1, 19, 2, 1, 1]
7423	0	scNCF	[2, 2, 2, 2, 2, 14, 8, 254, 2, 8, 2, 2, 14, 2, 248, 14]
7424	0	scNCF	[234, 7, 4, 1, 13, 2, 1, 2, 2, 2, 2, 21, 1, 1, 22527, 3234611404]
7425	0	scNCF	[2, 1, 17361641481130012752, 1, 2, 2, 14974414673675275980, 4, 2, 8, 2, 59904, 2, 2, 2, 1]
7426	0	scNCF	[1, 5764677893125853264, 2, 2, 21, 2, 13, 2, 2, 2, 143, 254, 41727, 2, 2, 14]
7427	0	scNCF	[69, 64256, 61422, 65534, 254, 2, 234, 2, 223, 7, 2, 1, 2, 252379136, 2, 128]
7428	0	scNCF	[14, 2, 2, 223, 14, 2, 63728, 4291620044, 2, 14, 2, 191, 2, 43648, 2, 14]
7429	0	scNCF	[2, 62464, 4, 13, 2, 13, 2, 2, 16734207, 117, 206, 2, 1, 14, 2, 7]
7430	0	scNCF	[21983, 87, 1, 87, 127, 241, 1, 2, 1, 2, 13, 174, 1, 1, 1, 87]
7431	0	scNCF	[186, 13, 24407, 28927, 8736, 1, 1, 11, 186, 2, 1, 171, 76, 2290614280, 115, 13]
7432	0	scNCF	[14, 2, 8, 8, 14, 2, 8, 2, 234, 8, 14, 2, 8, 128, 224, 224]
7433	0	scNCF	[1, 61939, 8, 1, 19, 2, 1, 2, 1, 3983, 1, 1, 2, 1, 2, 55]
7434	0	scNCF	[8754, 1, 1, 2, 1, 2, 220, 4113, 1, 1, 224, 1, 1, 13, 49, 1]
7435	0	scNCF	[247, 1, 2, 2, 242, 1, 4, 2, 13, 2, 1, 32, 2, 2, 49, 1]
7436	0	scNCF	[1, 1, 8, 1, 11, 2, 1, 2, 44974, 4, 13, 11, 14, 2, 2, 1]
7437	0	scNCF	[1, 7, 7, 1, 7, 1, 79, 84215567, 1, 1, 127, 1, 1, 2, 7, 1]
7438	0	scNCF	[1, 2, 1, 13, 2, 18446470364033712127, 1, 2, 297746422018713838674693196259681894399, 2, 13, 1, 1, 8, 42, 2]
7439	0	scNCF	[9215, 1, 1, 174, 1, 1, 1, 213, 2, 2, 1, 1936945971, 2, 2, 1, 2]
