Network_no	Model_no	func_type	model
1667	0	scNCF	[13057, 3871, 14143, 4371, 13105, 3086, 1092, 522, 4371, 65335, 563, 3919]
1668	0	scNCF	[61162, 53198, 63488, 43774, 60654, 48051, 53197, 8736, 65024, 44991, 3599, 53135]
1669	0	scNCF	[8736, 41088, 61164, 65228, 36623, 51200, 49216, 21584, 60416, 52424, 57536, 64248]
1670	0	scNCF	[43658, 64234, 43144, 16576, 65408, 65528, 51336, 50368, 64766, 65514, 61162, 4079]
1671	0	scNCF	[1293, 2047, 24543, 22527, 259, 1807, 3871, 127, 48959, 87, 1109, 527]
1672	0	scNCF	[32928, 4401, 62837, 64, 8739, 3841, 12337, 2184, 63472, 15291, 43691, 48896]
1673	0	scNCF	[16469, 32563, 12592, 65420, 3148, 65294, 49376, 52364, 45056, 65448, 65466, 65288]
1674	0	scNCF	[61681, 256, 8, 34944, 62450, 20544, 65528, 28720, 32768, 65228, 63472, 59904]
1675	0	scNCF	[1024, 43648, 51336, 43946, 43008, 65356, 64234, 34944, 44714, 65418, 34944, 1284]
1676	0	scNCF	[35016, 65408, 41088, 65528, 64186, 43168, 34944, 63743, 65528, 64499, 63488, 52424]
1677	0	scNCF	[61616, 247, 3212, 29559, 1036, 35840, 4063, 49360, 30197, 65454, 1301, 64]
1678	0	scNCF	[52364, 16576, 271, 21847, 140, 4144, 50380, 2184, 11007, 7, 176, 273]
1679	0	scNCF	[32527, 62967, 19711, 65486, 9215, 60654, 4144, 251, 35583, 5461, 19711, 56572]
1680	0	scNCF	[57504, 60416, 65024, 63740, 51336, 65504, 32768, 65504, 62464, 65276, 57599, 65534]
1681	0	scNCF	[42, 65301, 51336, 138, 45056, 44031, 12032, 20991, 61102, 29952, 4147, 24399]
1682	0	scNCF	[65488, 64499, 30591, 65454, 45311, 3839, 239, 36623, 7, 28672, 61682, 65418]
1683	0	scNCF	[65420, 65373, 53440, 21853, 65456, 63477, 22367, 24447, 43522, 61164, 191, 171]
1684	0	scNCF	[52687, 3967, 5119, 13111, 1301, 87, 162, 52420, 3871, 1279, 52300, 4373]
1685	0	scNCF	[13115, 65451, 3148, 13247, 14080, 1024, 24447, 49360, 32597, 65287, 5119, 49]
1686	0	scNCF	[65528, 64499, 4096, 65454, 8192, 112, 65448, 47, 12047, 65420, 53440, 57584]
1687	0	scNCF	[64748, 60074, 65288, 65514, 52424, 64234, 64234, 52352, 64242, 61568, 65504, 21844]
1688	0	scNCF	[43963, 30551, 15359, 4373, 62455, 7999, 19, 787, 13183, 13303, 1293, 43963]
1689	0	scNCF	[64248, 65534, 61664, 51200, 43168, 8192, 41088, 51392, 61164, 34824, 52352, 61162]
1690	0	scNCF	[51200, 34944, 56796, 236, 21504, 64989, 244, 41088, 65486, 48058, 138, 34984]
1691	0	scNCF	[61952, 57344, 43008, 65480, 65514, 65024, 60416, 60074, 32768, 65504, 63488, 61694]
1692	0	scNCF	[65327, 63738, 35016, 56524, 51455, 65420, 65448, 21844, 61568, 8243, 52352, 234]
1693	0	scNCF	[22357, 16588, 48947, 49071, 563, 3871, 49348, 56541, 8706, 21584, 51336, 546]
1694	0	scNCF	[4401, 1807, 44544, 65284, 54783, 63472, 30519, 4147, 8191, 30071, 8, 7936]
1695	0	scNCF	[65528, 43648, 43263, 65264, 57344, 64760, 57504, 50244, 60416, 65024, 43562, 65024]
1696	0	scNCF	[29559, 4864, 21847, 13111, 13183, 2252, 7936, 16319, 787, 8243, 65311, 42]
1697	0	scNCF	[59904, 12848, 65408, 65454, 52460, 1036, 65392, 32768, 65448, 21759, 52424, 60416]
1698	0	scNCF	[65276, 16159, 65514, 65276, 33008, 64251, 56789, 64768, 65480, 63728, 41088, 32768]
1699	0	scNCF	[4147, 3841, 1, 17669, 8243, 803, 16159, 16588, 4031, 511, 4113, 13]
1700	0	scNCF	[52288, 43754, 61568, 64256, 65194, 200, 65023, 13106, 60671, 43963, 41727, 51392]
1701	0	scNCF	[12047, 23893, 3919, 65276, 52444, 52300, 49151, 14199, 1792, 775, 20736, 3583]
1702	0	scNCF	[4, 4181, 19, 22272, 220, 273, 13111, 8739, 19711, 3871, 4031, 44991]
1703	0	scNCF	[57309, 8432, 52974, 4373, 4373, 191, 65392, 803, 527, 62967, 54613, 65397]
1704	0	scNCF	[3076, 32768, 57344, 57536, 61102, 63728, 65486, 65454, 60671, 65476, 60671, 65514]
1705	0	scNCF	[35016, 43522, 12834, 8963, 65504, 21847, 13235, 62961, 13105, 32904, 65459, 35583]
1706	0	scNCF	[35976, 65194, 61134, 60620, 60620, 51200, 62202, 61472, 51336, 65276, 63488, 51200]
1707	0	scNCF	[47803, 1036, 4915, 5461, 21841, 47866, 46011, 31, 12047, 4371, 13111, 43552]
1708	0	scNCF	[65516, 43008, 52352, 65024, 57504, 63488, 43263, 51392, 60154, 43658, 61164, 61616]
1709	0	scNCF	[51200, 63488, 61688, 19524, 48123, 49280, 60416, 65264, 65264, 65274, 62464, 61568]
1710	0	scNCF	[64499, 53248, 52364, 61164, 65516, 127, 61472, 2816, 52288, 21983, 65262, 64506]
1711	0	scNCF	[32575, 1349, 19711, 13235, 32767, 8191, 1301, 32607, 13303, 22367, 55, 30207]
1712	0	scNCF	[61164, 65480, 65276, 43168, 65534, 61568, 43648, 60416, 65534, 60416, 65274, 60074]
1713	0	scNCF	[31, 1301, 22391, 4915, 4915, 5461, 24447, 271, 273, 8031, 14199, 5631]
1714	0	scNCF	[65276, 47803, 47616, 35328, 254, 64248, 8192, 65349, 16159, 15155, 168, 61184]
1715	0	scNCF	[64756, 2568, 206, 33023, 47616, 16159, 43552, 32960, 44974, 3594, 43648, 35328]
1716	0	scNCF	[65408, 33008, 52228, 35464, 16183, 51404, 3841, 140, 4063, 32563, 56572, 14143]
1717	0	scNCF	[20496, 29695, 65287, 65488, 4864, 62207, 52701, 52430, 65503, 53197, 19711, 61939]
1718	0	scNCF	[341, 3967, 56799, 259, 32527, 4031, 7, 62719, 34954, 3854, 36095, 28927]
1719	0	scNCF	[3212, 168, 3596, 65288, 42, 61664, 33023, 20496, 52940, 65459, 34824, 61391]
1720	0	scNCF	[51200, 65528, 63728, 21844, 52364, 61568, 32768, 64768, 43648, 51455, 61162, 52940]
1721	0	scNCF	[61694, 46011, 20688, 341, 29440, 51404, 17412, 65020, 176, 65451, 65516, 20544]
1722	0	scNCF	[43946, 41128, 65373, 53198, 16183, 512, 2562, 20561, 13055, 36623, 56796, 13111]
1723	0	scNCF	[43144, 3080, 61568, 61162, 12834, 64748, 65264, 63728, 60620, 3596, 64506, 65262]
1724	0	scNCF	[14199, 14199, 32767, 1, 24447, 127, 19, 1301, 779, 5631, 14143, 341]
1725	0	scNCF	[13183, 5461, 55, 4113, 32767, 20561, 511, 13303, 775, 8031, 14335, 17749]
1726	0	scNCF	[44719, 261, 16255, 5631, 22527, 4433, 4864, 16159, 17749, 16255, 19, 20991]
1727	0	scNCF	[84, 8031, 271, 4915, 259, 54749, 259, 1807, 61687, 19, 14335, 61693]
1728	0	scNCF	[4063, 63728, 49151, 47871, 61696, 8362, 1287, 43688, 61952, 8447, 3839, 3983]
1729	0	scNCF	[3076, 65228, 65395, 43168, 63475, 12320, 65274, 60671, 65522, 65456, 65423, 65024]
1730	0	scNCF	[65392, 32928, 47, 769, 52352, 3844, 49, 65276, 57309, 16187, 21776, 17604]
1731	0	scNCF	[117, 12095, 63487, 45311, 20561, 253, 21829, 14335, 1036, 12047, 4867, 65420]
1732	0	scNCF	[2831, 13111, 2063, 3076, 87, 61687, 8432, 44719, 273, 1797, 8754, 22527]
1733	0	scNCF	[43144, 65274, 59904, 62704, 65524, 33023, 45039, 8736, 62933, 65448, 65456, 49280]
1734	0	scNCF	[248, 64248, 61162, 65514, 65534, 32938, 49280, 52424, 57344, 61568, 12800, 60620]
1735	0	scNCF	[65480, 60620, 65516, 41088, 52424, 49280, 49280, 63728, 60074, 57504, 60074, 57344]
1736	0	scNCF	[261, 30591, 28672, 3148, 32512, 21847, 22367, 43776, 52687, 55, 52447, 22367]
1737	0	scNCF	[45056, 63351, 49071, 8226, 242, 62192, 21781, 24063, 62455, 224, 63738, 14335]
1738	0	scNCF	[65264, 65276, 61164, 12848, 65480, 65274, 57292, 60074, 60620, 43144, 61162, 65459]
1739	0	scNCF	[341, 273, 511, 13111, 16255, 7999, 775, 65281, 22391, 32767, 5119, 22367]
1740	0	scNCF	[13235, 64256, 4373, 46011, 239, 41632, 4176, 64256, 65488, 32607, 19, 36863]
1741	0	scNCF	[14199, 13111, 127, 8191, 307, 3967, 127, 22527, 1109, 4915, 191, 16255]
1742	0	scNCF	[13058, 3085, 1349, 61616, 3967, 65339, 13088, 2, 563, 30207, 138, 3080]
1743	0	scNCF	[1036, 22007, 1807, 21, 56829, 93, 14143, 511, 21887, 32563, 4176, 1807]
1744	0	scNCF	[7999, 7, 4371, 1807, 21887, 4915, 271, 5119, 87, 4915, 4351, 30071]
1745	0	scNCF	[251, 29695, 57536, 65361, 48058, 20224, 65312, 253, 52364, 64234, 8226, 65516]
1746	0	scNCF	[13106, 61391, 2816, 64972, 64972, 63351, 3080, 29952, 65296, 64989, 65364, 44974]
1747	0	scNCF	[14199, 1301, 8031, 4915, 3599, 775, 127, 5461, 5119, 81, 127, 273]
1748	0	scNCF	[65504, 79, 3967, 4401, 19, 29559, 2218, 21, 4373, 57309, 54749, 256]
1749	0	scNCF	[4351, 2602, 511, 16588, 273, 32527, 4864, 138, 4373, 28912, 4864, 2831]
1750	0	scNCF	[13171, 14143, 247, 32767, 14335, 11, 3871, 4113, 19, 22527, 16255, 7]
1751	0	scNCF	[21973, 191, 61568, 52424, 10762, 41088, 128, 60416, 52940, 43688, 35976, 65454]
1752	0	scNCF	[64234, 43946, 41506, 41088, 57344, 3583, 65312, 65504, 20544, 65514, 30581, 65296]
1753	0	scNCF	[61664, 49083, 61164, 65514, 51200, 65276, 43688, 64248, 61568, 52424, 65514, 60620]
1754	0	scNCF	[522, 775, 15291, 21983, 22527, 3967, 775, 16255, 5631, 3871, 22527, 87]
1755	0	scNCF	[57599, 63728, 43144, 45875, 65493, 54613, 63488, 65456, 43688, 43688, 65519, 3848]
1756	0	scNCF	[64248, 57599, 65274, 61664, 13091, 43008, 61568, 65364, 49280, 24399, 49280, 2218]
1757	0	scNCF	[65420, 12304, 65274, 41184, 168, 15104, 64756, 4147, 3594, 60159, 65454, 60416]
1758	0	scNCF	[13088, 16576, 65418, 3584, 65194, 45311, 62450, 63743, 64748, 60416, 64248, 1792]
1759	0	scNCF	[62207, 32928, 224, 36623, 1795, 21776, 64251, 273, 45039, 30197, 50, 65533]
1760	0	scNCF	[65516, 32938, 50431, 65516, 51336, 43688, 57504, 34984, 2568, 44943, 43648, 20544]
1761	0	scNCF	[50176, 3848, 65480, 41472, 59904, 64760, 65276, 43688, 2568, 49280, 8362, 65504]
1762	0	scNCF	[65024, 44714, 65276, 61472, 61162, 63728, 44799, 43144, 35583, 65288, 52460, 8]
1763	0	scNCF	[22391, 1301, 1287, 21887, 8191, 24447, 1287, 16255, 259, 32527, 14335, 261]
1764	0	scNCF	[13105, 23903, 16469, 49151, 511, 52352, 5376, 16159, 12834, 65264, 1807, 64256]
1765	0	scNCF	[65504, 61102, 2252, 3854, 54783, 52460, 64254, 52420, 65516, 61682, 174, 61199]
1766	0	scNCF	[14199, 87, 14335, 59, 21, 14143, 5631, 87, 63487, 24447, 273, 24447]
1767	0	scNCF	[24063, 52687, 55, 55, 12304, 4433, 3967, 48063, 17484, 2, 20479, 21983]
1768	0	scNCF	[61664, 64748, 63488, 65408, 60416, 35016, 65276, 57504, 57344, 52352, 43688, 41088]
1769	0	scNCF	[41088, 64186, 52424, 49280, 65276, 53440, 64760, 43144, 43178, 65024, 61664, 65274]
1770	0	scNCF	[65408, 57536, 35328, 43648, 64760, 51336, 62961, 65008, 35852, 65514, 65504, 52424]
1771	0	scNCF	[65448, 63728, 43144, 65534, 12320, 43008, 57504, 43144, 60620, 65408, 61568, 43688]
1772	0	scNCF	[65288, 43759, 64248, 22272, 64234, 19711, 2571, 3853, 41727, 787, 60620, 47]
1773	0	scNCF	[32768, 64426, 65519, 65282, 53488, 8960, 57599, 41088, 4881, 20816, 52352, 44544]
1774	0	scNCF	[22013, 1, 7999, 48896, 43522, 22367, 3847, 65327, 4336, 5461, 4864, 14143]
1775	0	scNCF	[61664, 65423, 65294, 57504, 49280, 59904, 57344, 64766, 64426, 60142, 61182, 65480]
1776	0	scNCF	[7, 775, 261, 65335, 1287, 14143, 1807, 14335, 682, 22367, 30591, 21]
1777	0	scNCF	[61664, 57536, 65524, 41088, 61504, 65228, 33023, 64760, 2218, 65522, 61162, 32938]
1778	0	scNCF	[36608, 93, 24447, 49151, 13111, 4, 45311, 1109, 3583, 22391, 52701, 4864]
1779	0	scNCF	[511, 32972, 17919, 21853, 13183, 1807, 35, 19, 15104, 13115, 24447, 48051]
1780	0	scNCF	[65329, 4096, 1301, 29559, 63487, 682, 14143, 43522, 5119, 8447, 1281, 76]
1781	0	scNCF	[13183, 81, 7999, 12095, 52684, 65367, 61696, 1036, 55, 20561, 7999, 1301]
1782	0	scNCF	[515, 47, 8352, 186, 17919, 1, 81, 65281, 4867, 65392, 3871, 13111]
1783	0	scNCF	[44031, 2047, 5119, 1301, 56799, 55, 8031, 16183, 13303, 20821, 511, 43771]
1784	0	scNCF	[5461, 49360, 12337, 24407, 17477, 48947, 4864, 8191, 271, 21887, 8362, 55]
1785	0	scNCF	[64506, 61952, 60654, 46067, 17484, 84, 43562, 48911, 2218, 30711, 140, 29952]
1786	0	scNCF	[64972, 16159, 52424, 21844, 64234, 54749, 65364, 35328, 47616, 3839, 51404, 65264]
1787	0	scNCF	[8226, 65528, 17732, 41727, 64234, 21764, 28720, 12592, 65330, 61164, 65500, 57599]
1788	0	scNCF	[43168, 65024, 65024, 65480, 60074, 51392, 43168, 57344, 65228, 61162, 64760, 52424]
1789	0	scNCF	[8031, 13171, 3847, 1, 307, 8739, 341, 22367, 16183, 2047, 21887, 5393]
1790	0	scNCF	[3967, 1039, 13235, 56669, 50368, 769, 62837, 52684, 24413, 62837, 44971, 12337]
1791	0	scNCF	[65194, 17732, 3854, 65024, 35852, 61164, 36095, 29695, 1024, 34824, 21824, 64443]
1792	0	scNCF	[34944, 51200, 61664, 65516, 64748, 60074, 65480, 43648, 64256, 43648, 65194, 65534]
1793	0	scNCF	[53198, 59904, 35976, 8736, 61102, 49066, 53248, 176, 65493, 65008, 43648, 47931]
1794	0	scNCF	[35338, 61687, 14335, 93, 4433, 259, 522, 271, 5461, 56669, 9011, 515]
1795	0	scNCF	[51392, 52288, 43774, 51392, 51200, 43168, 60074, 51336, 43008, 64248, 51200, 65264]
1796	0	scNCF	[45311, 35976, 52352, 64506, 41088, 54528, 22007, 3596, 61167, 10786, 65228, 224]
1797	0	scNCF	[1287, 87, 511, 511, 1, 1807, 259, 787, 1301, 273, 8191, 259]
1798	0	scNCF	[65521, 3080, 64760, 43648, 52424, 60154, 63740, 35852, 65528, 32960, 65024, 65276]
1799	0	scNCF	[63728, 59, 60668, 775, 61936, 24063, 53231, 30579, 65397, 21781, 546, 43759]
1800	0	scNCF	[273, 24447, 273, 5461, 21, 21847, 273, 5461, 511, 511, 261, 7]
1801	0	scNCF	[20688, 48896, 47616, 44714, 19660, 65020, 61184, 16639, 65488, 12561, 220, 61687]
1802	0	scNCF	[45056, 60620, 3844, 57536, 34984, 35498, 65534, 2568, 65274, 60654, 53328, 65504]
1803	0	scNCF	[127, 8191, 48947, 41122, 43528, 43691, 53231, 61134, 32575, 65528, 61682, 2]
1804	0	scNCF	[19660, 65284, 46011, 14, 21853, 21887, 64760, 49360, 259, 1036, 45311, 12287]
1805	0	scNCF	[43648, 33008, 13247, 8, 3839, 56541, 64748, 5631, 65322, 20736, 59, 65533]
1806	0	scNCF	[1293, 20564, 19, 19, 17732, 16588, 2047, 2562, 127, 21, 4881, 1349]
1807	0	scNCF	[49280, 65503, 8031, 45104, 34944, 35464, 62933, 12834, 43144, 13303, 3333, 65194]
1808	0	scNCF	[81, 65500, 3340, 21759, 61164, 1293, 15155, 21824, 61164, 261, 1287, 34944]
1809	0	scNCF	[24399, 51455, 48051, 45104, 65528, 65534, 60074, 65364, 43688, 49280, 53328, 57536]
1810	0	scNCF	[5631, 273, 4881, 13091, 4144, 16255, 1792, 253, 8, 3853, 12287, 546]
1811	0	scNCF	[87, 31, 52477, 127, 24447, 307, 4373, 8746, 13111, 21847, 273, 62455]
1812	0	scNCF	[65420, 28720, 63740, 8432, 65504, 64972, 41088, 43688, 64748, 63728, 65264, 57584]
1813	0	scNCF	[4373, 1301, 13111, 8191, 14199, 5461, 7, 273, 769, 62455, 30591, 22527]
1814	0	scNCF	[17472, 527, 4864, 21, 47866, 17604, 200, 28927, 19660, 21847, 5461, 4371]
1815	0	scNCF	[61134, 41632, 3844, 2252, 52943, 234, 52974, 43951, 65486, 61422, 60154, 65020]
1816	0	scNCF	[21973, 64426, 57536, 8362, 3854, 36623, 13088, 8240, 53197, 62973, 64506, 34824]
1817	0	scNCF	[64307, 52364, 12848, 49280, 64234, 57504, 61568, 65024, 65408, 65262, 43648, 57536]
1818	0	scNCF	[65274, 57504, 59904, 61568, 65448, 52352, 64248, 43008, 65024, 64234, 43648, 63728]
1819	0	scNCF	[21, 511, 5461, 3967, 1279, 1287, 1281, 3967, 7999, 4147, 21829, 803]
1820	0	scNCF	[44847, 56669, 65418, 2819, 61693, 56789, 52477, 20496, 53248, 52687, 3919, 16588]
1821	0	scNCF	[21572, 65397, 168, 51200, 12207, 65339, 239, 43144, 64748, 12851, 60620, 57599]
1822	0	scNCF	[12799, 12287, 65329, 2303, 44991, 64251, 3967, 4433, 30551, 56541, 40992, 61682]
1823	0	scNCF	[4371, 4368, 22272, 5631, 7999, 81, 3841, 171, 775, 13183, 30711, 2047]
1824	0	scNCF	[65276, 2303, 65528, 63488, 49280, 43754, 65364, 43168, 63472, 12848, 65408, 65528]
1825	0	scNCF	[36863, 12595, 63477, 52478, 20496, 36623, 8240, 803, 1792, 3340, 53328, 64760]
1826	0	scNCF	[1792, 4915, 20479, 12595, 11007, 55, 54773, 48043, 28912, 20496, 8031, 32563]
1827	0	scNCF	[1024, 140, 128, 32972, 62709, 3599, 56829, 53248, 43168, 61687, 56575, 65503]
1828	0	scNCF	[12337, 259, 3967, 273, 49360, 8191, 2047, 17732, 22357, 1039, 30197, 1228]
1829	0	scNCF	[49083, 32767, 16639, 5381, 307, 803, 20431, 1792, 10922, 3919, 2047, 35]
1830	0	scNCF	[43682, 61552, 65344, 43168, 14, 44943, 2218, 20991, 63477, 29440, 43754, 65459]
1831	0	scNCF	[65361, 41088, 51404, 45104, 12207, 51392, 19468, 64972, 64242, 5393, 44714, 43946]
1832	0	scNCF	[22272, 3871, 49, 65451, 3967, 4373, 1349, 1293, 65301, 44031, 22367, 14199]
1833	0	scNCF	[55, 4063, 30579, 48063, 16469, 205, 12032, 13111, 1287, 1795, 1, 32767]
1834	0	scNCF	[7999, 19, 5631, 4371, 127, 5461, 775, 5119, 273, 261, 22527, 8031]
1835	0	scNCF	[65023, 47931, 4144, 21761, 81, 16639, 8432, 20319, 65356, 20224, 20479, 45824]
1836	0	scNCF	[546, 65281, 12592, 8432, 57343, 15359, 5119, 1, 2047, 24029, 1029, 44799]
1837	0	scNCF	[2831, 64248, 52288, 65420, 52444, 65488, 65466, 65281, 62933, 45216, 56524, 52420]
1838	0	scNCF	[65228, 52352, 65504, 60620, 64760, 61568, 61164, 64248, 65514, 65274, 51200, 65516]
1839	0	scNCF	[57344, 32768, 65408, 65459, 64760, 65516, 65504, 65228, 52352, 65528, 43008, 44943]
1840	0	scNCF	[65274, 61164, 65448, 32768, 64443, 12800, 65514, 61162, 60620, 65276, 41088, 65504]
1841	0	scNCF	[65301, 23903, 16469, 13235, 56829, 49360, 22391, 36863, 65485, 65488, 62964, 775]
1842	0	scNCF	[53198, 3848, 20821, 56669, 13171, 65264, 44971, 20592, 8963, 64248, 60074, 22527]
1843	0	scNCF	[63488, 3080, 2252, 179, 60154, 64989, 21844, 12851, 35464, 49280, 57536, 63317]
1844	0	scNCF	[65284, 12320, 244, 140, 57584, 61162, 253, 52460, 51200, 62387, 21844, 65373]
1845	0	scNCF	[63475, 16452, 8994, 13, 1279, 57088, 17749, 87, 61691, 4401, 32607, 24413]
1846	0	scNCF	[48051, 65397, 65485, 32938, 23893, 61162, 65448, 40992, 65531, 16384, 57504, 2574]
1847	0	scNCF	[4867, 57173, 60668, 35583, 7999, 16183, 21781, 8754, 43522, 65311, 57292, 2571]
1848	0	scNCF	[59904, 61688, 65480, 65264, 59904, 60671, 41128, 57536, 43168, 65448, 3596, 34944]
1849	0	scNCF	[3847, 28927, 143, 13, 117, 65349, 256, 138, 65315, 43522, 43168, 52687]
1850	0	scNCF	[65442, 2562, 60620, 64499, 64972, 61164, 128, 36608, 64972, 52429, 65024, 5376]
1851	0	scNCF	[21504, 12848, 65514, 13235, 49066, 64499, 220, 62964, 200, 8960, 61391, 52460]
1852	0	scNCF	[13088, 61164, 62464, 64760, 65420, 41128, 65514, 12848, 65448, 43688, 65514, 65504]
1853	0	scNCF	[65284, 65335, 29491, 35840, 65274, 62464, 35498, 236, 41088, 51200, 24399, 57309]
1854	0	scNCF	[65448, 45824, 65194, 2568, 787, 22367, 87, 10762, 8963, 32767, 1, 54613]
1855	0	scNCF	[49280, 65480, 65194, 52736, 62719, 12338, 65480, 65531, 41184, 64234, 21776, 3328]
1856	0	scNCF	[21847, 65301, 7, 2047, 4915, 14335, 13183, 19, 3967, 13111, 87, 4915]
1857	0	scNCF	[21, 271, 14335, 21847, 241, 2831, 3071, 769, 22357, 21, 16255, 1807]
1858	0	scNCF	[65228, 65228, 65480, 60416, 60620, 52424, 41088, 52463, 60620, 61162, 52424, 51336]
1859	0	scNCF	[31, 24447, 1281, 4353, 22367, 57103, 32527, 2602, 2047, 2047, 21877, 15104]
1860	0	scNCF	[341, 4371, 775, 52991, 19524, 22367, 32767, 17484, 5381, 787, 12799, 3967]
1861	0	scNCF	[57599, 21572, 65276, 43946, 56781, 13105, 57584, 12848, 65516, 14, 62192, 62716]
1862	0	scNCF	[5631, 21, 8191, 14335, 307, 16159, 1281, 32767, 21887, 87, 259, 1807]
1863	0	scNCF	[341, 16255, 22391, 14335, 31, 19, 1287, 13111, 24351, 307, 1807, 32767]
1864	0	scNCF	[8739, 8031, 65361, 52974, 13303, 21759, 7936, 15167, 30037, 12338, 8, 61359]
1865	0	scNCF	[61504, 61568, 57584, 3594, 213, 62449, 64242, 65524, 43528, 23808, 60159, 19468]
1866	0	scNCF	[24447, 50, 248, 213, 7, 3844, 775, 13115, 3887, 44782, 52429, 19]
1867	0	scNCF	[65395, 5119, 32, 5631, 32767, 14335, 93, 61939, 8243, 3967, 61696, 1036]
1868	0	scNCF	[46079, 17749, 64511, 14143, 63317, 21761, 57295, 13, 11007, 4373, 4371, 65301]
1869	0	scNCF	[34984, 52974, 12848, 28912, 42, 43528, 35498, 65471, 1228, 8191, 21847, 8746]
1870	0	scNCF	[22367, 32767, 55, 14335, 30591, 13111, 1807, 273, 14199, 22367, 32767, 511]
1871	0	scNCF	[64748, 51392, 63728, 52232, 50368, 13106, 65504, 2048, 65504, 65194, 44971, 56796]
1872	0	scNCF	[43774, 60620, 65493, 64248, 34944, 64506, 43168, 65420, 65514, 65262, 64766, 61504]
1873	0	scNCF	[62455, 22007, 17477, 3086, 62202, 5461, 57584, 8191, 13183, 13183, 53198, 30591]
1874	0	scNCF	[64499, 64989, 4351, 35852, 61167, 22013, 64426, 87, 53503, 112, 54773, 51200]
1875	0	scNCF	[64234, 30197, 63728, 54783, 2, 61552, 64248, 49280, 52940, 63728, 35852, 60074]
1876	0	scNCF	[17472, 44719, 20736, 65264, 8963, 527, 23893, 20736, 20431, 36095, 52232, 8739]
1877	0	scNCF	[61616, 54783, 53198, 49066, 33008, 15155, 174, 16159, 43008, 65288, 63743, 32]
1878	0	scNCF	[63487, 65228, 33023, 2063, 65364, 65344, 21759, 65020, 8240, 49151, 60416, 61422]
1879	0	scNCF	[20688, 43694, 65442, 62323, 65476, 12304, 63477, 16384, 28672, 49083, 244, 62837]
1880	0	scNCF	[128, 21776, 779, 64248, 208, 8746, 43144, 3080, 45216, 57536, 79, 4031]
1881	0	scNCF	[62719, 186, 65514, 65448, 65024, 11, 65480, 9011, 28672, 61939, 53135, 44714]
1882	0	scNCF	[61664, 247, 65471, 49071, 3596, 57295, 20224, 65327, 162, 13106, 65504, 65486]
1883	0	scNCF	[60074, 65276, 64511, 64248, 65262, 45875, 65262, 61422, 65262, 64248, 4096, 65264]
1884	0	scNCF	[7, 5631, 261, 8746, 61681, 1029, 23903, 3967, 55, 3340, 12304, 2218]
1885	0	scNCF	[43688, 51392, 41088, 65514, 63728, 43144, 51336, 60620, 43144, 64760, 52424, 34944]
1886	0	scNCF	[22527, 3967, 21847, 16255, 5119, 4371, 341, 4373, 127, 22367, 21847, 15359]
1887	0	scNCF	[61388, 65516, 44544, 61164, 51336, 52424, 61568, 63728, 65408, 12032, 3594, 61664]
1888	0	scNCF	[30197, 7999, 4113, 1807, 59, 515, 65293, 28912, 3847, 61941, 43552, 65359]
1889	0	scNCF	[13183, 11, 56781, 65315, 30579, 12338, 4096, 55, 14143, 4031, 49151, 1301]
1890	0	scNCF	[61952, 10752, 65534, 60620, 57344, 60074, 59904, 32928, 65264, 48058, 52232, 65024]
1891	0	scNCF	[19468, 3967, 28912, 61696, 45311, 24543, 3599, 241, 13171, 2826, 63487, 19468]
1892	0	scNCF	[61684, 769, 61693, 43706, 13183, 8994, 1024, 57103, 234, 65442, 8960, 44031]
1893	0	scNCF	[21887, 1795, 24351, 20224, 20592, 1228, 11, 32, 55, 20431, 13183, 1792]
1894	0	scNCF	[64496, 45056, 4096, 9215, 14199, 64443, 62449, 2826, 60154, 32972, 52424, 40992]
1895	0	scNCF	[34824, 53248, 30207, 5631, 45056, 49280, 3854, 21572, 3847, 117, 2602, 43008]
1896	0	scNCF	[93, 50431, 261, 65291, 61696, 61936, 140, 65356, 48896, 43144, 12464, 21]
1897	0	scNCF	[10922, 20592, 60654, 13247, 13303, 76, 44031, 171, 16159, 1301, 2571, 30197]
1898	0	scNCF	[49280, 43648, 57088, 8240, 17604, 51404, 65276, 64760, 2568, 59904, 60074, 65276]
1899	0	scNCF	[30197, 8736, 22013, 1109, 65279, 22391, 32767, 52420, 53215, 20564, 21877, 19660]
1900	0	scNCF	[8031, 7, 14143, 14335, 62709, 273, 12400, 1287, 5119, 3967, 21847, 31]
1901	0	scNCF	[60620, 61162, 59904, 32768, 34944, 65448, 60074, 43688, 65534, 65264, 65448, 65528]
1902	0	scNCF	[22367, 65301, 47866, 1109, 21761, 775, 779, 62459, 13183, 4147, 63351, 4881]
1903	0	scNCF	[65476, 65528, 65262, 64248, 65228, 43008, 51336, 64234, 50244, 65264, 63728, 61664]
1904	0	scNCF	[65408, 65516, 65024, 43008, 65504, 51200, 61164, 51392, 52420, 65264, 43144, 32768]
1905	0	scNCF	[112, 4373, 52447, 8031, 52974, 19660, 341, 21877, 117, 16175, 32527, 16639]
1906	0	scNCF	[63488, 51200, 65528, 60154, 51336, 65024, 43008, 53135, 64748, 32768, 49216, 64748]
1907	0	scNCF	[43946, 13183, 49352, 307, 4881, 4373, 62455, 14335, 13111, 24447, 2831, 30591]
1908	0	scNCF	[21, 14335, 21887, 22527, 4915, 787, 1287, 31, 14143, 5119, 4881, 14335]
1909	0	scNCF	[61552, 13091, 60154, 62450, 65527, 10762, 208, 65024, 43771, 52736, 65534, 16588]
