Network_no	Model_no	func_type	model
4869	0	scNCF	[2, 2, 11, 1, 11, 4, 13, 13, 7, 2, 2, 2]
4870	0	scNCF	[2, 13, 8, 1, 14, 7, 13, 14, 8, 2, 14, 1]
4871	0	scNCF	[1, 13, 4, 7, 14, 8, 11, 7, 11, 14, 8, 4]
4872	0	scNCF	[7, 2, 7, 2, 11, 1, 2, 1, 13, 1, 1, 7]
4873	0	scNCF	[11, 14, 14, 8, 8, 14, 14, 14, 8, 2, 14, 14]
4874	0	scNCF	[14, 14, 14, 2, 8, 11, 14, 14, 8, 8, 14, 14]
4875	0	scNCF	[7, 1, 7, 7, 1, 1, 1, 13, 1, 7, 4, 7]
4876	0	scNCF	[11, 13, 8, 11, 2, 14, 13, 8, 8, 13, 11, 8]
4877	0	scNCF	[1, 13, 8, 8, 1, 4, 2, 7, 11, 2, 7, 14]
4878	0	scNCF	[8, 4, 14, 4, 11, 8, 4, 8, 11, 14, 14, 8]
4879	0	scNCF	[4, 7, 4, 4, 11, 2, 4, 11, 13, 1, 7, 2]
4880	0	scNCF	[7, 1, 13, 4, 11, 7, 1, 7, 7, 7, 7, 7]
4881	0	scNCF	[1, 14, 14, 14, 14, 14, 7, 14, 4, 13, 14, 8]
4882	0	scNCF	[1, 2, 2, 1, 7, 7, 11, 11, 14, 1, 4, 1]
4883	0	scNCF	[8, 14, 2, 2, 13, 11, 14, 4, 14, 8, 11, 13]
4884	0	scNCF	[7, 7, 11, 13, 1, 2, 1, 7, 14, 2, 7, 2]
4885	0	scNCF	[13, 14, 2, 8, 8, 11, 14, 13, 14, 8, 14, 8]
4886	0	scNCF	[13, 14, 4, 2, 1, 14, 2, 7, 8, 8, 11, 14]
4887	0	scNCF	[1, 7, 1, 1, 7, 1, 1, 7, 7, 7, 7, 1]
4888	0	scNCF	[13, 11, 8, 8, 2, 1, 14, 13, 14, 14, 4, 8]
4889	0	scNCF	[14, 14, 8, 8, 14, 7, 11, 13, 7, 8, 14, 4]
4890	0	scNCF	[14, 8, 8, 8, 8, 8, 14, 2, 8, 8, 8, 14]
4891	0	scNCF	[1, 7, 1, 7, 2, 7, 7, 1, 1, 1, 7, 1]
4892	0	scNCF	[11, 7, 11, 14, 11, 7, 13, 1, 11, 7, 11, 14]
4893	0	scNCF	[8, 13, 1, 11, 14, 7, 7, 7, 8, 1, 2, 4]
4894	0	scNCF	[1, 13, 11, 7, 14, 1, 8, 14, 1, 7, 7, 4]
4895	0	scNCF	[11, 11, 7, 14, 11, 13, 2, 8, 4, 14, 14, 7]
4896	0	scNCF	[7, 7, 7, 1, 1, 7, 1, 1, 7, 7, 1, 7]
4897	0	scNCF	[7, 11, 1, 2, 7, 7, 2, 11, 1, 7, 7, 7]
4898	0	scNCF	[11, 8, 8, 11, 1, 11, 8, 4, 8, 4, 4, 8]
4899	0	scNCF	[14, 14, 7, 14, 14, 11, 14, 8, 14, 8, 8, 8]
4900	0	scNCF	[8, 8, 8, 14, 14, 14, 11, 8, 8, 14, 14, 14]
4901	0	scNCF	[4, 8, 2, 14, 13, 8, 13, 14, 8, 4, 8, 14]
4902	0	scNCF	[2, 14, 7, 4, 1, 13, 2, 13, 7, 13, 7, 2]
4903	0	scNCF	[1, 7, 7, 7, 1, 1, 7, 7, 7, 1, 7, 7]
4904	0	scNCF	[8, 14, 8, 7, 14, 11, 8, 14, 14, 8, 14, 11]
4905	0	scNCF	[1, 11, 7, 7, 1, 13, 4, 14, 7, 11, 1, 1]
4906	0	scNCF	[1, 1, 1, 7, 7, 1, 7, 7, 7, 7, 7, 1]
4907	0	scNCF	[1, 1, 7, 7, 1, 7, 7, 7, 1, 7, 1, 11]
4908	0	scNCF	[11, 14, 4, 8, 13, 13, 2, 1, 7, 2, 1, 2]
4909	0	scNCF	[13, 4, 11, 8, 13, 14, 11, 11, 7, 13, 8, 8]
4910	0	scNCF	[7, 1, 1, 1, 7, 1, 7, 7, 7, 7, 8, 7]
4911	0	scNCF	[8, 11, 4, 11, 8, 2, 1, 2, 11, 14, 11, 8]
4912	0	scNCF	[7, 1, 7, 7, 11, 4, 4, 11, 1, 7, 1, 2]
4913	0	scNCF	[14, 8, 2, 14, 14, 14, 4, 14, 8, 8, 8, 11]
4914	0	scNCF	[13, 1, 1, 8, 7, 8, 11, 1, 14, 11, 1, 7]
4915	0	scNCF	[1, 2, 1, 7, 1, 11, 1, 13, 14, 14, 13, 7]
4916	0	scNCF	[13, 8, 7, 14, 2, 2, 14, 14, 13, 14, 8, 8]
4917	0	scNCF	[2, 2, 2, 13, 11, 11, 13, 11, 1, 4, 1, 4]
4918	0	scNCF	[8, 14, 11, 1, 14, 2, 14, 14, 4, 7, 14, 14]
4919	0	scNCF	[7, 7, 1, 7, 7, 7, 7, 7, 1, 7, 7, 7]
4920	0	scNCF	[4, 14, 8, 14, 14, 14, 14, 4, 8, 8, 4, 8]
4921	0	scNCF	[11, 8, 7, 14, 14, 2, 2, 14, 8, 14, 14, 14]
4922	0	scNCF	[7, 4, 4, 14, 2, 4, 11, 11, 4, 2, 7, 11]
4923	0	scNCF	[1, 14, 14, 4, 13, 11, 14, 4, 2, 2, 11, 1]
4924	0	scNCF	[1, 7, 1, 1, 1, 7, 7, 1, 1, 7, 7, 1]
4925	0	scNCF	[7, 7, 7, 1, 1, 11, 1, 1, 13, 1, 13, 7]
4926	0	scNCF	[7, 4, 7, 11, 4, 2, 2, 7, 13, 4, 1, 1]
4927	0	scNCF	[13, 7, 7, 8, 7, 7, 7, 1, 7, 13, 1, 7]
4928	0	scNCF	[14, 14, 14, 14, 14, 8, 8, 14, 4, 8, 8, 8]
4929	0	scNCF	[2, 1, 1, 4, 8, 2, 14, 13, 11, 4, 4, 14]
4930	0	scNCF	[14, 14, 8, 8, 14, 8, 8, 14, 14, 2, 11, 8]
4931	0	scNCF	[8, 11, 1, 4, 2, 14, 11, 14, 13, 2, 8, 2]
4932	0	scNCF	[8, 8, 8, 13, 2, 13, 8, 14, 2, 8, 8, 8]
4933	0	scNCF	[8, 14, 14, 8, 14, 8, 8, 14, 4, 14, 8, 14]
4934	0	scNCF	[8, 1, 1, 8, 1, 14, 11, 14, 8, 2, 14, 8]
4935	0	scNCF	[1, 11, 2, 13, 11, 2, 4, 1, 11, 2, 7, 1]
4936	0	scNCF	[8, 8, 14, 14, 8, 14, 14, 8, 8, 14, 8, 14]
4937	0	scNCF	[8, 11, 8, 8, 4, 14, 13, 14, 14, 14, 13, 14]
4938	0	scNCF	[1, 7, 1, 1, 7, 1, 11, 7, 1, 2, 1, 1]
4939	0	scNCF	[11, 7, 1, 7, 7, 7, 7, 7, 1, 1, 1, 1]
4940	0	scNCF	[14, 8, 8, 8, 14, 14, 8, 8, 14, 8, 14, 14]
4941	0	scNCF	[4, 14, 14, 2, 4, 8, 13, 14, 14, 14, 13, 4]
4942	0	scNCF	[8, 14, 1, 4, 13, 14, 13, 8, 8, 7, 14, 8]
4943	0	scNCF	[4, 14, 7, 1, 1, 1, 7, 7, 7, 13, 1, 7]
4944	0	scNCF	[7, 2, 14, 13, 4, 14, 8, 8, 11, 4, 4, 14]
4945	0	scNCF	[4, 7, 13, 7, 11, 11, 4, 11, 4, 11, 7, 4]
4946	0	scNCF	[11, 7, 7, 4, 7, 4, 2, 11, 4, 7, 11, 1]
4947	0	scNCF	[11, 14, 8, 2, 8, 2, 1, 13, 8, 8, 14, 1]
4948	0	scNCF	[7, 11, 1, 1, 1, 1, 11, 13, 7, 7, 7, 1]
4949	0	scNCF	[14, 8, 11, 2, 8, 4, 2, 4, 14, 13, 4, 11]
4950	0	scNCF	[14, 14, 8, 8, 14, 8, 8, 11, 8, 8, 8, 4]
4951	0	scNCF	[7, 14, 14, 14, 14, 4, 11, 11, 1, 11, 8, 8]
4952	0	scNCF	[8, 8, 8, 8, 8, 14, 8, 11, 8, 8, 8, 4]
4953	0	scNCF	[7, 7, 14, 14, 7, 13, 7, 14, 2, 1, 11, 1]
4954	0	scNCF	[13, 11, 7, 13, 14, 7, 11, 7, 13, 8, 8, 1]
4955	0	scNCF	[1, 7, 7, 13, 1, 2, 13, 7, 13, 2, 2, 1]
4956	0	scNCF	[8, 8, 2, 14, 11, 14, 14, 14, 11, 8, 14, 4]
4957	0	scNCF	[14, 11, 8, 1, 14, 7, 13, 11, 14, 7, 4, 1]
4958	0	scNCF	[8, 4, 8, 4, 13, 11, 4, 4, 2, 4, 4, 8]
4959	0	scNCF	[8, 8, 14, 14, 1, 14, 8, 8, 14, 8, 8, 13]
4960	0	scNCF	[8, 8, 14, 2, 14, 14, 8, 14, 8, 2, 8, 8]
4961	0	scNCF	[14, 8, 13, 2, 2, 8, 14, 8, 13, 4, 13, 2]
4962	0	scNCF	[11, 11, 11, 11, 13, 11, 11, 14, 11, 2, 1, 14]
4963	0	scNCF	[8, 14, 13, 14, 8, 14, 14, 11, 8, 11, 14, 11]
4964	0	scNCF	[1, 7, 7, 1, 1, 4, 11, 4, 7, 11, 13, 1]
4965	0	scNCF	[1, 2, 2, 11, 13, 2, 8, 11, 8, 4, 8, 13]
4966	0	scNCF	[2, 4, 4, 11, 2, 8, 1, 14, 7, 2, 13, 14]
4967	0	scNCF	[11, 4, 11, 7, 1, 7, 4, 1, 2, 11, 7, 1]
4968	0	scNCF	[1, 7, 4, 8, 11, 11, 7, 13, 4, 1, 11, 13]
4969	0	scNCF	[1, 14, 8, 8, 8, 8, 8, 8, 14, 11, 14, 8]
4970	0	scNCF	[4, 7, 1, 7, 13, 4, 2, 7, 1, 11, 11, 7]
4971	0	scNCF	[8, 11, 8, 8, 2, 8, 14, 14, 14, 8, 8, 8]
4972	0	scNCF	[14, 8, 11, 4, 14, 8, 14, 14, 8, 8, 8, 8]
4973	0	scNCF	[8, 14, 13, 8, 14, 8, 13, 14, 14, 14, 8, 8]
4974	0	scNCF	[7, 13, 1, 7, 1, 11, 1, 4, 4, 1, 1, 4]
4975	0	scNCF	[11, 11, 11, 2, 8, 11, 11, 4, 4, 7, 11, 4]
4976	0	scNCF	[1, 8, 4, 4, 14, 11, 14, 11, 14, 13, 13, 4]
4977	0	scNCF	[1, 1, 11, 4, 2, 13, 1, 7, 7, 7, 1, 7]
4978	0	scNCF	[7, 8, 7, 11, 8, 13, 1, 2, 14, 2, 13, 1]
4979	0	scNCF	[14, 14, 14, 14, 8, 14, 14, 8, 14, 8, 8, 8]
4980	0	scNCF	[4, 2, 11, 14, 11, 1, 14, 4, 2, 13, 7, 1]
4981	0	scNCF	[1, 1, 8, 11, 8, 1, 14, 7, 11, 14, 14, 8]
4982	0	scNCF	[2, 8, 8, 14, 8, 14, 14, 4, 8, 8, 13, 14]
4983	0	scNCF	[11, 11, 1, 4, 7, 7, 13, 8, 2, 4, 1, 7]
4984	0	scNCF	[1, 1, 1, 1, 7, 1, 2, 7, 4, 1, 11, 7]
4985	0	scNCF	[14, 11, 13, 8, 11, 2, 13, 14, 8, 8, 8, 8]
4986	0	scNCF	[8, 14, 4, 11, 13, 8, 7, 14, 2, 8, 8, 2]
4987	0	scNCF	[14, 14, 11, 8, 8, 1, 8, 13, 1, 8, 7, 11]
4988	0	scNCF	[2, 8, 2, 8, 13, 1, 4, 14, 11, 14, 8, 8]
4989	0	scNCF	[8, 8, 8, 14, 8, 14, 8, 14, 8, 14, 14, 14]
4990	0	scNCF	[13, 1, 7, 1, 1, 1, 1, 1, 11, 7, 1, 1]
4991	0	scNCF	[2, 14, 13, 2, 11, 1, 1, 2, 11, 2, 13, 13]
4992	0	scNCF	[7, 7, 1, 7, 1, 1, 1, 7, 13, 1, 7, 7]
4993	0	scNCF	[13, 14, 4, 8, 11, 1, 7, 1, 11, 7, 7, 7]
4994	0	scNCF	[7, 4, 13, 7, 11, 13, 7, 13, 7, 2, 1, 1]
4995	0	scNCF	[8, 1, 2, 7, 7, 8, 4, 7, 7, 8, 7, 1]
4996	0	scNCF	[11, 4, 1, 1, 1, 7, 2, 1, 1, 7, 1, 1]
4997	0	scNCF	[11, 8, 4, 14, 8, 8, 14, 8, 8, 8, 8, 8]
4998	0	scNCF	[7, 8, 11, 13, 7, 1, 2, 11, 1, 1, 8, 7]
4999	0	scNCF	[1, 2, 7, 11, 2, 4, 7, 11, 2, 4, 11, 11]
5000	0	scNCF	[8, 14, 14, 14, 4, 8, 14, 14, 14, 14, 8, 8]
5001	0	scNCF	[13, 14, 8, 14, 8, 8, 8, 11, 2, 8, 13, 8]
5002	0	scNCF	[7, 2, 1, 4, 11, 1, 4, 4, 14, 7, 7, 13]
5003	0	scNCF	[7, 8, 13, 4, 2, 13, 14, 4, 7, 1, 4, 8]
5004	0	scNCF	[14, 14, 2, 7, 8, 4, 8, 2, 13, 14, 4, 14]
5005	0	scNCF	[8, 8, 14, 8, 14, 8, 13, 14, 14, 14, 8, 8]
5006	0	scNCF	[11, 14, 14, 8, 8, 14, 2, 14, 8, 14, 14, 14]
5007	0	scNCF	[4, 4, 8, 1, 8, 2, 14, 11, 14, 8, 14, 14]
5008	0	scNCF	[7, 7, 7, 7, 7, 1, 4, 7, 1, 2, 13, 4]
5009	0	scNCF	[8, 14, 4, 8, 14, 8, 14, 14, 8, 14, 8, 14]
5010	0	scNCF	[1, 2, 7, 11, 2, 4, 11, 1, 2, 4, 7, 7]
5011	0	scNCF	[7, 1, 11, 7, 7, 1, 1, 1, 11, 7, 7, 11]
5012	0	scNCF	[8, 2, 8, 2, 14, 4, 8, 11, 14, 8, 8, 8]
5013	0	scNCF	[7, 8, 1, 2, 14, 13, 4, 8, 4, 4, 4, 4]
5014	0	scNCF	[13, 14, 8, 14, 4, 13, 14, 14, 14, 14, 14, 14]
5015	0	scNCF	[1, 8, 1, 13, 7, 11, 7, 7, 13, 4, 1, 1]
5016	0	scNCF	[14, 14, 13, 14, 8, 8, 8, 14, 8, 2, 4, 13]
5017	0	scNCF	[1, 1, 1, 1, 7, 1, 1, 1, 1, 7, 7, 7]
5018	0	scNCF	[1, 1, 1, 1, 1, 13, 7, 2, 7, 1, 2, 7]
5019	0	scNCF	[11, 14, 7, 8, 1, 2, 8, 11, 1, 11, 14, 2]
5020	0	scNCF	[1, 1, 1, 1, 7, 1, 7, 7, 1, 7, 7, 7]
5021	0	scNCF	[7, 1, 11, 7, 7, 7, 1, 1, 1, 11, 7, 1]
5022	0	scNCF	[14, 14, 8, 8, 14, 14, 8, 8, 14, 8, 4, 8]
5023	0	scNCF	[1, 11, 11, 1, 7, 11, 1, 11, 7, 7, 7, 13]
5024	0	scNCF	[7, 7, 1, 4, 2, 7, 1, 7, 7, 4, 1, 8]
5025	0	scNCF	[4, 14, 13, 14, 8, 14, 8, 8, 8, 14, 2, 4]
5026	0	scNCF	[4, 14, 13, 11, 2, 11, 7, 8, 4, 11, 13, 8]
5027	0	scNCF	[14, 13, 1, 1, 1, 1, 1, 11, 4, 7, 4, 7]
5028	0	scNCF	[7, 14, 8, 1, 8, 14, 1, 7, 8, 1, 7, 2]
5029	0	scNCF	[8, 8, 2, 14, 7, 4, 2, 7, 1, 4, 7, 7]
5030	0	scNCF	[13, 7, 13, 4, 4, 11, 7, 4, 1, 13, 2, 8]
5031	0	scNCF	[8, 14, 4, 8, 8, 4, 14, 14, 4, 14, 2, 8]
5032	0	scNCF	[4, 8, 8, 8, 2, 14, 14, 14, 14, 8, 8, 14]
5033	0	scNCF	[8, 4, 1, 11, 14, 4, 1, 2, 14, 13, 14, 11]
5034	0	scNCF	[8, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 14]
5035	0	scNCF	[14, 14, 2, 14, 13, 8, 14, 8, 2, 14, 8, 4]
5036	0	scNCF	[13, 11, 7, 14, 4, 1, 7, 2, 4, 1, 2, 7]
5037	0	scNCF	[2, 1, 13, 7, 2, 4, 11, 1, 7, 14, 14, 8]
5038	0	scNCF	[4, 8, 2, 13, 14, 13, 13, 1, 8, 8, 8, 13]
5039	0	scNCF	[13, 1, 2, 7, 11, 1, 1, 7, 7, 1, 7, 1]
5040	0	scNCF	[7, 8, 11, 13, 2, 13, 14, 11, 14, 13, 1, 13]
5041	0	scNCF	[1, 1, 1, 1, 7, 1, 1, 7, 7, 1, 2, 7]
5042	0	scNCF	[8, 14, 8, 8, 14, 2, 8, 14, 14, 8, 8, 14]
5043	0	scNCF	[14, 8, 8, 8, 8, 4, 8, 8, 14, 8, 8, 8]
5044	0	scNCF	[13, 1, 7, 7, 2, 1, 1, 1, 1, 7, 1, 7]
5045	0	scNCF	[7, 13, 11, 11, 7, 4, 4, 14, 4, 1, 1, 1]
5046	0	scNCF	[4, 4, 4, 2, 4, 8, 8, 14, 2, 11, 1, 13]
5047	0	scNCF	[14, 14, 8, 8, 8, 14, 8, 8, 14, 14, 8, 4]
5048	0	scNCF	[8, 11, 8, 14, 8, 2, 4, 14, 8, 4, 14, 8]
5049	0	scNCF	[1, 1, 1, 7, 1, 7, 7, 7, 7, 7, 7, 1]
5050	0	scNCF	[14, 4, 14, 8, 8, 8, 8, 14, 14, 13, 14, 14]
5051	0	scNCF	[4, 14, 7, 8, 1, 4, 13, 7, 14, 14, 8, 14]
5052	0	scNCF	[4, 13, 13, 14, 14, 14, 7, 4, 8, 13, 11, 11]
5053	0	scNCF	[7, 14, 7, 11, 7, 1, 1, 1, 2, 7, 11, 1]
5054	0	scNCF	[14, 11, 11, 4, 8, 8, 2, 8, 11, 2, 8, 8]
5055	0	scNCF	[2, 8, 13, 14, 8, 8, 14, 14, 11, 13, 14, 14]
5056	0	scNCF	[1, 7, 7, 1, 2, 1, 7, 11, 1, 1, 4, 2]
5057	0	scNCF	[2, 7, 7, 7, 1, 13, 13, 1, 1, 7, 11, 11]
5058	0	scNCF	[4, 14, 14, 14, 4, 14, 8, 8, 14, 14, 8, 8]
5059	0	scNCF	[1, 2, 11, 1, 7, 1, 2, 8, 8, 8, 13, 4]
5060	0	scNCF	[2, 13, 4, 2, 2, 1, 1, 1, 2, 1, 8, 14]
5061	0	scNCF	[11, 2, 4, 8, 7, 4, 14, 2, 1, 14, 13, 4]
5062	0	scNCF	[2, 2, 1, 7, 11, 1, 7, 1, 1, 13, 2, 2]
5063	0	scNCF	[11, 8, 2, 8, 7, 7, 2, 8, 14, 8, 4, 1]
5064	0	scNCF	[14, 13, 2, 7, 2, 1, 7, 2, 13, 2, 7, 14]
5065	0	scNCF	[14, 2, 13, 14, 4, 14, 2, 14, 1, 13, 2, 2]
5066	0	scNCF	[14, 2, 11, 8, 11, 13, 13, 4, 13, 11, 13, 14]
5067	0	scNCF	[14, 2, 13, 11, 14, 13, 14, 11, 14, 13, 13, 8]
5068	0	scNCF	[7, 7, 13, 1, 14, 7, 8, 4, 2, 2, 8, 1]
5069	0	scNCF	[11, 7, 1, 2, 1, 7, 1, 14, 7, 1, 13, 7]
5070	0	scNCF	[7, 1, 7, 14, 13, 8, 13, 11, 7, 11, 2, 1]
5071	0	scNCF	[7, 1, 7, 7, 1, 1, 7, 1, 7, 1, 7, 7]
5072	0	scNCF	[7, 1, 1, 7, 7, 1, 1, 1, 7, 13, 7, 13]
5073	0	scNCF	[13, 4, 1, 8, 11, 8, 1, 2, 2, 11, 2, 13]
5074	0	scNCF	[2, 13, 2, 7, 8, 2, 11, 11, 11, 8, 2, 4]
5075	0	scNCF	[1, 1, 7, 4, 1, 4, 1, 7, 7, 1, 7, 1]
5076	0	scNCF	[7, 1, 7, 1, 7, 7, 7, 1, 1, 7, 13, 13]
5077	0	scNCF	[7, 7, 7, 13, 8, 1, 4, 14, 7, 1, 2, 7]
5078	0	scNCF	[14, 13, 8, 13, 8, 4, 8, 8, 8, 14, 8, 2]
5079	0	scNCF	[14, 8, 8, 14, 14, 14, 14, 4, 14, 14, 8, 13]
5080	0	scNCF	[1, 4, 11, 2, 8, 1, 7, 11, 7, 14, 4, 4]
5081	0	scNCF	[11, 1, 7, 7, 2, 8, 4, 2, 7, 14, 7, 13]
5082	0	scNCF	[1, 7, 7, 4, 7, 4, 1, 1, 7, 1, 7, 1]
5083	0	scNCF	[8, 14, 14, 4, 8, 13, 14, 7, 8, 8, 14, 2]
5084	0	scNCF	[14, 13, 13, 7, 11, 4, 7, 1, 13, 11, 4, 1]
5085	0	scNCF	[14, 11, 4, 8, 8, 8, 8, 14, 14, 8, 14, 14]
5086	0	scNCF	[7, 7, 1, 4, 1, 7, 7, 4, 7, 7, 7, 7]
5087	0	scNCF	[7, 7, 4, 2, 1, 7, 2, 7, 1, 8, 11, 4]
5088	0	scNCF	[11, 2, 14, 14, 8, 8, 8, 4, 14, 8, 14, 13]
5089	0	scNCF	[8, 11, 2, 13, 13, 2, 7, 11, 14, 2, 13, 13]
5090	0	scNCF	[7, 14, 14, 13, 4, 4, 11, 8, 2, 11, 2, 13]
5091	0	scNCF	[14, 7, 7, 8, 11, 4, 14, 4, 13, 11, 14, 13]
5092	0	scNCF	[14, 8, 14, 14, 14, 14, 8, 8, 14, 14, 2, 8]
5093	0	scNCF	[7, 1, 7, 1, 7, 1, 7, 7, 7, 7, 1, 4]
5094	0	scNCF	[8, 8, 8, 14, 8, 8, 14, 14, 8, 14, 8, 14]
5095	0	scNCF	[4, 4, 1, 1, 2, 14, 2, 11, 13, 4, 2, 7]
5096	0	scNCF	[7, 7, 1, 2, 1, 1, 1, 7, 1, 7, 1, 7]
5097	0	scNCF	[4, 14, 1, 11, 2, 14, 8, 11, 4, 13, 11, 14]
5098	0	scNCF	[7, 2, 2, 14, 1, 2, 7, 7, 4, 13, 14, 11]
5099	0	scNCF	[7, 11, 8, 11, 11, 1, 2, 14, 14, 4, 14, 4]
5100	0	scNCF	[4, 7, 7, 7, 7, 7, 7, 11, 4, 7, 7, 7]
5101	0	scNCF	[4, 14, 7, 1, 11, 8, 7, 7, 14, 4, 2, 1]
5102	0	scNCF	[1, 1, 14, 1, 11, 11, 11, 11, 1, 13, 8, 1]
5103	0	scNCF	[7, 7, 7, 11, 1, 7, 1, 1, 7, 7, 7, 11]
5104	0	scNCF	[4, 2, 13, 11, 11, 1, 13, 13, 1, 7, 4, 1]
5105	0	scNCF	[1, 1, 4, 7, 4, 13, 7, 1, 1, 7, 7, 1]
5106	0	scNCF	[7, 11, 11, 1, 13, 7, 4, 7, 2, 11, 7, 4]
5107	0	scNCF	[7, 2, 11, 7, 2, 13, 1, 1, 7, 2, 4, 1]
5108	0	scNCF	[14, 4, 7, 4, 11, 1, 2, 7, 14, 13, 13, 13]
5109	0	scNCF	[1, 7, 1, 4, 1, 7, 11, 7, 13, 1, 13, 1]
5110	0	scNCF	[7, 1, 7, 7, 1, 11, 1, 7, 7, 7, 7, 7]
5111	0	scNCF	[13, 1, 14, 13, 14, 14, 11, 8, 1, 8, 14, 2]
5112	0	scNCF	[1, 7, 1, 2, 7, 1, 4, 1, 2, 2, 1, 2]
5113	0	scNCF	[4, 7, 2, 13, 13, 7, 13, 1, 8, 8, 7, 4]
5114	0	scNCF	[4, 14, 7, 11, 7, 14, 8, 11, 8, 7, 14, 4]
5115	0	scNCF	[1, 7, 1, 7, 7, 4, 1, 7, 1, 13, 13, 11]
5116	0	scNCF	[11, 11, 2, 7, 11, 1, 4, 11, 13, 8, 7, 1]
5117	0	scNCF	[7, 1, 1, 7, 1, 1, 4, 7, 7, 1, 1, 7]
5118	0	scNCF	[4, 1, 2, 13, 7, 1, 2, 13, 2, 7, 11, 2]
5119	0	scNCF	[14, 14, 14, 13, 8, 14, 8, 14, 14, 8, 14, 4]
5120	0	scNCF	[8, 8, 14, 14, 8, 2, 14, 8, 8, 11, 14, 14]
5121	0	scNCF	[14, 14, 8, 8, 8, 14, 8, 14, 8, 8, 14, 14]
5122	0	scNCF	[1, 14, 4, 7, 1, 7, 7, 11, 1, 13, 7, 4]
5123	0	scNCF	[1, 7, 7, 7, 7, 1, 13, 7, 1, 1, 1, 7]
5124	0	scNCF	[11, 1, 1, 1, 7, 1, 1, 7, 7, 7, 1, 7]
5125	0	scNCF	[14, 4, 14, 8, 14, 4, 4, 4, 13, 11, 8, 14]
5126	0	scNCF	[1, 1, 7, 2, 7, 7, 7, 14, 13, 13, 2, 4]
5127	0	scNCF	[8, 8, 8, 8, 13, 13, 14, 8, 13, 2, 1, 14]
5128	0	scNCF	[4, 14, 14, 8, 11, 11, 11, 8, 8, 14, 14, 14]
5129	0	scNCF	[14, 14, 14, 14, 2, 14, 11, 14, 11, 13, 4, 14]
5130	0	scNCF	[8, 8, 14, 14, 8, 14, 14, 8, 8, 14, 14, 14]
5131	0	scNCF	[8, 14, 8, 14, 14, 14, 8, 14, 8, 13, 14, 8]
5132	0	scNCF	[4, 8, 8, 8, 11, 14, 7, 11, 13, 8, 8, 13]
5133	0	scNCF	[2, 4, 8, 11, 14, 11, 8, 14, 13, 4, 8, 8]
5134	0	scNCF	[14, 14, 14, 8, 14, 8, 11, 8, 8, 14, 14, 2]
5135	0	scNCF	[14, 8, 14, 14, 14, 2, 13, 13, 2, 4, 11, 7]
5136	0	scNCF	[1, 7, 1, 7, 2, 13, 1, 13, 7, 1, 1, 7]
5137	0	scNCF	[8, 1, 8, 8, 7, 7, 14, 14, 7, 8, 4, 14]
5138	0	scNCF	[4, 11, 7, 13, 1, 11, 7, 8, 11, 1, 7, 2]
5139	0	scNCF	[11, 2, 11, 4, 1, 8, 14, 14, 4, 1, 2, 8]
5140	0	scNCF	[7, 4, 7, 7, 7, 1, 7, 7, 7, 4, 7, 4]
5141	0	scNCF	[7, 8, 13, 1, 1, 1, 7, 8, 13, 11, 11, 13]
5142	0	scNCF	[4, 11, 13, 8, 8, 14, 4, 8, 2, 14, 11, 14]
5143	0	scNCF	[1, 7, 14, 11, 13, 8, 8, 4, 14, 14, 8, 8]
5144	0	scNCF	[1, 2, 13, 7, 7, 1, 13, 14, 14, 1, 1, 11]
5145	0	scNCF	[7, 7, 7, 1, 11, 13, 1, 7, 2, 13, 7, 13]
5146	0	scNCF	[1, 7, 1, 7, 7, 1, 1, 7, 7, 7, 1, 13]
5147	0	scNCF	[7, 1, 7, 7, 7, 2, 1, 7, 1, 7, 7, 7]
5148	0	scNCF	[11, 1, 7, 11, 2, 7, 1, 2, 13, 7, 1, 7]
5149	0	scNCF	[7, 1, 7, 1, 1, 14, 7, 1, 1, 1, 11, 4]
5150	0	scNCF	[7, 13, 13, 1, 11, 4, 1, 1, 7, 7, 13, 1]
5151	0	scNCF	[14, 14, 8, 14, 8, 14, 14, 8, 8, 14, 8, 8]
5152	0	scNCF	[8, 14, 14, 14, 14, 14, 8, 14, 13, 8, 14, 8]
5153	0	scNCF	[13, 4, 11, 2, 14, 14, 14, 4, 4, 13, 14, 4]
5154	0	scNCF	[14, 13, 1, 11, 11, 2, 4, 2, 13, 2, 8, 14]
5155	0	scNCF	[7, 1, 1, 7, 7, 7, 1, 7, 7, 7, 7, 7]
5156	0	scNCF	[8, 8, 8, 14, 14, 14, 14, 11, 14, 11, 2, 14]
5157	0	scNCF	[13, 4, 13, 8, 2, 14, 14, 2, 2, 8, 14, 11]
5158	0	scNCF	[11, 8, 13, 2, 2, 7, 1, 4, 13, 14, 2, 13]
5159	0	scNCF	[7, 1, 1, 1, 1, 1, 1, 1, 4, 7, 13, 7]
5160	0	scNCF	[7, 1, 1, 7, 1, 4, 2, 14, 1, 8, 7, 11]
5161	0	scNCF	[8, 8, 8, 8, 8, 14, 8, 14, 14, 14, 14, 8]
5162	0	scNCF	[13, 4, 8, 8, 1, 1, 7, 8, 4, 8, 14, 11]
5163	0	scNCF	[14, 8, 7, 14, 13, 14, 8, 13, 13, 4, 13, 1]
5164	0	scNCF	[1, 1, 7, 7, 14, 7, 7, 8, 7, 1, 1, 7]
5165	0	scNCF	[8, 8, 14, 8, 8, 8, 13, 14, 14, 14, 8, 8]
