Network_no	Model_no	func_type	model
2781	0	scNCF	[1, 7, 1, 11, 1, 1, 7, 1, 11, 7, 1, 1, 7, 4, 14, 4]
2782	0	scNCF	[1, 7, 11, 7, 1, 4, 7, 2, 7, 1, 4, 1, 1, 7, 7, 13]
2783	0	scNCF	[11, 2, 4, 8, 14, 14, 8, 14, 11, 8, 14, 2, 8, 8, 8, 2]
2784	0	scNCF	[8, 14, 8, 8, 8, 14, 8, 14, 14, 14, 14, 14, 14, 8, 14, 8]
2785	0	scNCF	[8, 13, 1, 13, 2, 4, 2, 13, 14, 14, 8, 7, 2, 14, 7, 7]
2786	0	scNCF	[1, 13, 14, 8, 8, 8, 8, 14, 14, 13, 2, 8, 2, 1, 14, 2]
2787	0	scNCF	[13, 11, 11, 2, 13, 13, 7, 2, 11, 14, 14, 8, 13, 4, 13, 7]
2788	0	scNCF	[11, 4, 14, 2, 11, 1, 1, 4, 7, 1, 4, 7, 2, 11, 13, 2]
2789	0	scNCF	[7, 7, 1, 1, 7, 1, 1, 11, 1, 1, 7, 7, 1, 7, 7, 1]
2790	0	scNCF	[2, 1, 7, 7, 13, 1, 7, 13, 7, 7, 7, 4, 1, 7, 1, 7]
2791	0	scNCF	[1, 4, 1, 13, 8, 11, 13, 2, 8, 7, 1, 13, 2, 4, 2, 2]
2792	0	scNCF	[14, 7, 8, 4, 14, 14, 14, 8, 11, 8, 8, 11, 8, 8, 14, 14]
2793	0	scNCF	[14, 11, 7, 2, 11, 1, 8, 11, 11, 11, 8, 11, 13, 14, 14, 1]
2794	0	scNCF	[7, 1, 1, 7, 1, 7, 7, 11, 1, 1, 1, 7, 7, 7, 1, 7]
2795	0	scNCF	[13, 1, 13, 1, 13, 7, 2, 4, 11, 14, 13, 2, 14, 2, 14, 7]
2796	0	scNCF	[8, 8, 8, 8, 8, 14, 14, 8, 8, 8, 8, 8, 14, 8, 14, 11]
2797	0	scNCF	[14, 14, 14, 14, 8, 11, 8, 11, 8, 11, 14, 14, 8, 14, 2, 14]
2798	0	scNCF	[13, 13, 1, 7, 7, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1]
2799	0	scNCF	[1, 1, 1, 7, 1, 1, 1, 4, 7, 2, 7, 13, 7, 7, 7, 11]
2800	0	scNCF	[13, 11, 14, 14, 14, 8, 13, 4, 4, 8, 8, 14, 8, 2, 4, 4]
2801	0	scNCF	[8, 2, 1, 8, 8, 2, 8, 8, 14, 8, 2, 8, 14, 7, 14, 8]
2802	0	scNCF	[14, 14, 8, 14, 14, 8, 8, 8, 8, 14, 4, 8, 14, 8, 14, 14]
2803	0	scNCF	[8, 4, 11, 14, 8, 4, 4, 2, 8, 13, 14, 14, 13, 14, 8, 8]
2804	0	scNCF	[11, 13, 14, 8, 14, 14, 4, 4, 8, 14, 8, 14, 8, 8, 2, 14]
2805	0	scNCF	[14, 14, 14, 8, 8, 14, 2, 14, 8, 7, 8, 4, 8, 14, 8, 14]
2806	0	scNCF	[7, 7, 1, 13, 4, 7, 1, 7, 1, 4, 2, 1, 8, 11, 1, 7]
2807	0	scNCF	[2, 7, 1, 4, 13, 8, 4, 2, 7, 2, 11, 4, 13, 11, 1, 1]
2808	0	scNCF	[11, 7, 13, 4, 7, 7, 13, 8, 7, 1, 14, 4, 13, 7, 11, 4]
2809	0	scNCF	[1, 1, 1, 1, 7, 1, 7, 7, 7, 1, 1, 7, 7, 1, 7, 1]
2810	0	scNCF	[11, 1, 1, 1, 7, 7, 7, 13, 13, 7, 2, 11, 1, 7, 1, 1]
2811	0	scNCF	[1, 7, 4, 1, 1, 1, 2, 4, 11, 2, 2, 8, 8, 1, 8, 2]
2812	0	scNCF	[8, 8, 8, 8, 14, 14, 11, 14, 2, 8, 13, 14, 14, 14, 8, 8]
2813	0	scNCF	[8, 8, 14, 14, 4, 8, 8, 8, 8, 14, 8, 14, 14, 8, 8, 14]
2814	0	scNCF	[13, 14, 2, 2, 7, 8, 14, 8, 1, 11, 13, 2, 11, 14, 13, 4]
2815	0	scNCF	[7, 7, 8, 13, 11, 8, 1, 11, 4, 7, 13, 1, 8, 8, 13, 1]
2816	0	scNCF	[1, 1, 1, 11, 1, 1, 1, 7, 1, 1, 1, 1, 2, 1, 7, 13]
2817	0	scNCF	[14, 8, 14, 14, 8, 14, 14, 8, 8, 14, 8, 14, 8, 8, 14, 14]
2818	0	scNCF	[8, 1, 7, 1, 7, 11, 4, 1, 14, 7, 4, 7, 7, 1, 1, 1]
2819	0	scNCF	[1, 1, 1, 7, 1, 7, 7, 1, 7, 1, 7, 7, 7, 7, 1, 7]
2820	0	scNCF	[13, 7, 2, 2, 2, 8, 1, 2, 8, 14, 7, 11, 1, 13, 11, 1]
2821	0	scNCF	[11, 1, 13, 13, 7, 7, 11, 11, 1, 8, 4, 7, 8, 4, 7, 7]
2822	0	scNCF	[8, 8, 8, 8, 14, 14, 14, 8, 14, 14, 14, 14, 14, 14, 8, 14]
2823	0	scNCF	[4, 8, 13, 11, 8, 8, 14, 8, 11, 8, 8, 14, 14, 14, 14, 14]
2824	0	scNCF	[4, 14, 7, 4, 14, 8, 2, 2, 14, 14, 13, 14, 4, 4, 13, 14]
2825	0	scNCF	[11, 1, 14, 13, 7, 13, 2, 11, 11, 7, 14, 2, 8, 7, 7, 8]
2826	0	scNCF	[4, 14, 2, 4, 13, 11, 11, 7, 13, 7, 13, 11, 4, 13, 13, 2]
2827	0	scNCF	[7, 2, 13, 2, 7, 7, 7, 4, 2, 1, 1, 1, 1, 1, 13, 13]
2828	0	scNCF	[4, 4, 11, 4, 8, 14, 1, 14, 2, 13, 14, 14, 8, 7, 11, 4]
2829	0	scNCF	[7, 7, 1, 7, 7, 1, 7, 1, 7, 7, 1, 1, 1, 1, 7, 1]
2830	0	scNCF	[4, 8, 13, 1, 1, 11, 1, 1, 13, 4, 13, 2, 7, 7, 7, 7]
2831	0	scNCF	[1, 1, 14, 11, 13, 2, 7, 2, 13, 1, 2, 1, 11, 1, 7, 13]
2832	0	scNCF	[1, 13, 13, 11, 11, 14, 8, 14, 7, 14, 14, 7, 4, 11, 1, 8]
2833	0	scNCF	[8, 8, 2, 7, 11, 7, 2, 8, 14, 8, 11, 7, 2, 2, 8, 2]
2834	0	scNCF	[8, 14, 8, 8, 8, 8, 8, 8, 14, 8, 2, 8, 11, 1, 11, 4]
2835	0	scNCF	[14, 8, 13, 14, 14, 14, 13, 8, 14, 2, 11, 14, 14, 14, 14, 8]
2836	0	scNCF	[7, 7, 7, 7, 1, 7, 7, 7, 1, 7, 13, 7, 1, 1, 1, 1]
2837	0	scNCF	[8, 11, 14, 4, 4, 8, 11, 11, 8, 8, 13, 8, 11, 8, 14, 2]
2838	0	scNCF	[1, 13, 1, 1, 4, 7, 11, 4, 13, 7, 1, 4, 4, 11, 2, 7]
2839	0	scNCF	[1, 14, 8, 4, 13, 1, 2, 14, 8, 11, 7, 4, 14, 8, 1, 4]
2840	0	scNCF	[1, 1, 13, 1, 14, 13, 8, 1, 7, 7, 2, 1, 7, 4, 8, 11]
2841	0	scNCF	[1, 8, 8, 7, 11, 4, 8, 1, 13, 2, 11, 1, 14, 1, 11, 13]
2842	0	scNCF	[14, 14, 14, 14, 8, 14, 14, 11, 14, 8, 14, 8, 8, 14, 8, 8]
2843	0	scNCF	[1, 13, 11, 13, 8, 2, 1, 14, 14, 4, 13, 13, 8, 8, 14, 14]
2844	0	scNCF	[13, 8, 14, 11, 14, 8, 14, 13, 11, 1, 4, 14, 8, 2, 8, 14]
2845	0	scNCF	[4, 8, 14, 11, 11, 14, 11, 2, 8, 4, 13, 7, 8, 8, 13, 14]
2846	0	scNCF	[11, 4, 8, 7, 2, 1, 2, 4, 7, 1, 14, 11, 7, 13, 13, 1]
2847	0	scNCF	[1, 11, 1, 11, 11, 7, 13, 1, 7, 7, 1, 7, 7, 4, 7, 7]
2848	0	scNCF	[11, 8, 7, 7, 8, 1, 14, 11, 11, 7, 8, 1, 11, 1, 1, 13]
2849	0	scNCF	[8, 7, 1, 1, 1, 7, 11, 1, 4, 2, 7, 1, 1, 7, 1, 14]
2850	0	scNCF	[7, 14, 13, 1, 2, 7, 1, 1, 7, 7, 4, 4, 7, 4, 2, 1]
2851	0	scNCF	[13, 1, 1, 1, 1, 14, 14, 1, 7, 11, 1, 11, 13, 11, 11, 4]
2852	0	scNCF	[13, 1, 7, 7, 1, 4, 2, 1, 11, 13, 7, 7, 11, 7, 4, 7]
2853	0	scNCF	[2, 7, 11, 1, 8, 2, 7, 14, 7, 1, 7, 7, 4, 13, 2, 7]
2854	0	scNCF	[2, 1, 2, 2, 13, 1, 2, 4, 7, 11, 1, 7, 7, 1, 13, 13]
2855	0	scNCF	[1, 11, 8, 4, 11, 1, 1, 7, 13, 7, 7, 13, 7, 1, 1, 1]
2856	0	scNCF	[8, 11, 13, 13, 13, 7, 8, 8, 1, 14, 14, 8, 8, 8, 7, 14]
2857	0	scNCF	[14, 14, 2, 8, 8, 8, 14, 8, 14, 8, 14, 11, 14, 14, 14, 8]
2858	0	scNCF	[1, 8, 2, 14, 8, 8, 8, 14, 8, 8, 8, 8, 8, 14, 11, 8]
2859	0	scNCF	[7, 14, 14, 7, 8, 4, 11, 8, 2, 8, 13, 13, 13, 14, 13, 8]
2860	0	scNCF	[7, 2, 4, 7, 4, 4, 1, 1, 1, 8, 1, 13, 11, 7, 1, 2]
2861	0	scNCF	[14, 1, 13, 1, 14, 13, 8, 8, 1, 7, 1, 2, 11, 4, 13, 11]
2862	0	scNCF	[8, 8, 14, 8, 8, 4, 8, 8, 1, 2, 2, 7, 2, 14, 8, 11]
2863	0	scNCF	[14, 2, 11, 13, 2, 13, 7, 14, 14, 7, 8, 7, 11, 1, 4, 4]
2864	0	scNCF	[8, 14, 14, 8, 4, 8, 8, 2, 8, 8, 8, 13, 8, 2, 11, 8]
2865	0	scNCF	[13, 1, 1, 2, 2, 1, 13, 4, 11, 11, 7, 1, 1, 7, 13, 4]
2866	0	scNCF	[13, 11, 2, 1, 7, 2, 8, 1, 13, 1, 4, 1, 1, 1, 1, 1]
2867	0	scNCF	[14, 11, 8, 13, 2, 14, 4, 4, 8, 14, 8, 13, 13, 2, 14, 11]
2868	0	scNCF	[2, 13, 13, 2, 11, 4, 14, 7, 13, 4, 1, 11, 7, 1, 7, 4]
2869	0	scNCF	[1, 7, 7, 1, 11, 1, 2, 13, 13, 7, 1, 2, 1, 11, 1, 7]
2870	0	scNCF	[7, 7, 4, 1, 4, 4, 11, 4, 7, 14, 13, 1, 7, 7, 7, 4]
2871	0	scNCF	[1, 7, 7, 7, 7, 7, 1, 1, 11, 1, 4, 7, 1, 4, 4, 1]
2872	0	scNCF	[14, 13, 11, 2, 11, 8, 14, 14, 14, 14, 14, 11, 8, 14, 14, 8]
2873	0	scNCF	[14, 14, 11, 11, 8, 14, 14, 14, 14, 14, 8, 8, 8, 14, 14, 14]
2874	0	scNCF	[14, 2, 7, 8, 14, 4, 8, 11, 14, 1, 8, 8, 2, 8, 8, 2]
2875	0	scNCF	[8, 14, 14, 8, 14, 14, 14, 14, 14, 14, 8, 8, 14, 14, 8, 8]
2876	0	scNCF	[11, 14, 13, 8, 4, 2, 4, 8, 11, 14, 4, 14, 8, 11, 8, 4]
2877	0	scNCF	[4, 7, 7, 13, 1, 4, 8, 1, 2, 7, 11, 11, 1, 1, 1, 8]
2878	0	scNCF	[4, 1, 8, 7, 11, 2, 13, 11, 2, 7, 2, 2, 8, 1, 14, 11]
2879	0	scNCF	[1, 7, 11, 11, 14, 4, 7, 1, 1, 4, 8, 4, 1, 13, 1, 1]
2880	0	scNCF	[7, 7, 7, 13, 1, 1, 13, 1, 7, 1, 1, 2, 4, 4, 4, 1]
2881	0	scNCF	[11, 13, 2, 7, 2, 7, 13, 7, 4, 1, 7, 8, 7, 1, 13, 11]
2882	0	scNCF	[7, 4, 7, 7, 7, 7, 7, 7, 1, 1, 1, 13, 1, 7, 1, 4]
2883	0	scNCF	[8, 8, 13, 8, 14, 1, 2, 14, 1, 2, 1, 4, 14, 7, 1, 1]
2884	0	scNCF	[11, 11, 14, 2, 8, 1, 13, 14, 8, 13, 2, 4, 4, 14, 4, 14]
2885	0	scNCF	[13, 14, 13, 13, 14, 4, 2, 1, 11, 11, 2, 8, 8, 4, 13, 4]
2886	0	scNCF	[8, 11, 8, 2, 11, 7, 11, 4, 1, 8, 11, 11, 11, 8, 13, 8]
2887	0	scNCF	[4, 7, 7, 1, 11, 1, 1, 7, 7, 1, 4, 1, 1, 13, 1, 1]
2888	0	scNCF	[14, 8, 4, 11, 13, 8, 2, 8, 8, 11, 14, 8, 14, 4, 13, 4]
2889	0	scNCF	[14, 14, 4, 8, 14, 8, 8, 8, 14, 14, 14, 14, 14, 14, 14, 8]
2890	0	scNCF	[14, 8, 14, 8, 8, 8, 14, 8, 14, 14, 14, 14, 8, 8, 8, 8]
2891	0	scNCF	[14, 8, 2, 4, 8, 4, 14, 13, 14, 4, 7, 13, 7, 8, 7, 13]
2892	0	scNCF	[7, 14, 14, 11, 13, 14, 8, 8, 8, 14, 8, 14, 8, 14, 14, 14]
2893	0	scNCF	[4, 1, 4, 11, 2, 14, 7, 2, 4, 11, 1, 13, 13, 1, 2, 2]
2894	0	scNCF	[11, 13, 2, 11, 7, 8, 8, 13, 1, 11, 2, 13, 1, 7, 8, 8]
2895	0	scNCF	[1, 1, 2, 4, 2, 8, 1, 13, 13, 7, 8, 11, 13, 1, 2, 8]
2896	0	scNCF	[1, 1, 7, 7, 7, 13, 1, 11, 7, 1, 7, 11, 7, 7, 1, 4]
2897	0	scNCF	[7, 2, 7, 7, 7, 11, 11, 13, 7, 13, 7, 13, 1, 14, 11, 7]
2898	0	scNCF	[2, 13, 1, 7, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 7, 7]
2899	0	scNCF	[2, 1, 7, 4, 2, 13, 13, 1, 7, 11, 1, 7, 2, 1, 7, 2]
2900	0	scNCF	[14, 4, 14, 14, 14, 8, 14, 4, 13, 14, 2, 2, 13, 8, 13, 8]
2901	0	scNCF	[7, 7, 2, 14, 11, 7, 11, 2, 11, 2, 14, 8, 8, 2, 8, 8]
2902	0	scNCF	[14, 14, 14, 13, 8, 14, 8, 2, 8, 14, 14, 14, 8, 8, 8, 8]
2903	0	scNCF	[8, 8, 4, 2, 14, 8, 11, 8, 14, 14, 8, 4, 8, 14, 14, 14]
2904	0	scNCF	[11, 14, 8, 14, 8, 14, 14, 14, 14, 14, 8, 2, 14, 8, 8, 8]
2905	0	scNCF	[2, 4, 1, 1, 7, 7, 1, 13, 7, 13, 7, 2, 4, 1, 4, 2]
2906	0	scNCF	[14, 8, 7, 8, 13, 13, 2, 4, 11, 14, 13, 11, 7, 2, 14, 8]
2907	0	scNCF	[8, 8, 2, 14, 14, 8, 11, 4, 2, 14, 14, 2, 8, 14, 13, 11]
2908	0	scNCF	[4, 7, 14, 1, 4, 1, 7, 1, 1, 7, 1, 1, 1, 7, 7, 4]
2909	0	scNCF	[14, 7, 8, 2, 2, 7, 11, 8, 14, 13, 1, 8, 7, 4, 13, 11]
2910	0	scNCF	[11, 13, 1, 7, 1, 1, 1, 2, 4, 11, 2, 4, 13, 7, 7, 13]
2911	0	scNCF	[8, 8, 8, 14, 14, 14, 14, 14, 14, 8, 14, 8, 14, 14, 14, 8]
2912	0	scNCF	[8, 11, 7, 7, 4, 13, 11, 1, 13, 13, 4, 1, 1, 11, 1, 4]
2913	0	scNCF	[8, 8, 14, 14, 14, 14, 8, 14, 14, 8, 14, 14, 8, 8, 8, 8]
2914	0	scNCF	[7, 11, 14, 8, 7, 14, 8, 4, 2, 4, 8, 1, 11, 11, 11, 2]
2915	0	scNCF	[8, 8, 14, 14, 8, 11, 14, 14, 14, 14, 8, 11, 14, 8, 8, 14]
2916	0	scNCF	[11, 7, 7, 7, 7, 7, 1, 14, 13, 7, 7, 7, 7, 2, 1, 1]
2917	0	scNCF	[8, 14, 14, 14, 14, 14, 8, 14, 8, 13, 8, 13, 8, 8, 14, 8]
2918	0	scNCF	[13, 7, 14, 8, 14, 11, 7, 14, 8, 1, 8, 13, 2, 11, 2, 14]
2919	0	scNCF	[7, 4, 11, 11, 7, 8, 11, 11, 4, 2, 1, 14, 11, 4, 13, 7]
2920	0	scNCF	[1, 7, 7, 1, 7, 7, 1, 7, 7, 1, 7, 1, 1, 1, 1, 1]
2921	0	scNCF	[2, 7, 1, 7, 1, 7, 7, 13, 1, 1, 7, 7, 7, 7, 1, 1]
2922	0	scNCF	[8, 13, 13, 7, 14, 11, 14, 2, 7, 14, 14, 2, 8, 14, 4, 4]
2923	0	scNCF	[11, 14, 8, 13, 11, 8, 4, 11, 14, 1, 14, 13, 8, 4, 14, 8]
2924	0	scNCF	[13, 2, 4, 11, 13, 2, 4, 11, 13, 8, 13, 2, 1, 1, 1, 1]
2925	0	scNCF	[8, 14, 14, 14, 14, 8, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8]
2926	0	scNCF	[1, 1, 2, 4, 8, 8, 14, 13, 7, 1, 1, 2, 7, 1, 14, 1]
2927	0	scNCF	[4, 14, 14, 8, 14, 14, 13, 1, 8, 1, 13, 14, 4, 8, 2, 13]
2928	0	scNCF	[4, 11, 7, 7, 2, 4, 1, 1, 11, 4, 1, 11, 1, 11, 1, 7]
2929	0	scNCF	[4, 1, 11, 13, 14, 13, 14, 4, 8, 8, 2, 4, 13, 14, 2, 14]
2930	0	scNCF	[1, 1, 1, 1, 1, 1, 1, 7, 7, 1, 1, 7, 7, 7, 1, 1]
2931	0	scNCF	[7, 13, 1, 7, 1, 11, 1, 1, 1, 1, 7, 1, 7, 4, 1, 1]
2932	0	scNCF	[8, 4, 8, 1, 13, 13, 7, 11, 8, 4, 2, 1, 2, 8, 7, 7]
2933	0	scNCF	[8, 14, 14, 8, 8, 14, 8, 8, 8, 8, 8, 14, 14, 14, 14, 14]
2934	0	scNCF	[1, 7, 1, 1, 1, 7, 1, 1, 7, 1, 7, 1, 1, 1, 1, 7]
2935	0	scNCF	[13, 14, 2, 8, 8, 7, 8, 8, 2, 4, 1, 14, 2, 7, 14, 13]
2936	0	scNCF	[7, 14, 2, 14, 4, 4, 7, 8, 7, 4, 8, 1, 4, 1, 1, 11]
2937	0	scNCF	[7, 1, 4, 1, 13, 1, 13, 2, 1, 2, 13, 14, 1, 1, 2, 7]
2938	0	scNCF	[1, 1, 13, 14, 11, 8, 2, 2, 4, 8, 7, 2, 4, 14, 14, 14]
2939	0	scNCF	[7, 1, 7, 7, 13, 1, 2, 11, 4, 1, 11, 7, 1, 1, 7, 11]
2940	0	scNCF	[1, 14, 2, 4, 2, 8, 14, 8, 2, 14, 14, 7, 2, 2, 4, 13]
2941	0	scNCF	[1, 13, 13, 2, 7, 1, 7, 2, 7, 11, 11, 7, 7, 13, 1, 7]
2942	0	scNCF	[2, 4, 7, 14, 13, 11, 4, 1, 7, 4, 4, 11, 11, 14, 1, 2]
2943	0	scNCF	[14, 8, 14, 14, 14, 14, 14, 13, 8, 8, 14, 8, 8, 8, 14, 8]
2944	0	scNCF	[13, 7, 11, 2, 2, 14, 2, 7, 11, 13, 14, 4, 1, 1, 13, 13]
2945	0	scNCF	[2, 4, 11, 8, 1, 13, 2, 14, 2, 13, 4, 11, 13, 4, 8, 11]
2946	0	scNCF	[11, 4, 1, 7, 14, 1, 2, 8, 7, 4, 14, 8, 7, 14, 4, 8]
2947	0	scNCF	[11, 7, 1, 1, 1, 7, 7, 1, 1, 11, 7, 2, 7, 7, 7, 7]
2948	0	scNCF	[11, 13, 14, 8, 4, 8, 4, 2, 14, 13, 14, 13, 11, 14, 14, 8]
2949	0	scNCF	[2, 8, 2, 7, 8, 1, 8, 11, 14, 13, 14, 14, 8, 14, 14, 14]
2950	0	scNCF	[13, 7, 11, 11, 1, 1, 2, 7, 2, 7, 2, 7, 4, 13, 14, 1]
2951	0	scNCF	[14, 14, 14, 14, 14, 11, 14, 13, 8, 11, 8, 7, 14, 14, 4, 14]
2952	0	scNCF	[1, 1, 7, 7, 7, 7, 1, 1, 1, 7, 1, 1, 1, 1, 1, 4]
2953	0	scNCF	[1, 1, 7, 7, 7, 1, 1, 1, 7, 13, 7, 1, 7, 7, 1, 1]
2954	0	scNCF	[13, 2, 11, 4, 7, 4, 1, 1, 7, 4, 13, 14, 11, 4, 7, 2]
2955	0	scNCF	[4, 8, 13, 14, 4, 4, 8, 14, 4, 1, 8, 14, 14, 11, 8, 14]
2956	0	scNCF	[7, 13, 1, 2, 7, 7, 1, 1, 1, 7, 7, 7, 7, 1, 1, 1]
2957	0	scNCF	[11, 8, 8, 2, 14, 1, 4, 11, 14, 11, 4, 14, 8, 13, 8, 4]
2958	0	scNCF	[4, 4, 2, 14, 1, 8, 2, 14, 13, 7, 7, 2, 14, 7, 1, 13]
2959	0	scNCF	[8, 14, 8, 14, 8, 14, 14, 14, 14, 2, 14, 14, 8, 8, 14, 8]
2960	0	scNCF	[1, 8, 4, 8, 8, 4, 14, 11, 14, 14, 14, 8, 14, 8, 8, 8]
2961	0	scNCF	[8, 14, 14, 14, 4, 8, 8, 8, 8, 14, 8, 14, 14, 14, 8, 14]
2962	0	scNCF	[11, 1, 2, 13, 7, 1, 1, 8, 2, 7, 2, 11, 4, 1, 14, 4]
2963	0	scNCF	[13, 14, 1, 11, 4, 8, 4, 14, 13, 1, 14, 11, 4, 1, 1, 1]
2964	0	scNCF	[14, 8, 14, 14, 8, 13, 8, 8, 14, 11, 14, 8, 11, 2, 14, 8]
2965	0	scNCF	[11, 7, 8, 1, 4, 8, 2, 11, 4, 11, 2, 4, 4, 8, 14, 13]
2966	0	scNCF	[7, 7, 1, 7, 13, 11, 7, 7, 1, 2, 7, 13, 2, 2, 4, 7]
2967	0	scNCF	[8, 14, 11, 4, 8, 2, 8, 1, 11, 13, 8, 8, 1, 1, 13, 2]
2968	0	scNCF	[4, 1, 11, 7, 1, 7, 1, 1, 2, 13, 7, 7, 13, 7, 11, 2]
2969	0	scNCF	[13, 14, 4, 11, 8, 14, 8, 8, 11, 13, 14, 14, 8, 1, 14, 8]
2970	0	scNCF	[11, 7, 1, 13, 1, 13, 7, 1, 1, 7, 7, 1, 11, 7, 1, 7]
2971	0	scNCF	[14, 7, 1, 14, 7, 2, 2, 1, 14, 11, 8, 14, 7, 11, 14, 2]
2972	0	scNCF	[14, 8, 11, 13, 14, 11, 14, 14, 1, 13, 14, 14, 14, 4, 4, 13]
2973	0	scNCF	[14, 13, 11, 13, 14, 8, 13, 11, 8, 8, 14, 2, 14, 8, 14, 13]
2974	0	scNCF	[14, 8, 13, 8, 8, 8, 4, 14, 8, 8, 14, 8, 4, 14, 8, 14]
2975	0	scNCF	[14, 8, 8, 8, 8, 8, 14, 8, 14, 11, 8, 4, 14, 8, 14, 8]
2976	0	scNCF	[7, 7, 13, 1, 7, 7, 7, 1, 1, 1, 1, 1, 1, 7, 1, 2]
2977	0	scNCF	[13, 13, 11, 4, 4, 11, 4, 2, 7, 2, 1, 13, 14, 2, 7, 13]
2978	0	scNCF	[2, 2, 7, 13, 11, 1, 1, 7, 1, 11, 2, 8, 2, 4, 11, 1]
2979	0	scNCF	[13, 1, 14, 14, 11, 14, 13, 1, 14, 14, 8, 14, 14, 11, 4, 11]
2980	0	scNCF	[14, 11, 14, 8, 14, 4, 14, 14, 2, 7, 8, 11, 11, 8, 8, 2]
2981	0	scNCF	[8, 8, 8, 4, 2, 4, 14, 14, 8, 8, 14, 14, 14, 8, 2, 14]
2982	0	scNCF	[2, 14, 8, 11, 13, 8, 4, 13, 8, 4, 1, 2, 2, 2, 8, 11]
2983	0	scNCF	[11, 13, 2, 7, 13, 1, 1, 7, 11, 8, 1, 7, 7, 2, 7, 7]
2984	0	scNCF	[8, 8, 14, 8, 14, 2, 14, 7, 13, 7, 2, 7, 4, 2, 14, 14]
2985	0	scNCF	[11, 1, 7, 7, 7, 11, 2, 1, 4, 1, 14, 7, 11, 7, 1, 7]
2986	0	scNCF	[1, 8, 7, 8, 8, 14, 11, 11, 2, 8, 13, 14, 2, 11, 1, 4]
2987	0	scNCF	[13, 2, 7, 7, 2, 14, 13, 2, 13, 4, 8, 14, 4, 14, 8, 14]
2988	0	scNCF	[8, 14, 14, 8, 14, 14, 14, 8, 8, 8, 8, 8, 14, 14, 4, 1]
2989	0	scNCF	[8, 8, 14, 8, 14, 2, 8, 4, 8, 14, 14, 14, 13, 8, 11, 8]
2990	0	scNCF	[1, 1, 1, 1, 1, 1, 11, 1, 1, 11, 8, 7, 1, 1, 1, 7]
2991	0	scNCF	[8, 14, 14, 8, 14, 14, 8, 14, 14, 8, 14, 8, 14, 8, 8, 14]
2992	0	scNCF	[1, 13, 14, 14, 14, 7, 4, 4, 2, 11, 14, 1, 4, 14, 8, 11]
2993	0	scNCF	[14, 11, 8, 13, 8, 4, 4, 4, 8, 14, 14, 8, 8, 4, 8, 14]
2994	0	scNCF	[4, 13, 11, 7, 7, 7, 8, 2, 14, 14, 13, 13, 8, 8, 11, 11]
2995	0	scNCF	[7, 7, 7, 1, 1, 2, 7, 11, 7, 11, 2, 7, 7, 1, 7, 1]
2996	0	scNCF	[1, 4, 14, 14, 11, 2, 14, 8, 7, 1, 7, 11, 11, 11, 8, 14]
2997	0	scNCF	[7, 1, 7, 1, 1, 7, 1, 7, 1, 1, 1, 7, 1, 7, 1, 1]
2998	0	scNCF	[14, 14, 14, 14, 8, 8, 8, 8, 8, 14, 8, 14, 14, 14, 8, 8]
2999	0	scNCF	[2, 13, 14, 11, 7, 7, 2, 11, 2, 7, 11, 7, 14, 11, 4, 14]
3000	0	scNCF	[1, 7, 1, 7, 1, 13, 7, 11, 4, 7, 11, 1, 13, 13, 7, 7]
3001	0	scNCF	[11, 2, 4, 7, 1, 7, 2, 1, 11, 1, 13, 1, 7, 8, 1, 11]
3002	0	scNCF	[4, 8, 1, 13, 14, 11, 2, 8, 8, 7, 4, 8, 8, 14, 1, 8]
3003	0	scNCF	[14, 7, 2, 2, 13, 1, 11, 1, 13, 7, 2, 7, 4, 1, 14, 14]
3004	0	scNCF	[14, 8, 14, 8, 14, 14, 14, 11, 8, 8, 8, 14, 8, 8, 14, 8]
3005	0	scNCF	[11, 8, 2, 14, 4, 2, 14, 2, 2, 8, 2, 8, 14, 11, 4, 2]
3006	0	scNCF	[4, 8, 8, 8, 8, 14, 14, 8, 14, 8, 14, 8, 2, 14, 8, 14]
3007	0	scNCF	[1, 1, 1, 11, 1, 7, 7, 1, 2, 11, 1, 7, 7, 7, 13, 1]
3008	0	scNCF	[7, 11, 1, 13, 1, 11, 1, 4, 7, 1, 11, 1, 1, 4, 13, 2]
3009	0	scNCF	[13, 13, 4, 11, 7, 8, 13, 13, 1, 4, 7, 13, 7, 2, 1, 14]
3010	0	scNCF	[14, 8, 11, 8, 4, 14, 8, 14, 13, 14, 8, 14, 8, 14, 8, 14]
3011	0	scNCF	[8, 4, 8, 14, 8, 8, 4, 1, 8, 8, 11, 8, 14, 8, 11, 8]
3012	0	scNCF	[4, 14, 1, 2, 2, 7, 11, 2, 7, 13, 13, 8, 11, 2, 11, 13]
3013	0	scNCF	[14, 8, 8, 8, 8, 8, 14, 8, 8, 8, 8, 8, 11, 14, 13, 8]
3014	0	scNCF	[8, 8, 14, 14, 8, 4, 2, 8, 14, 2, 14, 8, 11, 14, 8, 8]
3015	0	scNCF	[7, 2, 2, 4, 13, 11, 1, 13, 2, 2, 1, 7, 14, 7, 13, 7]
3016	0	scNCF	[7, 1, 1, 1, 1, 11, 4, 13, 1, 2, 7, 7, 7, 7, 7, 7]
3017	0	scNCF	[4, 13, 1, 1, 13, 11, 4, 2, 8, 11, 14, 8, 1, 7, 2, 13]
