	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF
105	9	11010100111111010100000011010100111111011111111111010100111111011111110111111111110101001111110111111111111111111111110111111111010000001101010000000000010000001101010011111101010000001101010011010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100110101001111110101000000110101001111110111111111110101001111110100000000010000000000000000000000010000001101010000000000010000000100000011010100000000000100000011010100111111010100000011010100	iiaaiaiia	256	N	NA	9	iiaaiaiia	256	11010100111111010100000011010100111111011111111111010100111111011111110111111111110101001111110111111111111111111111110111111111010000001101010000000000010000001101010011111101010000001101010011010100111111010100000011010100111111011111111111010100111111010100000011010100000000000100000011010100111111010100000011010100110101001111110101000000110101001111110111111111110101001111110100000000010000000000000000000000010000001101010000000000010000000100000011010100000000000100000011010100111111010100000011010100
106	9	10110010111110110010000010110010111110111111111110110010111110111111101111111111101100101111101111111111111111111111101111111111001000001011001000000000001000001011001011111011001000001011001010110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010101100101111101100100000101100101111101111111111101100101111101100000000001000000000000000000000001000001011001000000000001000000010000010110010000000000010000010110010111110110010000010110010	iiaaiaiai	256	N	NA	9	iiaaiaiai	256	10110010111110110010000010110010111110111111111110110010111110111111101111111111101100101111101111111111111111111111101111111111001000001011001000000000001000001011001011111011001000001011001010110010111110110010000010110010111110111111111110110010111110110010000010110010000000000010000010110010111110110010000010110010101100101111101100100000101100101111101111111111101100101111101100000000001000000000000000000000001000001011001000000000001000000010000010110010000000000010000010110010111110110010000010110010
107	9	01110001111101110001000001110001111101111111111101110001111101111111011111111111011100011111011111111111111111111111011111111111000100000111000100000000000100000111000111110111000100000111000101110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001011100011111011100010000011100011111011111111111011100011111011100000000000100000000000000000000000100000111000100000000000100000001000001110001000000000001000001110001111101110001000001110001	iiaaiaiaa	256	N	NA	9	iiaaiaiaa	256	01110001111101110001000001110001111101111111111101110001111101111111011111111111011100011111011111111111111111111111011111111111000100000111000100000000000100000111000111110111000100000111000101110001111101110001000001110001111101111111111101110001111101110001000001110001000000000001000001110001111101110001000001110001011100011111011100010000011100011111011111111111011100011111011100000000000100000000000000000000000100000111000100000000000100000001000001110001000000000001000001110001111101110001000001110001
108	9	10001110111011110000100010001110111011111111111110001110111011111110111111111111100011101110111111111111111111111110111111111111000010001000111000000000000010001000111011101111000010001000111010001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110100011101110111100001000100011101110111111111111100011101110111100000000000010000000000000000000000010001000111000000000000010000000100010001110000000000000100010001110111011110000100010001110	iiaaiaaii	256	N	NA	9	iiaaiaaii	256	10001110111011110000100010001110111011111111111110001110111011111110111111111111100011101110111111111111111111111110111111111111000010001000111000000000000010001000111011101111000010001000111010001110111011110000100010001110111011111111111110001110111011110000100010001110000000000000100010001110111011110000100010001110100011101110111100001000100011101110111111111111100011101110111100000000000010000000000000000000000010001000111000000000000010000000100010001110000000000000100010001110111011110000100010001110
109	9	01001101110111110000010001001101110111111111111101001101110111111101111111111111010011011101111111111111111111111101111111111111000001000100110100000000000001000100110111011111000001000100110101001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101010011011101111100000100010011011101111111111111010011011101111100000000000001000000000000000000000001000100110100000000000001000000010001001101000000000000010001001101110111110000010001001101	iiaaiaaia	256	N	NA	9	iiaaiaaia	256	01001101110111110000010001001101110111111111111101001101110111111101111111111111010011011101111111111111111111111101111111111111000001000100110100000000000001000100110111011111000001000100110101001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101010011011101111100000100010011011101111111111111010011011101111100000000000001000000000000000000000001000100110100000000000001000000010001001101000000000000010001001101110111110000010001001101
110	9	00101011101111110000001000101011101111111111111100101011101111111011111111111111001010111011111111111111111111111011111111111111000000100010101100000000000000100010101110111111000000100010101100101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011001010111011111100000010001010111011111111111111001010111011111100000000000000100000000000000000000000100010101100000000000000100000001000101011000000000000001000101011101111110000001000101011	iiaaiaaai	256	N	NA	9	iiaaiaaai	256	00101011101111110000001000101011101111111111111100101011101111111011111111111111001010111011111111111111111111111011111111111111000000100010101100000000000000100010101110111111000000100010101100101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011001010111011111100000010001010111011111111111111001010111011111100000000000000100000000000000000000000100010101100000000000000100000001000101011000000000000001000101011101111110000001000101011
111	9	00010111011111110000000100010111011111111111111100010111011111110111111111111111000101110111111111111111111111110111111111111111000000010001011100000000000000010001011101111111000000010001011100010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111000101110111111100000001000101110111111111111111000101110111111100000000000000010000000000000000000000010001011100000000000000010000000100010111000000000000000100010111011111110000000100010111	iiaaiaaaa	256	N	NA	9	iiaaiaaaa	256	00010111011111110000000100010111011111111111111100010111011111110111111111111111000101110111111111111111111111110111111111111111000000010001011100000000000000010001011101111111000000010001011100010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111000101110111111100000001000101110111111111111111000101110111111100000000000000010000000000000000000000010001011100000000000000010000000100010111000000000000000100010111011111110000000100010111
112	9	11101000100000001111111011101000111111101110100011111111111111101111111011101000111111111111111011111111111111101111111111111111100000000000000011101000100000001110100010000000111111101110100011101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000111010001000000011111110111010001111111011101000111111111111111000000000000000001000000000000000100000000000000011101000100000001000000000000000111010001000000011101000100000001111111011101000	iiaaaiiii	256	N	NA	9	iiaaaiiii	256	11101000100000001111111011101000111111101110100011111111111111101111111011101000111111111111111011111111111111101111111111111111100000000000000011101000100000001110100010000000111111101110100011101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000111010001000000011111110111010001111111011101000111111111111111000000000000000001000000000000000100000000000000011101000100000001000000000000000111010001000000011101000100000001111111011101000
113	9	11010100010000001111110111010100111111011101010011111111111111011111110111010100111111111111110111111111111111011111111111111111010000000000000011010100010000001101010001000000111111011101010011010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100110101000100000011111101110101001111110111010100111111111111110100000000000000000100000000000000010000000000000011010100010000000100000000000000110101000100000011010100010000001111110111010100	iiaaaiiia	256	N	NA	9	iiaaaiiia	256	11010100010000001111110111010100111111011101010011111111111111011111110111010100111111111111110111111111111111011111111111111111010000000000000011010100010000001101010001000000111111011101010011010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100110101000100000011111101110101001111110111010100111111111111110100000000000000000100000000000000010000000000000011010100010000000100000000000000110101000100000011010100010000001111110111010100
114	9	10110010001000001111101110110010111110111011001011111111111110111111101110110010111111111111101111111111111110111111111111111111001000000000000010110010001000001011001000100000111110111011001010110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010101100100010000011111011101100101111101110110010111111111111101100000000000000000010000000000000001000000000000010110010001000000010000000000000101100100010000010110010001000001111101110110010	iiaaaiiai	256	N	NA	9	iiaaaiiai	256	10110010001000001111101110110010111110111011001011111111111110111111101110110010111111111111101111111111111110111111111111111111001000000000000010110010001000001011001000100000111110111011001010110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010101100100010000011111011101100101111101110110010111111111111101100000000000000000010000000000000001000000000000010110010001000000010000000000000101100100010000010110010001000001111101110110010
115	9	01110001000100001111011101110001111101110111000111111111111101111111011101110001111111111111011111111111111101111111111111111111000100000000000001110001000100000111000100010000111101110111000101110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001011100010001000011110111011100011111011101110001111111111111011100000000000000000001000000000000000100000000000001110001000100000001000000000000011100010001000001110001000100001111011101110001	iiaaaiiaa	256	N	NA	9	iiaaaiiaa	256	01110001000100001111011101110001111101110111000111111111111101111111011101110001111111111111011111111111111101111111111111111111000100000000000001110001000100000111000100010000111101110111000101110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001011100010001000011110111011100011111011101110001111111111111011100000000000000000001000000000000000100000000000001110001000100000001000000000000011100010001000001110001000100001111011101110001
116	9	10001110000010001110111110001110111011111000111011111111111011111110111110001110111111111110111111111111111011111111111111111111000010000000000010001110000010001000111000001000111011111000111010001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110100011100000100011101111100011101110111110001110111111111110111100000000000000000000100000000000000010000000000010001110000010000000100000000000100011100000100010001110000010001110111110001110	iiaaaiaii	256	N	NA	9	iiaaaiaii	256	10001110000010001110111110001110111011111000111011111111111011111110111110001110111111111110111111111111111011111111111111111111000010000000000010001110000010001000111000001000111011111000111010001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110100011100000100011101111100011101110111110001110111111111110111100000000000000000000100000000000000010000000000010001110000010000000100000000000100011100000100010001110000010001110111110001110
117	9	01001101000001001101111101001101110111110100110111111111110111111101111101001101111111111101111111111111110111111111111111111111000001000000000001001101000001000100110100000100110111110100110101001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101010011010000010011011111010011011101111101001101111111111101111100000000000000000000010000000000000001000000000001001101000001000000010000000000010011010000010001001101000001001101111101001101	iiaaaiaia	256	N	NA	9	iiaaaiaia	256	01001101000001001101111101001101110111110100110111111111110111111101111101001101111111111101111111111111110111111111111111111111000001000000000001001101000001000100110100000100110111110100110101001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101010011010000010011011111010011011101111101001101111111111101111100000000000000000000010000000000000001000000000001001101000001000000010000000000010011010000010001001101000001001101111101001101
118	9	00101011000000101011111100101011101111110010101111111111101111111011111100101011111111111011111111111111101111111111111111111111000000100000000000101011000000100010101100000010101111110010101100101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011001010110000001010111111001010111011111100101011111111111011111100000000000000000000001000000000000000100000000000101011000000100000001000000000001010110000001000101011000000101011111100101011	iiaaaiaai	256	N	NA	9	iiaaaiaai	256	00101011000000101011111100101011101111110010101111111111101111111011111100101011111111111011111111111111101111111111111111111111000000100000000000101011000000100010101100000010101111110010101100101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011001010110000001010111111001010111011111100101011111111111011111100000000000000000000001000000000000000100000000000101011000000100000001000000000001010110000001000101011000000101011111100101011
119	9	00010111000000010111111100010111011111110001011111111111011111110111111100010111111111110111111111111111011111111111111111111111000000010000000000010111000000010001011100000001011111110001011100010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111000101110000000101111111000101110111111100010111111111110111111100000000000000000000000100000000000000010000000000010111000000010000000100000000000101110000000100010111000000010111111100010111	iiaaaiaaa	256	N	NA	9	iiaaaiaaa	256	00010111000000010111111100010111011111110001011111111111011111110111111100010111111111110111111111111111011111111111111111111111000000010000000000010111000000010001011100000001011111110001011100010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111000101110000000101111111000101110111111100010111111111110111111100000000000000000000000100000000000000010000000000010111000000010000000100000000000101110000000100010111000000010111111100010111
120	9	10000000111010001110100011111110111010001111111011111110111111111110100011111110111111101111111111111110111111111111111111111111000000001000000010000000111010001000000011101000111010001111111010000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110100000001110100011101000111111101110100011111110111111101111111100000000000000000000000010000000000000001000000010000000111010000000000010000000100000001110100010000000111010001110100011111110	iiaaaaiii	256	N	NA	9	iiaaaaiii	256	10000000111010001110100011111110111010001111111011111110111111111110100011111110111111101111111111111110111111111111111111111111000000001000000010000000111010001000000011101000111010001111111010000000111010001110100011111110111010001111111011111110111111110000000010000000100000001110100010000000111010001110100011111110100000001110100011101000111111101110100011111110111111101111111100000000000000000000000010000000000000001000000010000000111010000000000010000000100000001110100010000000111010001110100011111110
121	9	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111000000000100000001000000110101000100000011010100110101001111110101000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101010000001101010011010100111111011101010011111101111111011111111100000000000000000000000001000000000000000100000001000000110101000000000001000000010000001101010001000000110101001101010011111101	iiaaaaiia	256	N	NA	9	iiaaaaiia	256	01000000110101001101010011111101110101001111110111111101111111111101010011111101111111011111111111111101111111111111111111111111000000000100000001000000110101000100000011010100110101001111110101000000110101001101010011111101110101001111110111111101111111110000000001000000010000001101010001000000110101001101010011111101010000001101010011010100111111011101010011111101111111011111111100000000000000000000000001000000000000000100000001000000110101000000000001000000010000001101010001000000110101001101010011111101
122	9	00100000101100101011001011111011101100101111101111111011111111111011001011111011111110111111111111111011111111111111111111111111000000000010000000100000101100100010000010110010101100101111101100100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011001000001011001010110010111110111011001011111011111110111111111100000000000000000000000000100000000000000010000000100000101100100000000000100000001000001011001000100000101100101011001011111011	iiaaaaiai	256	N	NA	9	iiaaaaiai	256	00100000101100101011001011111011101100101111101111111011111111111011001011111011111110111111111111111011111111111111111111111111000000000010000000100000101100100010000010110010101100101111101100100000101100101011001011111011101100101111101111111011111111110000000000100000001000001011001000100000101100101011001011111011001000001011001010110010111110111011001011111011111110111111111100000000000000000000000000100000000000000010000000100000101100100000000000100000001000001011001000100000101100101011001011111011
123	9	00010000011100010111000111110111011100011111011111110111111111110111000111110111111101111111111111110111111111111111111111111111000000000001000000010000011100010001000001110001011100011111011100010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111000100000111000101110001111101110111000111110111111101111111111100000000000000000000000000010000000000000001000000010000011100010000000000010000000100000111000100010000011100010111000111110111	iiaaaaiaa	256	N	NA	9	iiaaaaiaa	256	00010000011100010111000111110111011100011111011111110111111111110111000111110111111101111111111111110111111111111111111111111111000000000001000000010000011100010001000001110001011100011111011100010000011100010111000111110111011100011111011111110111111111110000000000010000000100000111000100010000011100010111000111110111000100000111000101110001111101110111000111110111111101111111111100000000000000000000000000010000000000000001000000010000011100010000000000010000000100000111000100010000011100010111000111110111
124	9	00001000100011101000111011101111100011101110111111101111111111111000111011101111111011111111111111101111111111111111111111111111000000000000100000001000100011100000100010001110100011101110111100001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111000010001000111010001110111011111000111011101111111011111111111100000000000000000000000000001000000000000000100000001000100011100000000000001000000010001000111000001000100011101000111011101111	iiaaaaaii	256	N	NA	9	iiaaaaaii	256	00001000100011101000111011101111100011101110111111101111111111111000111011101111111011111111111111101111111111111111111111111111000000000000100000001000100011100000100010001110100011101110111100001000100011101000111011101111100011101110111111101111111111110000000000001000000010001000111000001000100011101000111011101111000010001000111010001110111011111000111011101111111011111111111100000000000000000000000000001000000000000000100000001000100011100000000000001000000010001000111000001000100011101000111011101111
125	9	00000100010011010100110111011111010011011101111111011111111111110100110111011111110111111111111111011111111111111111111111111111000000000000010000000100010011010000010001001101010011011101111100000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111000001000100110101001101110111110100110111011111110111111111111100000000000000000000000000000100000000000000010000000100010011010000000000000100000001000100110100000100010011010100110111011111	iiaaaaaia	256	N	NA	9	iiaaaaaia	256	00000100010011010100110111011111010011011101111111011111111111110100110111011111110111111111111111011111111111111111111111111111000000000000010000000100010011010000010001001101010011011101111100000100010011010100110111011111010011011101111111011111111111110000000000000100000001000100110100000100010011010100110111011111000001000100110101001101110111110100110111011111110111111111111100000000000000000000000000000100000000000000010000000100010011010000000000000100000001000100110100000100010011010100110111011111
126	9	00000010001010110010101110111111001010111011111110111111111111110010101110111111101111111111111110111111111111111111111111111111000000000000001000000010001010110000001000101011001010111011111100000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111000000100010101100101011101111110010101110111111101111111111111100000000000000000000000000000010000000000000001000000010001010110000000000000010000000100010101100000010001010110010101110111111	iiaaaaaai	256	N	NA	9	iiaaaaaai	256	00000010001010110010101110111111001010111011111110111111111111110010101110111111101111111111111110111111111111111111111111111111000000000000001000000010001010110000001000101011001010111011111100000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111000000100010101100101011101111110010101110111111101111111111111100000000000000000000000000000010000000000000001000000010001010110000000000000010000000100010101100000010001010110010101110111111
127	9	00000001000101110001011101111111000101110111111101111111111111110001011101111111011111111111111101111111111111111111111111111111000000000000000100000001000101110000000100010111000101110111111100000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111000000010001011100010111011111110001011101111111011111111111111100000000000000000000000000000001000000000000000100000001000101110000000000000001000000010001011100000001000101110001011101111111	iiaaaaaaa	256	N	NA	9	iiaaaaaaa	256	00000001000101110001011101111111000101110111111101111111111111110001011101111111011111111111111101111111111111111111111111111111000000000000000100000001000101110000000100010111000101110111111100000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111000000010001011100010111011111110001011101111111011111111111111100000000000000000000000000000001000000000000000100000001000101110000000000000001000000010001011100000001000101110001011101111111
128	9	11111111111111101111111011101000111111101110100011101000100000001111111011101000111010001000000011101000100000001000000000000000111111111111111111111111111111101111111111111110111111101110100011111111111111101111111011101000111111101110100011101000100000001111111011101000111010001000000011101000100000001000000000000000111010001000000010000000000000001000000000000000000000000000000011111111111111101111111011101000111111101110100011101000100000001111111011101000111010001000000011101000100000001000000000000000	iaiiiiiii	256	N	NA	9	iaiiiiiii	256	11111111111111101111111011101000111111101110100011101000100000001111111011101000111010001000000011101000100000001000000000000000111111111111111111111111111111101111111111111110111111101110100011111111111111101111111011101000111111101110100011101000100000001111111011101000111010001000000011101000100000001000000000000000111010001000000010000000000000001000000000000000000000000000000011111111111111101111111011101000111111101110100011101000100000001111111011101000111010001000000011101000100000001000000000000000
129	9	11111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000111111111111111111111111111111011111111111111101111111011101010011111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000110101000100000001000000000000000100000000000000000000000000000011111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000	iaiiiiiia	256	N	NA	9	iaiiiiiia	256	11111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000111111111111111111111111111111011111111111111101111111011101010011111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000110101000100000001000000000000000100000000000000000000000000000011111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000
130	9	11111111111110111111101110110010111110111011001010110010001000001111101110110010101100100010000010110010001000000010000000000000111111111111111111111111111110111111111111111011111110111011001011111111111110111111101110110010111110111011001010110010001000001111101110110010101100100010000010110010001000000010000000000000101100100010000000100000000000000010000000000000000000000000000011111111111110111111101110110010111110111011001010110010001000001111101110110010101100100010000010110010001000000010000000000000	iaiiiiiai	256	N	NA	9	iaiiiiiai	256	11111111111110111111101110110010111110111011001010110010001000001111101110110010101100100010000010110010001000000010000000000000111111111111111111111111111110111111111111111011111110111011001011111111111110111111101110110010111110111011001010110010001000001111101110110010101100100010000010110010001000000010000000000000101100100010000000100000000000000010000000000000000000000000000011111111111110111111101110110010111110111011001010110010001000001111101110110010101100100010000010110010001000000010000000000000
131	9	11111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000111111111111111111111111111101111111111111110111111101110111000111111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000011100010001000000010000000000000001000000000000000000000000000011111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000	iaiiiiiaa	256	N	NA	9	iaiiiiiaa	256	11111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000111111111111111111111111111101111111111111110111111101110111000111111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000011100010001000000010000000000000001000000000000000000000000000011111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000
132	9	11111111111011111110111110001110111011111000111010001110000010001110111110001110100011100000100010001110000010000000100000000000111111111111111111111111111011111111111111101111111011111000111011111111111011111110111110001110111011111000111010001110000010001110111110001110100011100000100010001110000010000000100000000000100011100000100000001000000000000000100000000000000000000000000011111111111011111110111110001110111011111000111010001110000010001110111110001110100011100000100010001110000010000000100000000000	iaiiiiaii	256	N	NA	9	iaiiiiaii	256	11111111111011111110111110001110111011111000111010001110000010001110111110001110100011100000100010001110000010000000100000000000111111111111111111111111111011111111111111101111111011111000111011111111111011111110111110001110111011111000111010001110000010001110111110001110100011100000100010001110000010000000100000000000100011100000100000001000000000000000100000000000000000000000000011111111111011111110111110001110111011111000111010001110000010001110111110001110100011100000100010001110000010000000100000000000
133	9	11111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000111111111111111111111111110111111111111111011111110111110100110111111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000010011010000010000000100000000000000010000000000000000000000000011111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000	iaiiiiaia	256	N	NA	9	iaiiiiaia	256	11111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000111111111111111111111111110111111111111111011111110111110100110111111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000010011010000010000000100000000000000010000000000000000000000000011111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000
134	9	11111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000111111111111111111111111101111111111111110111111101111110010101111111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000001010110000001000000010000000000000001000000000000000000000000011111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000	iaiiiiaai	256	N	NA	9	iaiiiiaai	256	11111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000111111111111111111111111101111111111111110111111101111110010101111111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000001010110000001000000010000000000000001000000000000000000000000011111111101111111011111100101011101111110010101100101011000000101011111100101011001010110000001000101011000000100000001000000000
135	9	11111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000111111111111111111111111011111111111111101111111011111110001011111111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000011111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000	iaiiiiaaa	256	N	NA	9	iaiiiiaaa	256	11111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000111111111111111111111111011111111111111101111111011111110001011111111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000000101110000000100000001000000000000000100000000000000000000000011111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000
136	9	11111110111111111110100011111110111010001111111010000000111010001110100011111110100000001110100010000000111010000000000010000000111111111111111111111110111111111111111011111111111010001111111011111110111111111110100011111110111010001111111010000000111010001110100011111110100000001110100010000000111010000000000010000000100000001110100000000000100000000000000010000000000000000000000011111110111111111110100011111110111010001111111010000000111010001110100011111110100000001110100010000000111010000000000010000000	iaiiiaiii	256	N	NA	9	iaiiiaiii	256	11111110111111111110100011111110111010001111111010000000111010001110100011111110100000001110100010000000111010000000000010000000111111111111111111111110111111111111111011111111111010001111111011111110111111111110100011111110111010001111111010000000111010001110100011111110100000001110100010000000111010000000000010000000100000001110100000000000100000000000000010000000000000000000000011111110111111111110100011111110111010001111111010000000111010001110100011111110100000001110100010000000111010000000000010000000
137	9	11111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000111111111111111111111101111111111111110111111111110101001111110111111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000010000001101010000000000010000000000000001000000000000000000000011111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000	iaiiiaiia	256	N	NA	9	iaiiiaiia	256	11111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000111111111111111111111101111111111111110111111111110101001111110111111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000010000001101010000000000010000000000000001000000000000000000000011111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000
138	9	11111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000111111111111111111111011111111111111101111111111101100101111101111111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000001000001011001000000000001000000000000000100000000000000000000011111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000	iaiiiaiai	256	N	NA	9	iaiiiaiai	256	11111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000111111111111111111111011111111111111101111111111101100101111101111111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000001000001011001000000000001000000000000000100000000000000000000011111011111111111011001011111011101100101111101100100000101100101011001011111011001000001011001000100000101100100000000000100000
139	9	11110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000111111111111111111110111111111111111011111111111011100011111011111110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000000100000111000100000000000100000000000000010000000000000000000011110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000	iaiiiaiaa	256	N	NA	9	iaiiiaiaa	256	11110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000111111111111111111110111111111111111011111111111011100011111011111110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000000100000111000100000000000100000000000000010000000000000000000011110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000
140	9	11101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000111111111111111111101111111111111110111111111111100011101110111111101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000000010001000111000000000000010000000000000001000000000000000000011101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000	iaiiiaaii	256	N	NA	9	iaiiiaaii	256	11101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000111111111111111111101111111111111110111111111111100011101110111111101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000000010001000111000000000000010000000000000001000000000000000000011101111111111111000111011101111100011101110111100001000100011101000111011101111000010001000111000001000100011100000000000001000
