	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF
209	6	1111001100110000001100000000000011111111111100111111001100110000	aiiiai	32	Y	5	5	aiiia	16	11010100010000001111110111010100
210	6	0111000100010000000100000000000011111111111101111111011101110001	aiiiaa	32	Y	0	6	aiiiaa	32	0111000100010000000100000000000011111111111101111111011101110001
211	6	0111000100010000011100010001000011110111011100011111011101110001	aiiiaa	32	Y	1	5	aiiaa	16	01110001000100001111011101110001
212	6	0111000101110001000100000001000011110111111101110111000101110001	aiiiaa	32	Y	2	5	aiiaa	16	01110001000100001111011101110001
213	6	0111011100010001000100010000000011111111011101110111011100010001	aiiiaa	32	Y	3	5	aiiaa	16	01110001000100001111011101110001
214	6	0111001100110001001100010001000011110111011100110111001100110001	aiiiaa	32	Y	4	6	aiiiaa	32	0111001100110001001100010001000011110111011100110111001100110001
215	6	0111010101010001010100010001000011110111011101010111010101010001	aiiiaa	32	Y	5	6	aiiiaa	32	0111010101010001010100010001000011110111011101010111010101010001
216	6	1000111000001000000010000000000011111111111011111110111110001110	aiiaii	32	Y	0	6	aiiaii	32	1000111000001000000010000000000011111111111011111110111110001110
217	6	1000111000001000100011100000100011101111100011101110111110001110	aiiaii	32	Y	1	5	aiaii	16	10001110000010001110111110001110
218	6	1000111010001110000010000000100011101111111011111000111010001110	aiiaii	32	Y	2	5	aiaii	16	10001110000010001110111110001110
219	6	1000111100001110000011100000100011101111100011111000111100001110	aiiaii	32	Y	3	6	aiiaii	32	1000111100001110000011100000100011101111100011111000111100001110
220	6	1010111100001010000010100000000011111111101011111010111100001010	aiiaii	32	Y	4	5	aiiai	16	10110010001000001111101110110010
221	6	1100111100001100000011000000000011111111110011111100111100001100	aiiaii	32	Y	5	5	aiiai	16	10110010001000001111101110110010
222	6	0100110100000100000001000000000011111111110111111101111101001101	aiiaia	32	Y	0	6	aiiaia	32	0100110100000100000001000000000011111111110111111101111101001101
223	6	0100110100000100010011010000010011011111010011011101111101001101	aiiaia	32	Y	1	5	aiaia	16	01001101000001001101111101001101
224	6	0100110101001101000001000000010011011111110111110100110101001101	aiiaia	32	Y	2	5	aiaia	16	01001101000001001101111101001101
225	6	0100111100001101000011010000010011011111010011110100111100001101	aiiaia	32	Y	3	6	aiiaia	32	0100111100001101000011010000010011011111010011110100111100001101
226	6	0101111100000101000001010000000011111111010111110101111100000101	aiiaia	32	Y	4	5	aiiaa	16	01110001000100001111011101110001
227	6	0101110101000101010001010000010011011111010111010101110101000101	aiiaia	32	Y	5	6	aiiaia	32	0101110101000101010001010000010011011111010111010101110101000101
228	6	0010101100000010000000100000000011111111101111111011111100101011	aiiaai	32	Y	0	6	aiiaai	32	0010101100000010000000100000000011111111101111111011111100101011
229	6	0010101100000010001010110000001010111111001010111011111100101011	aiiaai	32	Y	1	5	aiaai	16	00101011000000101011111100101011
230	6	0010101100101011000000100000001010111111101111110010101100101011	aiiaai	32	Y	2	5	aiaai	16	00101011000000101011111100101011
231	6	0010111100001011000010110000001010111111001011110010111100001011	aiiaai	32	Y	3	6	aiiaai	32	0010111100001011000010110000001010111111001011110010111100001011
232	6	0011101100100011001000110000001010111111001110110011101100100011	aiiaai	32	Y	4	6	aiiaai	32	0011101100100011001000110000001010111111001110110011101100100011
233	6	0011111100000011000000110000000011111111001111110011111100000011	aiiaai	32	Y	5	5	aiiaa	16	01110001000100001111011101110001
234	6	0001011100000001000000010000000011111111011111110111111100010111	aiiaaa	32	Y	0	6	aiiaaa	32	0001011100000001000000010000000011111111011111110111111100010111
235	6	0001011100000001000101110000000101111111000101110111111100010111	aiiaaa	32	Y	1	5	aiaaa	16	00010111000000010111111100010111
236	6	0001011100010111000000010000000101111111011111110001011100010111	aiiaaa	32	Y	2	5	aiaaa	16	00010111000000010111111100010111
237	6	0001111100000111000001110000000101111111000111110001111100000111	aiiaaa	32	Y	3	6	aiiaaa	32	0001111100000111000001110000000101111111000111110001111100000111
238	6	0011011100010011000100110000000101111111001101110011011100010011	aiiaaa	32	Y	4	6	aiiaaa	32	0011011100010011000100110000000101111111001101110011011100010011
239	6	0101011100010101000101010000000101111111010101110101011100010101	aiiaaa	32	Y	5	6	aiiaaa	32	0101011100010101000101010000000101111111010101110101011100010101
240	6	1000000011101000000000001000000011111110111111111110100011111110	aiaiii	32	Y	0	6	aiaiii	32	1000000011101000000000001000000011111110111111111110100011111110
241	6	1000000011101000100000001110100011101000111111101110100011111110	aiaiii	32	Y	1	5	aaiii	16	10000000111010001110100011111110
242	6	1000000011111110000000001110100011101000111111111000000011111110	aiaiii	32	Y	2	6	aiaiii	32	1000000011111110000000001110100011101000111111111000000011111110
243	6	1000100011101110000000001000100011101110111111111000100011101110	aiaiii	32	Y	3	5	aiaii	16	10001110000010001110111110001110
244	6	1010000011111010000000001010000011111010111111111010000011111010	aiaiii	32	Y	4	5	aiaii	16	10001110000010001110111110001110
245	6	1100000011111100000000001100000011111100111111111100000011111100	aiaiii	32	Y	5	5	aiaii	16	10001110000010001110111110001110
246	6	0100000011010100000000000100000011111101111111111101010011111101	aiaiia	32	Y	0	6	aiaiia	32	0100000011010100000000000100000011111101111111111101010011111101
247	6	0100000011010100010000001101010011010100111111011101010011111101	aiaiia	32	Y	1	5	aaiia	16	01000000110101001101010011111101
248	6	0100000011111101000000001101010011010100111111110100000011111101	aiaiia	32	Y	2	6	aiaiia	32	0100000011111101000000001101010011010100111111110100000011111101
249	6	0100010011011101000000000100010011011101111111110100010011011101	aiaiia	32	Y	3	5	aiaia	16	01001101000001001101111101001101
250	6	0101000011110101000000000101000011110101111111110101000011110101	aiaiia	32	Y	4	5	aiaia	16	01001101000001001101111101001101
251	6	0101010011010101010000000101010011010101111111010101010011010101	aiaiia	32	Y	5	6	aiaiia	32	0101010011010101010000000101010011010101111111010101010011010101
252	6	0010000010110010000000000010000011111011111111111011001011111011	aiaiai	32	Y	0	6	aiaiai	32	0010000010110010000000000010000011111011111111111011001011111011
253	6	0010000010110010001000001011001010110010111110111011001011111011	aiaiai	32	Y	1	5	aaiai	16	00100000101100101011001011111011
254	6	0010000011111011000000001011001010110010111111110010000011111011	aiaiai	32	Y	2	6	aiaiai	32	0010000011111011000000001011001010110010111111110010000011111011
255	6	0010001010111011000000000010001010111011111111110010001010111011	aiaiai	32	Y	3	5	aiaai	16	00101011000000101011111100101011
256	6	0011001010110011001000000011001010110011111110110011001010110011	aiaiai	32	Y	4	6	aiaiai	32	0011001010110011001000000011001010110011111110110011001010110011
257	6	0011000011110011000000000011000011110011111111110011000011110011	aiaiai	32	Y	5	5	aiaia	16	01001101000001001101111101001101
258	6	0001000001110001000000000001000011110111111111110111000111110111	aiaiaa	32	Y	0	6	aiaiaa	32	0001000001110001000000000001000011110111111111110111000111110111
259	6	0001000001110001000100000111000101110001111101110111000111110111	aiaiaa	32	Y	1	5	aaiaa	16	00010000011100010111000111110111
260	6	0001000011110111000000000111000101110001111111110001000011110111	aiaiaa	32	Y	2	6	aiaiaa	32	0001000011110111000000000111000101110001111111110001000011110111
261	6	0001000101110111000000000001000101110111111111110001000101110111	aiaiaa	32	Y	3	5	aiaaa	16	00010111000000010111111100010111
262	6	0011000101110011000100000011000101110011111101110011000101110011	aiaiaa	32	Y	4	6	aiaiaa	32	0011000101110011000100000011000101110011111101110011000101110011
263	6	0101000101110101000100000101000101110101111101110101000101110101	aiaiaa	32	Y	5	6	aiaiaa	32	0101000101110101000100000101000101110101111101110101000101110101
264	6	0000100010001110000000000000100011101111111111111000111011101111	aiaaii	32	Y	0	6	aiaaii	32	0000100010001110000000000000100011101111111111111000111011101111
265	6	0000100010001110000010001000111010001110111011111000111011101111	aiaaii	32	Y	1	5	aaaii	16	00001000100011101000111011101111
266	6	0000100011101111000000001000111010001110111111110000100011101111	aiaaii	32	Y	2	6	aiaaii	32	0000100011101111000000001000111010001110111111110000100011101111
267	6	0000111010001111000010000000111010001111111011110000111010001111	aiaaii	32	Y	3	6	aiaaii	32	0000111010001111000010000000111010001111111011110000111010001111
268	6	0000101010101111000000000000101010101111111111110000101010101111	aiaaii	32	Y	4	5	aiaai	16	00101011000000101011111100101011
269	6	0000110011001111000000000000110011001111111111110000110011001111	aiaaii	32	Y	5	5	aiaai	16	00101011000000101011111100101011
270	6	0000010001001101000000000000010011011111111111110100110111011111	aiaaia	32	Y	0	6	aiaaia	32	0000010001001101000000000000010011011111111111110100110111011111
271	6	0000010001001101000001000100110101001101110111110100110111011111	aiaaia	32	Y	1	5	aaaia	16	00000100010011010100110111011111
272	6	0000010011011111000000000100110101001101111111110000010011011111	aiaaia	32	Y	2	6	aiaaia	32	0000010011011111000000000100110101001101111111110000010011011111
273	6	0000110101001111000001000000110101001111110111110000110101001111	aiaaia	32	Y	3	6	aiaaia	32	0000110101001111000001000000110101001111110111110000110101001111
274	6	0000010101011111000000000000010101011111111111110000010101011111	aiaaia	32	Y	4	5	aiaaa	16	00010111000000010111111100010111
275	6	0100010101011101000001000100010101011101110111110100010101011101	aiaaia	32	Y	5	6	aiaaia	32	0100010101011101000001000100010101011101110111110100010101011101
276	6	0000001000101011000000000000001010111111111111110010101110111111	aiaaai	32	Y	0	6	aiaaai	32	0000001000101011000000000000001010111111111111110010101110111111
277	6	0000001000101011000000100010101100101011101111110010101110111111	aiaaai	32	Y	1	5	aaaai	16	00000010001010110010101110111111
278	6	0000001010111111000000000010101100101011111111110000001010111111	aiaaai	32	Y	2	6	aiaaai	32	0000001010111111000000000010101100101011111111110000001010111111
279	6	0000101100101111000000100000101100101111101111110000101100101111	aiaaai	32	Y	3	6	aiaaai	32	0000101100101111000000100000101100101111101111110000101100101111
280	6	0010001100111011000000100010001100111011101111110010001100111011	aiaaai	32	Y	4	6	aiaaai	32	0010001100111011000000100010001100111011101111110010001100111011
281	6	0000001100111111000000000000001100111111111111110000001100111111	aiaaai	32	Y	5	5	aiaaa	16	00010111000000010111111100010111
282	6	0000000100010111000000000000000101111111111111110001011101111111	aiaaaa	32	Y	0	6	aiaaaa	32	0000000100010111000000000000000101111111111111110001011101111111
283	6	0000000100010111000000010001011100010111011111110001011101111111	aiaaaa	32	Y	1	5	aaaaa	16	00000001000101110001011101111111
284	6	0000000101111111000000000001011100010111111111110000000101111111	aiaaaa	32	Y	2	6	aiaaaa	32	0000000101111111000000000001011100010111111111110000000101111111
285	6	0000011100011111000000010000011100011111011111110000011100011111	aiaaaa	32	Y	3	6	aiaaaa	32	0000011100011111000000010000011100011111011111110000011100011111
286	6	0001001100110111000000010001001100110111011111110001001100110111	aiaaaa	32	Y	4	6	aiaaaa	32	0001001100110111000000010001001100110111011111110001001100110111
287	6	0001010101010111000000010001010101010111011111110001010101010111	aiaaaa	32	Y	5	6	aiaaaa	32	0001010101010111000000010001010101010111011111110001010101010111
288	6	1000000000000000111010001000000011111110111010001111111111111110	aaiiii	32	Y	0	6	aaiiii	32	1000000000000000111010001000000011111110111010001111111111111110
289	6	1000000000000000111111101110100011101000100000001111111111111110	aaiiii	32	Y	1	6	aaiiii	32	1000000000000000111111101110100011101000100000001111111111111110
290	6	1000000010000000111010001110100011101000111010001111111011111110	aaiiii	32	Y	2	5	aaiii	16	10000000111010001110100011111110
291	6	1000100000000000111011101000100011101110100010001111111111101110	aaiiii	32	Y	3	5	aaiii	16	10000000111010001110100011111110
292	6	1010000000000000111110101010000011111010101000001111111111111010	aaiiii	32	Y	4	5	aaiii	16	10000000111010001110100011111110
293	6	1100000000000000111111001100000011111100110000001111111111111100	aaiiii	32	Y	5	5	aaiii	16	10000000111010001110100011111110
294	6	0100000000000000110101000100000011111101110101001111111111111101	aaiiia	32	Y	0	6	aaiiia	32	0100000000000000110101000100000011111101110101001111111111111101
295	6	0100000000000000111111011101010011010100010000001111111111111101	aaiiia	32	Y	1	6	aaiiia	32	0100000000000000111111011101010011010100010000001111111111111101
296	6	0100000001000000110101001101010011010100110101001111110111111101	aaiiia	32	Y	2	5	aaiia	16	01000000110101001101010011111101
297	6	0100010000000000110111010100010011011101010001001111111111011101	aaiiia	32	Y	3	5	aaiia	16	01000000110101001101010011111101
298	6	0101000000000000111101010101000011110101010100001111111111110101	aaiiia	32	Y	4	5	aaiia	16	01000000110101001101010011111101
299	6	0101010001000000110101010101010011010101010101001111110111010101	aaiiia	32	Y	5	6	aaiiia	32	0101010001000000110101010101010011010101010101001111110111010101
300	6	0010000000000000101100100010000011111011101100101111111111111011	aaiiai	32	Y	0	6	aaiiai	32	0010000000000000101100100010000011111011101100101111111111111011
301	6	0010000000000000111110111011001010110010001000001111111111111011	aaiiai	32	Y	1	6	aaiiai	32	0010000000000000111110111011001010110010001000001111111111111011
302	6	0010000000100000101100101011001010110010101100101111101111111011	aaiiai	32	Y	2	5	aaiai	16	00100000101100101011001011111011
303	6	0010001000000000101110110010001010111011001000101111111110111011	aaiiai	32	Y	3	5	aaiai	16	00100000101100101011001011111011
304	6	0011001000100000101100110011001010110011001100101111101110110011	aaiiai	32	Y	4	6	aaiiai	32	0011001000100000101100110011001010110011001100101111101110110011
305	6	0011000000000000111100110011000011110011001100001111111111110011	aaiiai	32	Y	5	5	aaiia	16	01000000110101001101010011111101
306	6	0001000000000000011100010001000011110111011100011111111111110111	aaiiaa	32	Y	0	6	aaiiaa	32	0001000000000000011100010001000011110111011100011111111111110111
307	6	0001000000000000111101110111000101110001000100001111111111110111	aaiiaa	32	Y	1	6	aaiiaa	32	0001000000000000111101110111000101110001000100001111111111110111
308	6	0001000000010000011100010111000101110001011100011111011111110111	aaiiaa	32	Y	2	5	aaiaa	16	00010000011100010111000111110111
309	6	0001000100000000011101110001000101110111000100011111111101110111	aaiiaa	32	Y	3	5	aaiaa	16	00010000011100010111000111110111
310	6	0011000100010000011100110011000101110011001100011111011101110011	aaiiaa	32	Y	4	6	aaiiaa	32	0011000100010000011100110011000101110011001100011111011101110011
311	6	0101000100010000011101010101000101110101010100011111011101110101	aaiiaa	32	Y	5	6	aaiiaa	32	0101000100010000011101010101000101110101010100011111011101110101
312	6	0000100000000000100011100000100011101111100011101111111111101111	aaiaii	32	Y	0	6	aaiaii	32	0000100000000000100011100000100011101111100011101111111111101111
313	6	0000100000000000111011111000111010001110000010001111111111101111	aaiaii	32	Y	1	6	aaiaii	32	0000100000000000111011111000111010001110000010001111111111101111
314	6	0000100000001000100011101000111010001110100011101110111111101111	aaiaii	32	Y	2	5	aaaii	16	00001000100011101000111011101111
315	6	0000111000001000100011110000111010001111000011101110111110001111	aaiaii	32	Y	3	6	aaiaii	32	0000111000001000100011110000111010001111000011101110111110001111
316	6	0000101000000000101011110000101010101111000010101111111110101111	aaiaii	32	Y	4	5	aaiai	16	00100000101100101011001011111011
317	6	0000110000000000110011110000110011001111000011001111111111001111	aaiaii	32	Y	5	5	aaiai	16	00100000101100101011001011111011
318	6	0000010000000000010011010000010011011111010011011111111111011111	aaiaia	32	Y	0	6	aaiaia	32	0000010000000000010011010000010011011111010011011111111111011111
319	6	0000010000000000110111110100110101001101000001001111111111011111	aaiaia	32	Y	1	6	aaiaia	32	0000010000000000110111110100110101001101000001001111111111011111
320	6	0000010000000100010011010100110101001101010011011101111111011111	aaiaia	32	Y	2	5	aaaia	16	00000100010011010100110111011111
321	6	0000110100000100010011110000110101001111000011011101111101001111	aaiaia	32	Y	3	6	aaiaia	32	0000110100000100010011110000110101001111000011011101111101001111
322	6	0000010100000000010111110000010101011111000001011111111101011111	aaiaia	32	Y	4	5	aaiaa	16	00010000011100010111000111110111
323	6	0100010100000100010111010100010101011101010001011101111101011101	aaiaia	32	Y	5	6	aaiaia	32	0100010100000100010111010100010101011101010001011101111101011101
324	6	0000001000000000001010110000001010111111001010111111111110111111	aaiaai	32	Y	0	6	aaiaai	32	0000001000000000001010110000001010111111001010111111111110111111
325	6	0000001000000000101111110010101100101011000000101111111110111111	aaiaai	32	Y	1	6	aaiaai	32	0000001000000000101111110010101100101011000000101111111110111111
326	6	0000001000000010001010110010101100101011001010111011111110111111	aaiaai	32	Y	2	5	aaaai	16	00000010001010110010101110111111
327	6	0000101100000010001011110000101100101111000010111011111100101111	aaiaai	32	Y	3	6	aaiaai	32	0000101100000010001011110000101100101111000010111011111100101111
328	6	0010001100000010001110110010001100111011001000111011111100111011	aaiaai	32	Y	4	6	aaiaai	32	0010001100000010001110110010001100111011001000111011111100111011
329	6	0000001100000000001111110000001100111111000000111111111100111111	aaiaai	32	Y	5	5	aaiaa	16	00010000011100010111000111110111
330	6	0000000100000000000101110000000101111111000101111111111101111111	aaiaaa	32	Y	0	6	aaiaaa	32	0000000100000000000101110000000101111111000101111111111101111111
331	6	0000000100000000011111110001011100010111000000011111111101111111	aaiaaa	32	Y	1	6	aaiaaa	32	0000000100000000011111110001011100010111000000011111111101111111
332	6	0000000100000001000101110001011100010111000101110111111101111111	aaiaaa	32	Y	2	5	aaaaa	16	00000001000101110001011101111111
333	6	0000011100000001000111110000011100011111000001110111111100011111	aaiaaa	32	Y	3	6	aaiaaa	32	0000011100000001000111110000011100011111000001110111111100011111
334	6	0001001100000001001101110001001100110111000100110111111100110111	aaiaaa	32	Y	4	6	aaiaaa	32	0001001100000001001101110001001100110111000100110111111100110111
335	6	0001010100000001010101110001010101010111000101010111111101010111	aaiaaa	32	Y	5	6	aaiaaa	32	0001010100000001010101110001010101010111000101010111111101010111
336	6	0000000010000000100000001110100011101000111111101111111011111111	aaaiii	32	Y	0	6	aaaiii	32	0000000010000000100000001110100011101000111111101111111011111111
337	6	0000000010000000111010001111111010000000111010001111111011111111	aaaiii	32	Y	1	6	aaaiii	32	0000000010000000111010001111111010000000111010001111111011111111
338	6	0000000011101000100000001111111010000000111111101110100011111111	aaaiii	32	Y	2	6	aaaiii	32	0000000011101000100000001111111010000000111111101110100011111111
339	6	0000000010001000100010001110111010001000111011101110111011111111	aaaiii	32	Y	3	5	aaaii	16	00001000100011101000111011101111
340	6	0000000010100000101000001111101010100000111110101111101011111111	aaaiii	32	Y	4	5	aaaii	16	00001000100011101000111011101111
341	6	0000000011000000110000001111110011000000111111001111110011111111	aaaiii	32	Y	5	5	aaaii	16	00001000100011101000111011101111
342	6	0000000001000000010000001101010011010100111111011111110111111111	aaaiia	32	Y	0	6	aaaiia	32	0000000001000000010000001101010011010100111111011111110111111111
343	6	0000000001000000110101001111110101000000110101001111110111111111	aaaiia	32	Y	1	6	aaaiia	32	0000000001000000110101001111110101000000110101001111110111111111
344	6	0000000011010100010000001111110101000000111111011101010011111111	aaaiia	32	Y	2	6	aaaiia	32	0000000011010100010000001111110101000000111111011101010011111111
345	6	0000000001000100010001001101110101000100110111011101110111111111	aaaiia	32	Y	3	5	aaaia	16	00000100010011010100110111011111
346	6	0000000001010000010100001111010101010000111101011111010111111111	aaaiia	32	Y	4	5	aaaia	16	00000100010011010100110111011111
347	6	0100000001010100010101001101010101010100110101011101010111111101	aaaiia	32	Y	5	6	aaaiia	32	0100000001010100010101001101010101010100110101011101010111111101
348	6	0000000000100000001000001011001010110010111110111111101111111111	aaaiai	32	Y	0	6	aaaiai	32	0000000000100000001000001011001010110010111110111111101111111111
349	6	0000000000100000101100101111101100100000101100101111101111111111	aaaiai	32	Y	1	6	aaaiai	32	0000000000100000101100101111101100100000101100101111101111111111
350	6	0000000010110010001000001111101100100000111110111011001011111111	aaaiai	32	Y	2	6	aaaiai	32	0000000010110010001000001111101100100000111110111011001011111111
351	6	0000000000100010001000101011101100100010101110111011101111111111	aaaiai	32	Y	3	5	aaaai	16	00000010001010110010101110111111
352	6	0010000000110010001100101011001100110010101100111011001111111011	aaaiai	32	Y	4	6	aaaiai	32	0010000000110010001100101011001100110010101100111011001111111011
353	6	0000000000110000001100001111001100110000111100111111001111111111	aaaiai	32	Y	5	5	aaaia	16	00000100010011010100110111011111
354	6	0000000000010000000100000111000101110001111101111111011111111111	aaaiaa	32	Y	0	6	aaaiaa	32	0000000000010000000100000111000101110001111101111111011111111111
355	6	0000000000010000011100011111011100010000011100011111011111111111	aaaiaa	32	Y	1	6	aaaiaa	32	0000000000010000011100011111011100010000011100011111011111111111
356	6	0000000001110001000100001111011100010000111101110111000111111111	aaaiaa	32	Y	2	6	aaaiaa	32	0000000001110001000100001111011100010000111101110111000111111111
357	6	0000000000010001000100010111011100010001011101110111011111111111	aaaiaa	32	Y	3	5	aaaaa	16	00000001000101110001011101111111
358	6	0001000000110001001100010111001100110001011100110111001111110111	aaaiaa	32	Y	4	6	aaaiaa	32	0001000000110001001100010111001100110001011100110111001111110111
359	6	0001000001010001010100010111010101010001011101010111010111110111	aaaiaa	32	Y	5	6	aaaiaa	32	0001000001010001010100010111010101010001011101010111010111110111
360	6	0000000000001000000010001000111010001110111011111110111111111111	aaaaii	32	Y	0	6	aaaaii	32	0000000000001000000010001000111010001110111011111110111111111111
361	6	0000000000001000100011101110111100001000100011101110111111111111	aaaaii	32	Y	1	6	aaaaii	32	0000000000001000100011101110111100001000100011101110111111111111
362	6	0000000010001110000010001110111100001000111011111000111011111111	aaaaii	32	Y	2	6	aaaaii	32	0000000010001110000010001110111100001000111011111000111011111111
363	6	0000100000001110000011101000111100001110100011111000111111101111	aaaaii	32	Y	3	6	aaaaii	32	0000100000001110000011101000111100001110100011111000111111101111
364	6	0000000000001010000010101010111100001010101011111010111111111111	aaaaii	32	Y	4	5	aaaai	16	00000010001010110010101110111111
365	6	0000000000001100000011001100111100001100110011111100111111111111	aaaaii	32	Y	5	5	aaaai	16	00000010001010110010101110111111
366	6	0000000000000100000001000100110101001101110111111101111111111111	aaaaia	32	Y	0	6	aaaaia	32	0000000000000100000001000100110101001101110111111101111111111111
367	6	0000000000000100010011011101111100000100010011011101111111111111	aaaaia	32	Y	1	6	aaaaia	32	0000000000000100010011011101111100000100010011011101111111111111
368	6	0000000001001101000001001101111100000100110111110100110111111111	aaaaia	32	Y	2	6	aaaaia	32	0000000001001101000001001101111100000100110111110100110111111111
369	6	0000010000001101000011010100111100001101010011110100111111011111	aaaaia	32	Y	3	6	aaaaia	32	0000010000001101000011010100111100001101010011110100111111011111
370	6	0000000000000101000001010101111100000101010111110101111111111111	aaaaia	32	Y	4	5	aaaaa	16	00000001000101110001011101111111
371	6	0000010001000101010001010101110101000101010111010101110111011111	aaaaia	32	Y	5	6	aaaaia	32	0000010001000101010001010101110101000101010111010101110111011111
372	6	0000000000000010000000100010101100101011101111111011111111111111	aaaaai	32	Y	0	6	aaaaai	32	0000000000000010000000100010101100101011101111111011111111111111
373	6	0000000000000010001010111011111100000010001010111011111111111111	aaaaai	32	Y	1	6	aaaaai	32	0000000000000010001010111011111100000010001010111011111111111111
374	6	0000000000101011000000101011111100000010101111110010101111111111	aaaaai	32	Y	2	6	aaaaai	32	0000000000101011000000101011111100000010101111110010101111111111
375	6	0000001000001011000010110010111100001011001011110010111110111111	aaaaai	32	Y	3	6	aaaaai	32	0000001000001011000010110010111100001011001011110010111110111111
376	6	0000001000100011001000110011101100100011001110110011101110111111	aaaaai	32	Y	4	6	aaaaai	32	0000001000100011001000110011101100100011001110110011101110111111
377	6	0000000000000011000000110011111100000011001111110011111111111111	aaaaai	32	Y	5	5	aaaaa	16	00000001000101110001011101111111
378	6	0000000000000001000000010001011100010111011111110111111111111111	aaaaaa	32	Y	0	6	aaaaaa	32	0000000000000001000000010001011100010111011111110111111111111111
379	6	0000000000000001000101110111111100000001000101110111111111111111	aaaaaa	32	Y	1	6	aaaaaa	32	0000000000000001000101110111111100000001000101110111111111111111
380	6	0000000000010111000000010111111100000001011111110001011111111111	aaaaaa	32	Y	2	6	aaaaaa	32	0000000000010111000000010111111100000001011111110001011111111111
381	6	0000000100000111000001110001111100000111000111110001111101111111	aaaaaa	32	Y	3	6	aaaaaa	32	0000000100000111000001110001111100000111000111110001111101111111
382	6	0000000100010011000100110011011100010011001101110011011101111111	aaaaaa	32	Y	4	6	aaaaaa	32	0000000100010011000100110011011100010011001101110011011101111111
383	6	0000000100010101000101010101011100010101010101110101011101111111	aaaaaa	32	Y	5	6	aaaaaa	32	0000000100010101000101010101011100010101010101110101011101111111
384	6	11111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000	iiiiii	64	N	NA	7	iiiiiia	64	11111111111111011111110111010100111111011101010011010100010000001111110111010100110101000100000011010100010000000100000000000000
385	6	11111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000	iiiiia	64	N	NA	7	iiiiiaa	64	11111111111101111111011101110001111101110111000101110001000100001111011101110001011100010001000001110001000100000001000000000000
386	6	11111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000	iiiiai	64	N	NA	7	iiiiaia	64	11111111110111111101111101001101110111110100110101001101000001001101111101001101010011010000010001001101000001000000010000000000
387	6	11111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000	iiiiaa	64	N	NA	7	iiiiaaa	64	11111111011111110111111100010111011111110001011100010111000000010111111100010111000101110000000100010111000000010000000100000000
388	6	11111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000	iiiaii	64	N	NA	7	iiiaiia	64	11111101111111111101010011111101110101001111110101000000110101001101010011111101010000001101010001000000110101000000000001000000
389	6	11110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000	iiiaia	64	N	NA	7	iiiaiaa	64	11110111111111110111000111110111011100011111011100010000011100010111000111110111000100000111000100010000011100010000000000010000
390	6	11011111111111110100110111011111010011011101111100000100010011010100110111011111000001000100110100000100010011010000000000000100	iiiaai	64	N	NA	7	iiiaaia	64	11011111111111110100110111011111010011011101111100000100010011010100110111011111000001000100110100000100010011010000000000000100
391	6	01111111111111110001011101111111000101110111111100000001000101110001011101111111000000010001011100000001000101110000000000000001	iiiaaa	64	N	NA	7	iiiaaaa	64	01111111111111110001011101111111000101110111111100000001000101110001011101111111000000010001011100000001000101110000000000000001
392	6	11111101110101001111111111111101110101000100000011111101110101001101010001000000111111011101010001000000000000001101010001000000	iiaiii	64	N	NA	7	iiaiiia	64	11111101110101001111111111111101110101000100000011111101110101001101010001000000111111011101010001000000000000001101010001000000
393	6	11110111011100011111111111110111011100010001000011110111011100010111000100010000111101110111000100010000000000000111000100010000	iiaiia	64	N	NA	7	iiaiiaa	64	11110111011100011111111111110111011100010001000011110111011100010111000100010000111101110111000100010000000000000111000100010000
394	6	11011111010011011111111111011111010011010000010011011111010011010100110100000100110111110100110100000100000000000100110100000100	iiaiai	64	N	NA	7	iiaiaia	64	11011111010011011111111111011111010011010000010011011111010011010100110100000100110111110100110100000100000000000100110100000100
395	6	01111111000101111111111101111111000101110000000101111111000101110001011100000001011111110001011100000001000000000001011100000001	iiaiaa	64	N	NA	7	iiaiaaa	64	01111111000101111111111101111111000101110000000101111111000101110001011100000001011111110001011100000001000000000001011100000001
396	6	11010100111111011111110111111111010000001101010011010100111111010100000011010100110101001111110100000000010000000100000011010100	iiaaii	64	N	NA	7	iiaaiia	64	11010100111111011111110111111111010000001101010011010100111111010100000011010100110101001111110100000000010000000100000011010100
397	6	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001	iiaaia	64	N	NA	7	iiaaiaa	64	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001
398	6	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101	iiaaai	64	N	NA	7	iiaaaia	64	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101
399	6	00010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111	iiaaaa	64	N	NA	7	iiaaaaa	64	00010111011111110111111111111111000000010001011100010111011111110000000100010111000101110111111100000000000000010000000100010111
