	k	BF	sign	bias	self_loop	self_loop_index	Real_k	Real_sign	real_bias	EF_BF
754	8	0000001000101011001010111011111100000010001010110010101110111111001010111011111110111111111111110010101110111111101111111111111100000000000000100000001000101011000000000000001000000010001010110000001000101011001010111011111100000010001010110010101110111111	iaiaaaai	128	Y	2	7	iaaaaai	64	00000010001010110010101110111111001010111011111110111111111111110000000000000010000000100010101100000010001010110010101110111111
755	8	0000001000101011101111111111111100000000000000100010101110111111001010111011111111111111111111110000001000101011101111111111111100000000000000100010101110111111000000000000000000000010001010110000001000101011101111111111111100000000000000100010101110111111	iaiaaaai	128	Y	3	8	iaiaaaai	128	0000001000101011101111111111111100000000000000100010101110111111001010111011111111111111111111110000001000101011101111111111111100000000000000100010101110111111000000000000000000000010001010110000001000101011101111111111111100000000000000100010101110111111
756	8	0000001010111111001010111111111100000000001010110000001010111111001010111111111110111111111111110000001010111111001010111111111100000000001010110000001010111111000000000000001000000000001010110000001010111111001010111111111100000000001010110000001010111111	iaiaaaai	128	Y	4	8	iaiaaaai	128	0000001010111111001010111111111100000000001010110000001010111111001010111111111110111111111111110000001010111111001010111111111100000000001010110000001010111111000000000000001000000000001010110000001010111111001010111111111100000000001010110000001010111111
757	8	0000101100101111001011111011111100000010000010110000101100101111001011111011111110111111111111110000101100101111001011111011111100000010000010110000101100101111000000000000001000000010000010110000101100101111001011111011111100000010000010110000101100101111	iaiaaaai	128	Y	5	8	iaiaaaai	128	0000101100101111001011111011111100000010000010110000101100101111001011111011111110111111111111110000101100101111001011111011111100000010000010110000101100101111000000000000001000000010000010110000101100101111001011111011111100000010000010110000101100101111
758	8	0010001100111011001110111011111100000010001000110010001100111011001110111011111110111111111111110010001100111011001110111011111100000010001000110010001100111011000000000000001000000010001000110010001100111011001110111011111100000010001000110010001100111011	iaiaaaai	128	Y	6	8	iaiaaaai	128	0010001100111011001110111011111100000010001000110010001100111011001110111011111110111111111111110010001100111011001110111011111100000010001000110010001100111011000000000000001000000010001000110010001100111011001110111011111100000010001000110010001100111011
759	8	0000001100111111001111111111111100000000000000110000001100111111001111111111111111111111111111110000001100111111001111111111111100000000000000110000001100111111000000000000000000000000000000110000001100111111001111111111111100000000000000110000001100111111	iaiaaaai	128	Y	7	7	iaiaaaa	64	00010111011111110000000100010111011111111111111100010111011111110000000100010111000000000000000100010111011111110000000100010111
760	8	0000000100010111000101110111111100000000000000010000000100010111000101110111111101111111111111110000000100010111000101110111111100000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111	iaiaaaaa	128	Y	0	7	aiaaaaa	64	00000001000101110001011101111111000000000000000100000001000101110001011101111111011111111111111100000001000101110001011101111111
761	8	0000000100010111000101110111111100000000000000010000000100010111011111111111111111111111111111110001011101111111011111111111111100000000000000010000000100010111000000000000000000000000000000010001011101111111011111111111111100000001000101110001011101111111	iaiaaaaa	128	Y	1	8	iaiaaaaa	128	0000000100010111000101110111111100000000000000010000000100010111011111111111111111111111111111110001011101111111011111111111111100000000000000010000000100010111000000000000000000000000000000010001011101111111011111111111111100000001000101110001011101111111
762	8	0000000100010111000101110111111100000001000101110001011101111111000101110111111101111111111111110001011101111111011111111111111100000000000000010000000100010111000000000000000100000001000101110000000100010111000101110111111100000001000101110001011101111111	iaiaaaaa	128	Y	2	7	iaaaaaa	64	00000001000101110001011101111111000101110111111101111111111111110000000000000001000000010001011100000001000101110001011101111111
763	8	0000000100010111011111111111111100000000000000010001011101111111000101110111111111111111111111110000000100010111011111111111111100000000000000010001011101111111000000000000000000000001000101110000000100010111011111111111111100000000000000010001011101111111	iaiaaaaa	128	Y	3	8	iaiaaaaa	128	0000000100010111011111111111111100000000000000010001011101111111000101110111111111111111111111110000000100010111011111111111111100000000000000010001011101111111000000000000000000000001000101110000000100010111011111111111111100000000000000010001011101111111
764	8	0000000101111111000101111111111100000000000101110000000101111111000101111111111101111111111111110000000101111111000101111111111100000000000101110000000101111111000000000000000100000000000101110000000101111111000101111111111100000000000101110000000101111111	iaiaaaaa	128	Y	4	8	iaiaaaaa	128	0000000101111111000101111111111100000000000101110000000101111111000101111111111101111111111111110000000101111111000101111111111100000000000101110000000101111111000000000000000100000000000101110000000101111111000101111111111100000000000101110000000101111111
765	8	0000011100011111000111110111111100000001000001110000011100011111000111110111111101111111111111110000011100011111000111110111111100000001000001110000011100011111000000000000000100000001000001110000011100011111000111110111111100000001000001110000011100011111	iaiaaaaa	128	Y	5	8	iaiaaaaa	128	0000011100011111000111110111111100000001000001110000011100011111000111110111111101111111111111110000011100011111000111110111111100000001000001110000011100011111000000000000000100000001000001110000011100011111000111110111111100000001000001110000011100011111
766	8	0001001100110111001101110111111100000001000100110001001100110111001101110111111101111111111111110001001100110111001101110111111100000001000100110001001100110111000000000000000100000001000100110001001100110111001101110111111100000001000100110001001100110111	iaiaaaaa	128	Y	6	8	iaiaaaaa	128	0001001100110111001101110111111100000001000100110001001100110111001101110111111101111111111111110001001100110111001101110111111100000001000100110001001100110111000000000000000100000001000100110001001100110111001101110111111100000001000100110001001100110111
767	8	0001010101010111010101110111111100000001000101010001010101010111010101110111111101111111111111110001010101010111010101110111111100000001000101010001010101010111000000000000000100000001000101010001010101010111010101110111111100000001000101010001010101010111	iaiaaaaa	128	Y	7	8	iaiaaaaa	128	0001010101010111010101110111111100000001000101010001010101010111010101110111111101111111111111110001010101010111010101110111111100000001000101010001010101010111000000000000000100000001000101010001010101010111010101110111111100000001000101010001010101010111
768	8	1110100010000000100000000000000011111110111010001110100010000000111111101110100011101000100000001111111111111110111111101110100011101000100000001000000000000000111111101110100011101000100000001111111011101000111010001000000011111111111111101111111011101000	iaaiiiii	128	Y	0	7	aaiiiii	64	11101000100000001000000000000000111111101110100011101000100000001111111011101000111010001000000011111111111111101111111011101000
769	8	1110100010000000100000000000000011111110111010001110100010000000111111111111111011111110111010001111111111111111111111111111111010000000000000000000000000000000111010001000000010000000000000001111111011101000111010001000000011111111111111101111111011101000	iaaiiiii	128	Y	1	8	iaaiiiii	128	1110100010000000100000000000000011111110111010001110100010000000111111111111111011111110111010001111111111111111111111111111111010000000000000000000000000000000111010001000000010000000000000001111111011101000111010001000000011111111111111101111111011101000
770	8	1110100010000000100000000000000011111111111111101111111011101000111111101110100011101000100000001111111111111111111111111111111010000000000000000000000000000000111111101110100011101000100000001110100010000000100000000000000011111111111111101111111011101000	iaaiiiii	128	Y	2	8	iaaiiiii	128	1110100010000000100000000000000011111111111111101111111011101000111111101110100011101000100000001111111111111111111111111111111010000000000000000000000000000000111111101110100011101000100000001110100010000000100000000000000011111111111111101111111011101000
771	8	1110100010000000111010001000000011111110111010001111111011101000111111101110100011111110111010001111111111111110111111111111111010000000000000001000000000000000111010001000000011101000100000001110100010000000111010001000000011111110111010001111111011101000	iaaiiiii	128	Y	3	7	iaaiiii	64	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000
772	8	1110100011101000100000001000000011111110111111101110100011101000111111101111111011101000111010001111111111111111111111101111111010000000100000000000000000000000111010001110100010000000100000001110100011101000100000001000000011111110111111101110100011101000	iaaiiiii	128	Y	4	7	iaaiiii	64	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000
773	8	1110111010001000100010000000000011111111111011101110111010001000111111111110111011101110100010001111111111111111111111111110111010001000000000000000000000000000111011101000100010001000000000001110111010001000100010000000000011111111111011101110111010001000	iaaiiiii	128	Y	5	7	iaaiiii	64	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000
774	8	1111101010100000101000000000000011111111111110101111101010100000111111111111101011111010101000001111111111111111111111111111101010100000000000000000000000000000111110101010000010100000000000001111101010100000101000000000000011111111111110101111101010100000	iaaiiiii	128	Y	6	7	iaaiiii	64	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000
775	8	1111110011000000110000000000000011111111111111001111110011000000111111111111110011111100110000001111111111111111111111111111110011000000000000000000000000000000111111001100000011000000000000001111110011000000110000000000000011111111111111001111110011000000	iaaiiiii	128	Y	7	7	iaaiiii	64	11101000100000001111111011101000111111101110100011111111111111101000000000000000111010001000000011101000100000001111111011101000
776	8	1101010001000000010000000000000011111101110101001101010001000000111111011101010011010100010000001111111111111101111111011101010011010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100	iaaiiiia	128	Y	0	7	aaiiiia	64	11010100010000000100000000000000111111011101010011010100010000001111110111010100110101000100000011111111111111011111110111010100
777	8	1101010001000000010000000000000011111101110101001101010001000000111111111111110111111101110101001111111111111111111111111111110101000000000000000000000000000000110101000100000001000000000000001111110111010100110101000100000011111111111111011111110111010100	iaaiiiia	128	Y	1	8	iaaiiiia	128	1101010001000000010000000000000011111101110101001101010001000000111111111111110111111101110101001111111111111111111111111111110101000000000000000000000000000000110101000100000001000000000000001111110111010100110101000100000011111111111111011111110111010100
778	8	1101010001000000010000000000000011111111111111011111110111010100111111011101010011010100010000001111111111111111111111111111110101000000000000000000000000000000111111011101010011010100010000001101010001000000010000000000000011111111111111011111110111010100	iaaiiiia	128	Y	2	8	iaaiiiia	128	1101010001000000010000000000000011111111111111011111110111010100111111011101010011010100010000001111111111111111111111111111110101000000000000000000000000000000111111011101010011010100010000001101010001000000010000000000000011111111111111011111110111010100
779	8	1101010001000000110101000100000011111101110101001111110111010100111111011101010011111101110101001111111111111101111111111111110101000000000000000100000000000000110101000100000011010100010000001101010001000000110101000100000011111101110101001111110111010100	iaaiiiia	128	Y	3	7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
780	8	1101010011010100010000000100000011111101111111011101010011010100111111011111110111010100110101001111111111111111111111011111110101000000010000000000000000000000110101001101010001000000010000001101010011010100010000000100000011111101111111011101010011010100	iaaiiiia	128	Y	4	7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
781	8	1101110101000100010001000000000011111111110111011101110101000100111111111101110111011101010001001111111111111111111111111101110101000100000000000000000000000000110111010100010001000100000000001101110101000100010001000000000011111111110111011101110101000100	iaaiiiia	128	Y	5	7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
782	8	1111010101010000010100000000000011111111111101011111010101010000111111111111010111110101010100001111111111111111111111111111010101010000000000000000000000000000111101010101000001010000000000001111010101010000010100000000000011111111111101011111010101010000	iaaiiiia	128	Y	6	7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
783	8	1101010101010100010101000100000011111101110101011101010101010100111111011101010111010101010101001111111111111101111111011101010101010100010000000100000000000000110101010101010001010100010000001101010101010100010101000100000011111101110101011101010101010100	iaaiiiia	128	Y	7	8	iaaiiiia	128	1101010101010100010101000100000011111101110101011101010101010100111111011101010111010101010101001111111111111101111111011101010101010100010000000100000000000000110101010101010001010100010000001101010101010100010101000100000011111101110101011101010101010100
784	8	1011001000100000001000000000000011111011101100101011001000100000111110111011001010110010001000001111111111111011111110111011001010110010001000000010000000000000111110111011001010110010001000001111101110110010101100100010000011111111111110111111101110110010	iaaiiiai	128	Y	0	7	aaiiiai	64	10110010001000000010000000000000111110111011001010110010001000001111101110110010101100100010000011111111111110111111101110110010
785	8	1011001000100000001000000000000011111011101100101011001000100000111111111111101111111011101100101111111111111111111111111111101100100000000000000000000000000000101100100010000000100000000000001111101110110010101100100010000011111111111110111111101110110010	iaaiiiai	128	Y	1	8	iaaiiiai	128	1011001000100000001000000000000011111011101100101011001000100000111111111111101111111011101100101111111111111111111111111111101100100000000000000000000000000000101100100010000000100000000000001111101110110010101100100010000011111111111110111111101110110010
786	8	1011001000100000001000000000000011111111111110111111101110110010111110111011001010110010001000001111111111111111111111111111101100100000000000000000000000000000111110111011001010110010001000001011001000100000001000000000000011111111111110111111101110110010	iaaiiiai	128	Y	2	8	iaaiiiai	128	1011001000100000001000000000000011111111111110111111101110110010111110111011001010110010001000001111111111111111111111111111101100100000000000000000000000000000111110111011001010110010001000001011001000100000001000000000000011111111111110111111101110110010
787	8	1011001000100000101100100010000011111011101100101111101110110010111110111011001011111011101100101111111111111011111111111111101100100000000000000010000000000000101100100010000010110010001000001011001000100000101100100010000011111011101100101111101110110010	iaaiiiai	128	Y	3	7	iaaiiai	64	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010
788	8	1011001010110010001000000010000011111011111110111011001010110010111110111111101110110010101100101111111111111111111110111111101100100000001000000000000000000000101100101011001000100000001000001011001010110010001000000010000011111011111110111011001010110010	iaaiiiai	128	Y	4	7	iaaiiai	64	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010
789	8	1011101100100010001000100000000011111111101110111011101100100010111111111011101110111011001000101111111111111111111111111011101100100010000000000000000000000000101110110010001000100010000000001011101100100010001000100000000011111111101110111011101100100010	iaaiiiai	128	Y	5	7	iaaiiai	64	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010
790	8	1011001100110010001100100010000011111011101100111011001100110010111110111011001110110011001100101111111111111011111110111011001100110010001000000010000000000000101100110011001000110010001000001011001100110010001100100010000011111011101100111011001100110010	iaaiiiai	128	Y	6	8	iaaiiiai	128	1011001100110010001100100010000011111011101100111011001100110010111110111011001110110011001100101111111111111011111110111011001100110010001000000010000000000000101100110011001000110010001000001011001100110010001100100010000011111011101100111011001100110010
791	8	1111001100110000001100000000000011111111111100111111001100110000111111111111001111110011001100001111111111111111111111111111001100110000000000000000000000000000111100110011000000110000000000001111001100110000001100000000000011111111111100111111001100110000	iaaiiiai	128	Y	7	7	iaaiiia	64	11010100010000001111110111010100111111011101010011111111111111010100000000000000110101000100000011010100010000001111110111010100
792	8	0111000100010000000100000000000011110111011100010111000100010000111101110111000101110001000100001111111111110111111101110111000101110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001	iaaiiiaa	128	Y	0	7	aaiiiaa	64	01110001000100000001000000000000111101110111000101110001000100001111011101110001011100010001000011111111111101111111011101110001
793	8	0111000100010000000100000000000011110111011100010111000100010000111111111111011111110111011100011111111111111111111111111111011100010000000000000000000000000000011100010001000000010000000000001111011101110001011100010001000011111111111101111111011101110001	iaaiiiaa	128	Y	1	8	iaaiiiaa	128	0111000100010000000100000000000011110111011100010111000100010000111111111111011111110111011100011111111111111111111111111111011100010000000000000000000000000000011100010001000000010000000000001111011101110001011100010001000011111111111101111111011101110001
794	8	0111000100010000000100000000000011111111111101111111011101110001111101110111000101110001000100001111111111111111111111111111011100010000000000000000000000000000111101110111000101110001000100000111000100010000000100000000000011111111111101111111011101110001	iaaiiiaa	128	Y	2	8	iaaiiiaa	128	0111000100010000000100000000000011111111111101111111011101110001111101110111000101110001000100001111111111111111111111111111011100010000000000000000000000000000111101110111000101110001000100000111000100010000000100000000000011111111111101111111011101110001
795	8	0111000100010000011100010001000011110111011100011111011101110001111101110111000111110111011100011111111111110111111111111111011100010000000000000001000000000000011100010001000001110001000100000111000100010000011100010001000011110111011100011111011101110001	iaaiiiaa	128	Y	3	7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
796	8	0111000101110001000100000001000011110111111101110111000101110001111101111111011101110001011100011111111111111111111101111111011100010000000100000000000000000000011100010111000100010000000100000111000101110001000100000001000011110111111101110111000101110001	iaaiiiaa	128	Y	4	7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
797	8	0111011100010001000100010000000011111111011101110111011100010001111111110111011101110111000100011111111111111111111111110111011100010001000000000000000000000000011101110001000100010001000000000111011100010001000100010000000011111111011101110111011100010001	iaaiiiaa	128	Y	5	7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
798	8	0111001100110001001100010001000011110111011100110111001100110001111101110111001101110011001100011111111111110111111101110111001100110001000100000001000000000000011100110011000100110001000100000111001100110001001100010001000011110111011100110111001100110001	iaaiiiaa	128	Y	6	8	iaaiiiaa	128	0111001100110001001100010001000011110111011100110111001100110001111101110111001101110011001100011111111111110111111101110111001100110001000100000001000000000000011100110011000100110001000100000111001100110001001100010001000011110111011100110111001100110001
799	8	0111010101010001010100010001000011110111011101010111010101010001111101110111010101110101010100011111111111110111111101110111010101010001000100000001000000000000011101010101000101010001000100000111010101010001010100010001000011110111011101010111010101010001	iaaiiiaa	128	Y	7	8	iaaiiiaa	128	0111010101010001010100010001000011110111011101010111010101010001111101110111010101110101010100011111111111110111111101110111010101010001000100000001000000000000011101010101000101010001000100000111010101010001010100010001000011110111011101010111010101010001
800	8	1000111000001000000010000000000011101111100011101000111000001000111011111000111010001110000010001111111111101111111011111000111010001110000010000000100000000000111011111000111010001110000010001110111110001110100011100000100011111111111011111110111110001110	iaaiiaii	128	Y	0	7	aaiiaii	64	10001110000010000000100000000000111011111000111010001110000010001110111110001110100011100000100011111111111011111110111110001110
801	8	1000111000001000000010000000000011101111100011101000111000001000111111111110111111101111100011101111111111111111111111111110111100001000000000000000000000000000100011100000100000001000000000001110111110001110100011100000100011111111111011111110111110001110	iaaiiaii	128	Y	1	8	iaaiiaii	128	1000111000001000000010000000000011101111100011101000111000001000111111111110111111101111100011101111111111111111111111111110111100001000000000000000000000000000100011100000100000001000000000001110111110001110100011100000100011111111111011111110111110001110
802	8	1000111000001000000010000000000011111111111011111110111110001110111011111000111010001110000010001111111111111111111111111110111100001000000000000000000000000000111011111000111010001110000010001000111000001000000010000000000011111111111011111110111110001110	iaaiiaii	128	Y	2	8	iaaiiaii	128	1000111000001000000010000000000011111111111011111110111110001110111011111000111010001110000010001111111111111111111111111110111100001000000000000000000000000000111011111000111010001110000010001000111000001000000010000000000011111111111011111110111110001110
803	8	1000111000001000100011100000100011101111100011101110111110001110111011111000111011101111100011101111111111101111111111111110111100001000000000000000100000000000100011100000100010001110000010001000111000001000100011100000100011101111100011101110111110001110	iaaiiaii	128	Y	3	7	iaaiaii	64	10001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110
804	8	1000111010001110000010000000100011101111111011111000111010001110111011111110111110001110100011101111111111111111111011111110111100001000000010000000000000000000100011101000111000001000000010001000111010001110000010000000100011101111111011111000111010001110	iaaiiaii	128	Y	4	7	iaaiaii	64	10001110000010001110111110001110111011111000111011111111111011110000100000000000100011100000100010001110000010001110111110001110
805	8	1000111100001110000011100000100011101111100011111000111100001110111011111000111110001111000011101111111111101111111011111000111100001110000010000000100000000000100011110000111000001110000010001000111100001110000011100000100011101111100011111000111100001110	iaaiiaii	128	Y	5	8	iaaiiaii	128	1000111100001110000011100000100011101111100011111000111100001110111011111000111110001111000011101111111111101111111011111000111100001110000010000000100000000000100011110000111000001110000010001000111100001110000011100000100011101111100011111000111100001110
806	8	1010111100001010000010100000000011111111101011111010111100001010111111111010111110101111000010101111111111111111111111111010111100001010000000000000000000000000101011110000101000001010000000001010111100001010000010100000000011111111101011111010111100001010	iaaiiaii	128	Y	6	7	iaaiiai	64	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010
807	8	1100111100001100000011000000000011111111110011111100111100001100111111111100111111001111000011001111111111111111111111111100111100001100000000000000000000000000110011110000110000001100000000001100111100001100000011000000000011111111110011111100111100001100	iaaiiaii	128	Y	7	7	iaaiiai	64	10110010001000001111101110110010111110111011001011111111111110110010000000000000101100100010000010110010001000001111101110110010
808	8	0100110100000100000001000000000011011111010011010100110100000100110111110100110101001101000001001111111111011111110111110100110101001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101	iaaiiaia	128	Y	0	7	aaiiaia	64	01001101000001000000010000000000110111110100110101001101000001001101111101001101010011010000010011111111110111111101111101001101
809	8	0100110100000100000001000000000011011111010011010100110100000100111111111101111111011111010011011111111111111111111111111101111100000100000000000000000000000000010011010000010000000100000000001101111101001101010011010000010011111111110111111101111101001101	iaaiiaia	128	Y	1	8	iaaiiaia	128	0100110100000100000001000000000011011111010011010100110100000100111111111101111111011111010011011111111111111111111111111101111100000100000000000000000000000000010011010000010000000100000000001101111101001101010011010000010011111111110111111101111101001101
810	8	0100110100000100000001000000000011111111110111111101111101001101110111110100110101001101000001001111111111111111111111111101111100000100000000000000000000000000110111110100110101001101000001000100110100000100000001000000000011111111110111111101111101001101	iaaiiaia	128	Y	2	8	iaaiiaia	128	0100110100000100000001000000000011111111110111111101111101001101110111110100110101001101000001001111111111111111111111111101111100000100000000000000000000000000110111110100110101001101000001000100110100000100000001000000000011111111110111111101111101001101
811	8	0100110100000100010011010000010011011111010011011101111101001101110111110100110111011111010011011111111111011111111111111101111100000100000000000000010000000000010011010000010001001101000001000100110100000100010011010000010011011111010011011101111101001101	iaaiiaia	128	Y	3	7	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
812	8	0100110101001101000001000000010011011111110111110100110101001101110111111101111101001101010011011111111111111111110111111101111100000100000001000000000000000000010011010100110100000100000001000100110101001101000001000000010011011111110111110100110101001101	iaaiiaia	128	Y	4	7	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
813	8	0100111100001101000011010000010011011111010011110100111100001101110111110100111101001111000011011111111111011111110111110100111100001101000001000000010000000000010011110000110100001101000001000100111100001101000011010000010011011111010011110100111100001101	iaaiiaia	128	Y	5	8	iaaiiaia	128	0100111100001101000011010000010011011111010011110100111100001101110111110100111101001111000011011111111111011111110111110100111100001101000001000000010000000000010011110000110100001101000001000100111100001101000011010000010011011111010011110100111100001101
814	8	0101111100000101000001010000000011111111010111110101111100000101111111110101111101011111000001011111111111111111111111110101111100000101000000000000000000000000010111110000010100000101000000000101111100000101000001010000000011111111010111110101111100000101	iaaiiaia	128	Y	6	7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
815	8	0101110101000101010001010000010011011111010111010101110101000101110111110101110101011101010001011111111111011111110111110101110101000101000001000000010000000000010111010100010101000101000001000101110101000101010001010000010011011111010111010101110101000101	iaaiiaia	128	Y	7	8	iaaiiaia	128	0101110101000101010001010000010011011111010111010101110101000101110111110101110101011101010001011111111111011111110111110101110101000101000001000000010000000000010111010100010101000101000001000101110101000101010001010000010011011111010111010101110101000101
816	8	0010101100000010000000100000000010111111001010110010101100000010101111110010101100101011000000101111111110111111101111110010101100101011000000100000001000000000101111110010101100101011000000101011111100101011001010110000001011111111101111111011111100101011	iaaiiaai	128	Y	0	7	aaiiaai	64	00101011000000100000001000000000101111110010101100101011000000101011111100101011001010110000001011111111101111111011111100101011
817	8	0010101100000010000000100000000010111111001010110010101100000010111111111011111110111111001010111111111111111111111111111011111100000010000000000000000000000000001010110000001000000010000000001011111100101011001010110000001011111111101111111011111100101011	iaaiiaai	128	Y	1	8	iaaiiaai	128	0010101100000010000000100000000010111111001010110010101100000010111111111011111110111111001010111111111111111111111111111011111100000010000000000000000000000000001010110000001000000010000000001011111100101011001010110000001011111111101111111011111100101011
818	8	0010101100000010000000100000000011111111101111111011111100101011101111110010101100101011000000101111111111111111111111111011111100000010000000000000000000000000101111110010101100101011000000100010101100000010000000100000000011111111101111111011111100101011	iaaiiaai	128	Y	2	8	iaaiiaai	128	0010101100000010000000100000000011111111101111111011111100101011101111110010101100101011000000101111111111111111111111111011111100000010000000000000000000000000101111110010101100101011000000100010101100000010000000100000000011111111101111111011111100101011
819	8	0010101100000010001010110000001010111111001010111011111100101011101111110010101110111111001010111111111110111111111111111011111100000010000000000000001000000000001010110000001000101011000000100010101100000010001010110000001010111111001010111011111100101011	iaaiiaai	128	Y	3	7	iaaiaai	64	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011
820	8	0010101100101011000000100000001010111111101111110010101100101011101111111011111100101011001010111111111111111111101111111011111100000010000000100000000000000000001010110010101100000010000000100010101100101011000000100000001010111111101111110010101100101011	iaaiiaai	128	Y	4	7	iaaiaai	64	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011
821	8	0010111100001011000010110000001010111111001011110010111100001011101111110010111100101111000010111111111110111111101111110010111100001011000000100000001000000000001011110000101100001011000000100010111100001011000010110000001010111111001011110010111100001011	iaaiiaai	128	Y	5	8	iaaiiaai	128	0010111100001011000010110000001010111111001011110010111100001011101111110010111100101111000010111111111110111111101111110010111100001011000000100000001000000000001011110000101100001011000000100010111100001011000010110000001010111111001011110010111100001011
822	8	0011101100100011001000110000001010111111001110110011101100100011101111110011101100111011001000111111111110111111101111110011101100100011000000100000001000000000001110110010001100100011000000100011101100100011001000110000001010111111001110110011101100100011	iaaiiaai	128	Y	6	8	iaaiiaai	128	0011101100100011001000110000001010111111001110110011101100100011101111110011101100111011001000111111111110111111101111110011101100100011000000100000001000000000001110110010001100100011000000100011101100100011001000110000001010111111001110110011101100100011
823	8	0011111100000011000000110000000011111111001111110011111100000011111111110011111100111111000000111111111111111111111111110011111100000011000000000000000000000000001111110000001100000011000000000011111100000011000000110000000011111111001111110011111100000011	iaaiiaai	128	Y	7	7	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
824	8	0001011100000001000000010000000001111111000101110001011100000001011111110001011100010111000000011111111101111111011111110001011100010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111	iaaiiaaa	128	Y	0	7	aaiiaaa	64	00010111000000010000000100000000011111110001011100010111000000010111111100010111000101110000000111111111011111110111111100010111
825	8	0001011100000001000000010000000001111111000101110001011100000001111111110111111101111111000101111111111111111111111111110111111100000001000000000000000000000000000101110000000100000001000000000111111100010111000101110000000111111111011111110111111100010111	iaaiiaaa	128	Y	1	8	iaaiiaaa	128	0001011100000001000000010000000001111111000101110001011100000001111111110111111101111111000101111111111111111111111111110111111100000001000000000000000000000000000101110000000100000001000000000111111100010111000101110000000111111111011111110111111100010111
826	8	0001011100000001000000010000000011111111011111110111111100010111011111110001011100010111000000011111111111111111111111110111111100000001000000000000000000000000011111110001011100010111000000010001011100000001000000010000000011111111011111110111111100010111	iaaiiaaa	128	Y	2	8	iaaiiaaa	128	0001011100000001000000010000000011111111011111110111111100010111011111110001011100010111000000011111111111111111111111110111111100000001000000000000000000000000011111110001011100010111000000010001011100000001000000010000000011111111011111110111111100010111
827	8	0001011100000001000101110000000101111111000101110111111100010111011111110001011101111111000101111111111101111111111111110111111100000001000000000000000100000000000101110000000100010111000000010001011100000001000101110000000101111111000101110111111100010111	iaaiiaaa	128	Y	3	7	iaaiaaa	64	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111
828	8	0001011100010111000000010000000101111111011111110001011100010111011111110111111100010111000101111111111111111111011111110111111100000001000000010000000000000000000101110001011100000001000000010001011100010111000000010000000101111111011111110001011100010111	iaaiiaaa	128	Y	4	7	iaaiaaa	64	00010111000000010111111100010111011111110001011111111111011111110000000100000000000101110000000100010111000000010111111100010111
829	8	0001111100000111000001110000000101111111000111110001111100000111011111110001111100011111000001111111111101111111011111110001111100000111000000010000000100000000000111110000011100000111000000010001111100000111000001110000000101111111000111110001111100000111	iaaiiaaa	128	Y	5	8	iaaiiaaa	128	0001111100000111000001110000000101111111000111110001111100000111011111110001111100011111000001111111111101111111011111110001111100000111000000010000000100000000000111110000011100000111000000010001111100000111000001110000000101111111000111110001111100000111
