	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
198	6	0100000000000000000000000000000011111101110101001101010001000000	aiiiia	17	Y	0	6	[]	aiiiia	17	0100000000000000000000000000000011111101110101001101010001000000
199	6	0100000000000000010000000000000011010100010000001101010001000000	aiiiia	12	Y	1	5	[1]	aiiia	6	01000000000000001101010001000000
200	6	0100000001000000000000000000000011010100110101000100000001000000	aiiiia	12	Y	2	5	[2]	aiiia	6	01000000000000001101010001000000
201	6	0100010000000000000000000000000011011101010001000100010000000000	aiiiia	12	Y	3	5	[3]	aiiia	6	01000000000000001101010001000000
202	6	0101000000000000000000000000000011110101010100000101000000000000	aiiiia	12	Y	4	5	[4]	aiiia	6	01000000000000001101010001000000
203	6	0101010001000000010000000000000011010101010101000101010001000000	aiiiia	17	Y	5	6	[]	aiiiia	17	0101010001000000010000000000000011010101010101000101010001000000
204	6	0010000000000000000000000000000011111011101100101011001000100000	aiiiai	17	Y	0	6	[]	aiiiai	17	0010000000000000000000000000000011111011101100101011001000100000
205	6	0010000000000000001000000000000010110010001000001011001000100000	aiiiai	12	Y	1	5	[1]	aiiai	6	00100000000000001011001000100000
206	6	0010000000100000000000000000000010110010101100100010000000100000	aiiiai	12	Y	2	5	[2]	aiiai	6	00100000000000001011001000100000
207	6	0010001000000000000000000000000010111011001000100010001000000000	aiiiai	12	Y	3	5	[3]	aiiai	6	00100000000000001011001000100000
208	6	0011001000100000001000000000000010110011001100100011001000100000	aiiiai	17	Y	4	6	[]	aiiiai	17	0011001000100000001000000000000010110011001100100011001000100000
209	6	0011000000000000000000000000000011110011001100000011000000000000	aiiiai	12	Y	5	5	[5]	aiiia	6	01000000000000001101010001000000
210	6	0111000100010000000100000000000011111111111101111111011101110001	aiiiaa	32	Y	0	6	[]	aiiiaa	32	0111000100010000000100000000000011111111111101111111011101110001
211	6	0111000100010000011100010001000011110111011100011111011101110001	aiiiaa	32	Y	1	5	[1]	aiiaa	16	01110001000100001111011101110001
212	6	0111000101110001000100000001000011110111111101110111000101110001	aiiiaa	32	Y	2	5	[2]	aiiaa	16	01110001000100001111011101110001
213	6	0111011100010001000100010000000011111111011101110111011100010001	aiiiaa	32	Y	3	5	[3]	aiiaa	16	01110001000100001111011101110001
214	6	0111001100110001001100010001000011110111011100110111001100110001	aiiiaa	32	Y	4	6	[]	aiiiaa	32	0111001100110001001100010001000011110111011100110111001100110001
215	6	0111010101010001010100010001000011110111011101010111010101010001	aiiiaa	32	Y	5	6	[]	aiiiaa	32	0111010101010001010100010001000011110111011101010111010101010001
216	6	0000100000000000000000000000000011101111100011101000111000001000	aiiaii	17	Y	0	6	[]	aiiaii	17	0000100000000000000000000000000011101111100011101000111000001000
217	6	0000100000000000000010000000000010001110000010001000111000001000	aiiaii	12	Y	1	5	[1]	aiaii	6	00001000000000001000111000001000
218	6	0000100000001000000000000000000010001110100011100000100000001000	aiiaii	12	Y	2	5	[2]	aiaii	6	00001000000000001000111000001000
219	6	0000111000001000000010000000000010001111000011100000111000001000	aiiaii	17	Y	3	6	[]	aiiaii	17	0000111000001000000010000000000010001111000011100000111000001000
220	6	0000101000000000000000000000000010101111000010100000101000000000	aiiaii	12	Y	4	5	[4]	aiiai	6	00100000000000001011001000100000
221	6	0000110000000000000000000000000011001111000011000000110000000000	aiiaii	12	Y	5	5	[5]	aiiai	6	00100000000000001011001000100000
222	6	0100110100000100000001000000000011111111110111111101111101001101	aiiaia	32	Y	0	6	[]	aiiaia	32	0100110100000100000001000000000011111111110111111101111101001101
223	6	0100110100000100010011010000010011011111010011011101111101001101	aiiaia	32	Y	1	5	[1]	aiaia	16	01001101000001001101111101001101
224	6	0100110101001101000001000000010011011111110111110100110101001101	aiiaia	32	Y	2	5	[2]	aiaia	16	01001101000001001101111101001101
225	6	0100111100001101000011010000010011011111010011110100111100001101	aiiaia	32	Y	3	6	[]	aiiaia	32	0100111100001101000011010000010011011111010011110100111100001101
226	6	0101111100000101000001010000000011111111010111110101111100000101	aiiaia	32	Y	4	5	[4]	aiiaa	16	01110001000100001111011101110001
227	6	0101110101000101010001010000010011011111010111010101110101000101	aiiaia	32	Y	5	6	[]	aiiaia	32	0101110101000101010001010000010011011111010111010101110101000101
228	6	0010101100000010000000100000000011111111101111111011111100101011	aiiaai	32	Y	0	6	[]	aiiaai	32	0010101100000010000000100000000011111111101111111011111100101011
229	6	0010101100000010001010110000001010111111001010111011111100101011	aiiaai	32	Y	1	5	[1]	aiaai	16	00101011000000101011111100101011
230	6	0010101100101011000000100000001010111111101111110010101100101011	aiiaai	32	Y	2	5	[2]	aiaai	16	00101011000000101011111100101011
231	6	0010111100001011000010110000001010111111001011110010111100001011	aiiaai	32	Y	3	6	[]	aiiaai	32	0010111100001011000010110000001010111111001011110010111100001011
232	6	0011101100100011001000110000001010111111001110110011101100100011	aiiaai	32	Y	4	6	[]	aiiaai	32	0011101100100011001000110000001010111111001110110011101100100011
233	6	0011111100000011000000110000000011111111001111110011111100000011	aiiaai	32	Y	5	5	[5]	aiiaa	16	01110001000100001111011101110001
234	6	0111111100010111000101110000000111111111111111111111111101111111	aiiaaa	47	Y	0	6	[]	aiiaaa	47	0111111100010111000101110000000111111111111111111111111101111111
235	6	0111111100010111011111110001011111111111011111111111111101111111	aiiaaa	52	Y	1	5	[1]	aiaaa	26	01111111000101111111111101111111
236	6	0111111101111111000101110001011111111111111111110111111101111111	aiiaaa	52	Y	2	5	[2]	aiaaa	26	01111111000101111111111101111111
237	6	0111111100011111000111110000011111111111011111110111111100011111	aiiaaa	47	Y	3	6	[]	aiiaaa	47	0111111100011111000111110000011111111111011111110111111100011111
238	6	0111111100110111001101110001001111111111011111110111111100110111	aiiaaa	47	Y	4	6	[]	aiiaaa	47	0111111100110111001101110001001111111111011111110111111100110111
239	6	0111111101010111010101110001010111111111011111110111111101010111	aiiaaa	47	Y	5	6	[]	aiiaaa	47	0111111101010111010101110001010111111111011111110111111101010111
240	6	0000000010000000000000000000000011101000111111101000000011101000	aiaiii	17	Y	0	6	[]	aiaiii	17	0000000010000000000000000000000011101000111111101000000011101000
241	6	0000000010000000000000001000000010000000111010001000000011101000	aiaiii	12	Y	1	5	[1]	aaiii	6	00000000100000001000000011101000
242	6	0000000011101000000000001000000010000000111111100000000011101000	aiaiii	17	Y	2	6	[]	aiaiii	17	0000000011101000000000001000000010000000111111100000000011101000
243	6	0000000010001000000000000000000010001000111011100000000010001000	aiaiii	12	Y	3	5	[3]	aiaii	6	00001000000000001000111000001000
244	6	0000000010100000000000000000000010100000111110100000000010100000	aiaiii	12	Y	4	5	[4]	aiaii	6	00001000000000001000111000001000
245	6	0000000011000000000000000000000011000000111111000000000011000000	aiaiii	12	Y	5	5	[5]	aiaii	6	00001000000000001000111000001000
246	6	0100000011010100000000000100000011111101111111111101010011111101	aiaiia	32	Y	0	6	[]	aiaiia	32	0100000011010100000000000100000011111101111111111101010011111101
247	6	0100000011010100010000001101010011010100111111011101010011111101	aiaiia	32	Y	1	5	[1]	aaiia	16	01000000110101001101010011111101
248	6	0100000011111101000000001101010011010100111111110100000011111101	aiaiia	32	Y	2	6	[]	aiaiia	32	0100000011111101000000001101010011010100111111110100000011111101
249	6	0100010011011101000000000100010011011101111111110100010011011101	aiaiia	32	Y	3	5	[3]	aiaia	16	01001101000001001101111101001101
250	6	0101000011110101000000000101000011110101111111110101000011110101	aiaiia	32	Y	4	5	[4]	aiaia	16	01001101000001001101111101001101
251	6	0101010011010101010000000101010011010101111111010101010011010101	aiaiia	32	Y	5	6	[]	aiaiia	32	0101010011010101010000000101010011010101111111010101010011010101
252	6	0010000010110010000000000010000011111011111111111011001011111011	aiaiai	32	Y	0	6	[]	aiaiai	32	0010000010110010000000000010000011111011111111111011001011111011
253	6	0010000010110010001000001011001010110010111110111011001011111011	aiaiai	32	Y	1	5	[1]	aaiai	16	00100000101100101011001011111011
254	6	0010000011111011000000001011001010110010111111110010000011111011	aiaiai	32	Y	2	6	[]	aiaiai	32	0010000011111011000000001011001010110010111111110010000011111011
255	6	0010001010111011000000000010001010111011111111110010001010111011	aiaiai	32	Y	3	5	[3]	aiaai	16	00101011000000101011111100101011
256	6	0011001010110011001000000011001010110011111110110011001010110011	aiaiai	32	Y	4	6	[]	aiaiai	32	0011001010110011001000000011001010110011111110110011001010110011
257	6	0011000011110011000000000011000011110011111111110011000011110011	aiaiai	32	Y	5	5	[5]	aiaia	16	01001101000001001101111101001101
258	6	0111000111110111000100000111000111111111111111111111011111111111	aiaiaa	47	Y	0	6	[]	aiaiaa	47	0111000111110111000100000111000111111111111111111111011111111111
259	6	0111000111110111011100011111011111110111111111111111011111111111	aiaiaa	52	Y	1	5	[1]	aaiaa	26	01110001111101111111011111111111
260	6	0111000111111111000100001111011111110111111111110111000111111111	aiaiaa	47	Y	2	6	[]	aiaiaa	47	0111000111111111000100001111011111110111111111110111000111111111
261	6	0111011111111111000100010111011111111111111111110111011111111111	aiaiaa	52	Y	3	5	[3]	aiaaa	26	01111111000101111111111101111111
262	6	0111001111110111001100010111001111110111111111110111001111110111	aiaiaa	47	Y	4	6	[]	aiaiaa	47	0111001111110111001100010111001111110111111111110111001111110111
263	6	0111010111110111010100010111010111110111111111110111010111110111	aiaiaa	47	Y	5	6	[]	aiaiaa	47	0111010111110111010100010111010111110111111111110111010111110111
264	6	0000100010001110000000000000100011101111111111111000111011101111	aiaaii	32	Y	0	6	[]	aiaaii	32	0000100010001110000000000000100011101111111111111000111011101111
265	6	0000100010001110000010001000111010001110111011111000111011101111	aiaaii	32	Y	1	5	[1]	aaaii	16	00001000100011101000111011101111
266	6	0000100011101111000000001000111010001110111111110000100011101111	aiaaii	32	Y	2	6	[]	aiaaii	32	0000100011101111000000001000111010001110111111110000100011101111
267	6	0000111010001111000010000000111010001111111011110000111010001111	aiaaii	32	Y	3	6	[]	aiaaii	32	0000111010001111000010000000111010001111111011110000111010001111
268	6	0000101010101111000000000000101010101111111111110000101010101111	aiaaii	32	Y	4	5	[4]	aiaai	16	00101011000000101011111100101011
269	6	0000110011001111000000000000110011001111111111110000110011001111	aiaaii	32	Y	5	5	[5]	aiaai	16	00101011000000101011111100101011
270	6	0100110111011111000001000100110111111111111111111101111111111111	aiaaia	47	Y	0	6	[]	aiaaia	47	0100110111011111000001000100110111111111111111111101111111111111
271	6	0100110111011111010011011101111111011111111111111101111111111111	aiaaia	52	Y	1	5	[1]	aaaia	26	01001101110111111101111111111111
272	6	0100110111111111000001001101111111011111111111110100110111111111	aiaaia	47	Y	2	6	[]	aiaaia	47	0100110111111111000001001101111111011111111111110100110111111111
273	6	0100111111011111000011010100111111011111111111110100111111011111	aiaaia	47	Y	3	6	[]	aiaaia	47	0100111111011111000011010100111111011111111111110100111111011111
274	6	0101111111111111000001010101111111111111111111110101111111111111	aiaaia	52	Y	4	5	[4]	aiaaa	26	01111111000101111111111101111111
275	6	0101110111011111010001010101110111011111111111110101110111011111	aiaaia	47	Y	5	6	[]	aiaaia	47	0101110111011111010001010101110111011111111111110101110111011111
276	6	0010101110111111000000100010101111111111111111111011111111111111	aiaaai	47	Y	0	6	[]	aiaaai	47	0010101110111111000000100010101111111111111111111011111111111111
277	6	0010101110111111001010111011111110111111111111111011111111111111	aiaaai	52	Y	1	5	[1]	aaaai	26	00101011101111111011111111111111
278	6	0010101111111111000000101011111110111111111111110010101111111111	aiaaai	47	Y	2	6	[]	aiaaai	47	0010101111111111000000101011111110111111111111110010101111111111
279	6	0010111110111111000010110010111110111111111111110010111110111111	aiaaai	47	Y	3	6	[]	aiaaai	47	0010111110111111000010110010111110111111111111110010111110111111
280	6	0011101110111111001000110011101110111111111111110011101110111111	aiaaai	47	Y	4	6	[]	aiaaai	47	0011101110111111001000110011101110111111111111110011101110111111
281	6	0011111111111111000000110011111111111111111111110011111111111111	aiaaai	52	Y	5	5	[5]	aiaaa	26	01111111000101111111111101111111
282	6	0111111111111111000101110111111111111111111111111111111111111111	aiaaaa	58	Y	0	6	[]	aiaaaa	58	0111111111111111000101110111111111111111111111111111111111111111
283	6	0111111111111111011111111111111111111111111111111111111111111111	aiaaaa	62	Y	1	5	[1]	aaaaa	31	01111111111111111111111111111111
284	6	0111111111111111000101111111111111111111111111110111111111111111	aiaaaa	58	Y	2	6	[]	aiaaaa	58	0111111111111111000101111111111111111111111111110111111111111111
285	6	0111111111111111000111110111111111111111111111110111111111111111	aiaaaa	58	Y	3	6	[]	aiaaaa	58	0111111111111111000111110111111111111111111111110111111111111111
286	6	0111111111111111001101110111111111111111111111110111111111111111	aiaaaa	58	Y	4	6	[]	aiaaaa	58	0111111111111111001101110111111111111111111111110111111111111111
287	6	0111111111111111010101110111111111111111111111110111111111111111	aiaaaa	58	Y	5	6	[]	aiaaaa	58	0111111111111111010101110111111111111111111111110111111111111111
288	6	0000000000000000100000000000000011101000100000001111111011101000	aaiiii	17	Y	0	6	[]	aaiiii	17	0000000000000000100000000000000011101000100000001111111011101000
289	6	0000000000000000111010001000000010000000000000001111111011101000	aaiiii	17	Y	1	6	[]	aaiiii	17	0000000000000000111010001000000010000000000000001111111011101000
290	6	0000000000000000100000001000000010000000100000001110100011101000	aaiiii	12	Y	2	5	[2]	aaiii	6	00000000100000001000000011101000
291	6	0000000000000000100010000000000010001000000000001110111010001000	aaiiii	12	Y	3	5	[3]	aaiii	6	00000000100000001000000011101000
292	6	0000000000000000101000000000000010100000000000001111101010100000	aaiiii	12	Y	4	5	[4]	aaiii	6	00000000100000001000000011101000
293	6	0000000000000000110000000000000011000000000000001111110011000000	aaiiii	12	Y	5	5	[5]	aaiii	6	00000000100000001000000011101000
294	6	0100000000000000110101000100000011111101110101001111111111111101	aaiiia	32	Y	0	6	[]	aaiiia	32	0100000000000000110101000100000011111101110101001111111111111101
295	6	0100000000000000111111011101010011010100010000001111111111111101	aaiiia	32	Y	1	6	[]	aaiiia	32	0100000000000000111111011101010011010100010000001111111111111101
296	6	0100000001000000110101001101010011010100110101001111110111111101	aaiiia	32	Y	2	5	[2]	aaiia	16	01000000110101001101010011111101
297	6	0100010000000000110111010100010011011101010001001111111111011101	aaiiia	32	Y	3	5	[3]	aaiia	16	01000000110101001101010011111101
298	6	0101000000000000111101010101000011110101010100001111111111110101	aaiiia	32	Y	4	5	[4]	aaiia	16	01000000110101001101010011111101
299	6	0101010001000000110101010101010011010101010101001111110111010101	aaiiia	32	Y	5	6	[]	aaiiia	32	0101010001000000110101010101010011010101010101001111110111010101
300	6	0010000000000000101100100010000011111011101100101111111111111011	aaiiai	32	Y	0	6	[]	aaiiai	32	0010000000000000101100100010000011111011101100101111111111111011
301	6	0010000000000000111110111011001010110010001000001111111111111011	aaiiai	32	Y	1	6	[]	aaiiai	32	0010000000000000111110111011001010110010001000001111111111111011
302	6	0010000000100000101100101011001010110010101100101111101111111011	aaiiai	32	Y	2	5	[2]	aaiai	16	00100000101100101011001011111011
303	6	0010001000000000101110110010001010111011001000101111111110111011	aaiiai	32	Y	3	5	[3]	aaiai	16	00100000101100101011001011111011
304	6	0011001000100000101100110011001010110011001100101111101110110011	aaiiai	32	Y	4	6	[]	aaiiai	32	0011001000100000101100110011001010110011001100101111101110110011
305	6	0011000000000000111100110011000011110011001100001111111111110011	aaiiai	32	Y	5	5	[5]	aaiia	16	01000000110101001101010011111101
306	6	0111000100010000111101110111000111111111111101111111111111111111	aaiiaa	47	Y	0	6	[]	aaiiaa	47	0111000100010000111101110111000111111111111101111111111111111111
307	6	0111000100010000111111111111011111110111011100011111111111111111	aaiiaa	47	Y	1	6	[]	aaiiaa	47	0111000100010000111111111111011111110111011100011111111111111111
308	6	0111000101110001111101111111011111110111111101111111111111111111	aaiiaa	52	Y	2	5	[2]	aaiaa	26	01110001111101111111011111111111
309	6	0111011100010001111111110111011111111111011101111111111111111111	aaiiaa	52	Y	3	5	[3]	aaiaa	26	01110001111101111111011111111111
310	6	0111001100110001111101110111001111110111011100111111111111110111	aaiiaa	47	Y	4	6	[]	aaiiaa	47	0111001100110001111101110111001111110111011100111111111111110111
311	6	0111010101010001111101110111010111110111011101011111111111110111	aaiiaa	47	Y	5	6	[]	aaiiaa	47	0111010101010001111101110111010111110111011101011111111111110111
312	6	0000100000000000100011100000100011101111100011101111111111101111	aaiaii	32	Y	0	6	[]	aaiaii	32	0000100000000000100011100000100011101111100011101111111111101111
313	6	0000100000000000111011111000111010001110000010001111111111101111	aaiaii	32	Y	1	6	[]	aaiaii	32	0000100000000000111011111000111010001110000010001111111111101111
314	6	0000100000001000100011101000111010001110100011101110111111101111	aaiaii	32	Y	2	5	[2]	aaaii	16	00001000100011101000111011101111
315	6	0000111000001000100011110000111010001111000011101110111110001111	aaiaii	32	Y	3	6	[]	aaiaii	32	0000111000001000100011110000111010001111000011101110111110001111
316	6	0000101000000000101011110000101010101111000010101111111110101111	aaiaii	32	Y	4	5	[4]	aaiai	16	00100000101100101011001011111011
317	6	0000110000000000110011110000110011001111000011001111111111001111	aaiaii	32	Y	5	5	[5]	aaiai	16	00100000101100101011001011111011
318	6	0100110100000100110111110100110111111111110111111111111111111111	aaiaia	47	Y	0	6	[]	aaiaia	47	0100110100000100110111110100110111111111110111111111111111111111
319	6	0100110100000100111111111101111111011111010011011111111111111111	aaiaia	47	Y	1	6	[]	aaiaia	47	0100110100000100111111111101111111011111010011011111111111111111
320	6	0100110101001101110111111101111111011111110111111111111111111111	aaiaia	52	Y	2	5	[2]	aaaia	26	01001101110111111101111111111111
321	6	0100111100001101110111110100111111011111010011111111111111011111	aaiaia	47	Y	3	6	[]	aaiaia	47	0100111100001101110111110100111111011111010011111111111111011111
322	6	0101111100000101111111110101111111111111010111111111111111111111	aaiaia	52	Y	4	5	[4]	aaiaa	26	01110001111101111111011111111111
323	6	0101110101000101110111110101110111011111010111011111111111011111	aaiaia	47	Y	5	6	[]	aaiaia	47	0101110101000101110111110101110111011111010111011111111111011111
324	6	0010101100000010101111110010101111111111101111111111111111111111	aaiaai	47	Y	0	6	[]	aaiaai	47	0010101100000010101111110010101111111111101111111111111111111111
325	6	0010101100000010111111111011111110111111001010111111111111111111	aaiaai	47	Y	1	6	[]	aaiaai	47	0010101100000010111111111011111110111111001010111111111111111111
326	6	0010101100101011101111111011111110111111101111111111111111111111	aaiaai	52	Y	2	5	[2]	aaaai	26	00101011101111111011111111111111
327	6	0010111100001011101111110010111110111111001011111111111110111111	aaiaai	47	Y	3	6	[]	aaiaai	47	0010111100001011101111110010111110111111001011111111111110111111
328	6	0011101100100011101111110011101110111111001110111111111110111111	aaiaai	47	Y	4	6	[]	aaiaai	47	0011101100100011101111110011101110111111001110111111111110111111
329	6	0011111100000011111111110011111111111111001111111111111111111111	aaiaai	52	Y	5	5	[5]	aaiaa	26	01110001111101111111011111111111
330	6	0111111100010111111111110111111111111111111111111111111111111111	aaiaaa	58	Y	0	6	[]	aaiaaa	58	0111111100010111111111110111111111111111111111111111111111111111
331	6	0111111100010111111111111111111111111111011111111111111111111111	aaiaaa	58	Y	1	6	[]	aaiaaa	58	0111111100010111111111111111111111111111011111111111111111111111
332	6	0111111101111111111111111111111111111111111111111111111111111111	aaiaaa	62	Y	2	5	[2]	aaaaa	31	01111111111111111111111111111111
333	6	0111111100011111111111110111111111111111011111111111111111111111	aaiaaa	58	Y	3	6	[]	aaiaaa	58	0111111100011111111111110111111111111111011111111111111111111111
334	6	0111111100110111111111110111111111111111011111111111111111111111	aaiaaa	58	Y	4	6	[]	aaiaaa	58	0111111100110111111111110111111111111111011111111111111111111111
335	6	0111111101010111111111110111111111111111011111111111111111111111	aaiaaa	58	Y	5	6	[]	aaiaaa	58	0111111101010111111111110111111111111111011111111111111111111111
336	6	0000000010000000100000001110100011101000111111101111111011111111	aaaiii	32	Y	0	6	[]	aaaiii	32	0000000010000000100000001110100011101000111111101111111011111111
337	6	0000000010000000111010001111111010000000111010001111111011111111	aaaiii	32	Y	1	6	[]	aaaiii	32	0000000010000000111010001111111010000000111010001111111011111111
338	6	0000000011101000100000001111111010000000111111101110100011111111	aaaiii	32	Y	2	6	[]	aaaiii	32	0000000011101000100000001111111010000000111111101110100011111111
339	6	0000000010001000100010001110111010001000111011101110111011111111	aaaiii	32	Y	3	5	[3]	aaaii	16	00001000100011101000111011101111
340	6	0000000010100000101000001111101010100000111110101111101011111111	aaaiii	32	Y	4	5	[4]	aaaii	16	00001000100011101000111011101111
341	6	0000000011000000110000001111110011000000111111001111110011111111	aaaiii	32	Y	5	5	[5]	aaaii	16	00001000100011101000111011101111
342	6	0100000011010100110101001111110111111101111111111111111111111111	aaaiia	47	Y	0	6	[]	aaaiia	47	0100000011010100110101001111110111111101111111111111111111111111
343	6	0100000011010100111111011111111111010100111111011111111111111111	aaaiia	47	Y	1	6	[]	aaaiia	47	0100000011010100111111011111111111010100111111011111111111111111
344	6	0100000011111101110101001111111111010100111111111111110111111111	aaaiia	47	Y	2	6	[]	aaaiia	47	0100000011111101110101001111111111010100111111111111110111111111
345	6	0100010011011101110111011111111111011101111111111111111111111111	aaaiia	52	Y	3	5	[3]	aaaia	26	01001101110111111101111111111111
346	6	0101000011110101111101011111111111110101111111111111111111111111	aaaiia	52	Y	4	5	[4]	aaaia	26	01001101110111111101111111111111
347	6	0101010011010101110101011111110111010101111111011111110111111111	aaaiia	47	Y	5	6	[]	aaaiia	47	0101010011010101110101011111110111010101111111011111110111111111
348	6	0010000010110010101100101111101111111011111111111111111111111111	aaaiai	47	Y	0	6	[]	aaaiai	47	0010000010110010101100101111101111111011111111111111111111111111
349	6	0010000010110010111110111111111110110010111110111111111111111111	aaaiai	47	Y	1	6	[]	aaaiai	47	0010000010110010111110111111111110110010111110111111111111111111
350	6	0010000011111011101100101111111110110010111111111111101111111111	aaaiai	47	Y	2	6	[]	aaaiai	47	0010000011111011101100101111111110110010111111111111101111111111
351	6	0010001010111011101110111111111110111011111111111111111111111111	aaaiai	52	Y	3	5	[3]	aaaai	26	00101011101111111011111111111111
352	6	0011001010110011101100111111101110110011111110111111101111111111	aaaiai	47	Y	4	6	[]	aaaiai	47	0011001010110011101100111111101110110011111110111111101111111111
353	6	0011000011110011111100111111111111110011111111111111111111111111	aaaiai	52	Y	5	5	[5]	aaaia	26	01001101110111111101111111111111
354	6	0111000111110111111101111111111111111111111111111111111111111111	aaaiaa	58	Y	0	6	[]	aaaiaa	58	0111000111110111111101111111111111111111111111111111111111111111
355	6	0111000111110111111111111111111111110111111111111111111111111111	aaaiaa	58	Y	1	6	[]	aaaiaa	58	0111000111110111111111111111111111110111111111111111111111111111
356	6	0111000111111111111101111111111111110111111111111111111111111111	aaaiaa	58	Y	2	6	[]	aaaiaa	58	0111000111111111111101111111111111110111111111111111111111111111
357	6	0111011111111111111111111111111111111111111111111111111111111111	aaaiaa	62	Y	3	5	[3]	aaaaa	31	01111111111111111111111111111111
358	6	0111001111110111111101111111111111110111111111111111111111111111	aaaiaa	58	Y	4	6	[]	aaaiaa	58	0111001111110111111101111111111111110111111111111111111111111111
359	6	0111010111110111111101111111111111110111111111111111111111111111	aaaiaa	58	Y	5	6	[]	aaaiaa	58	0111010111110111111101111111111111110111111111111111111111111111
360	6	0000100010001110100011101110111111101111111111111111111111111111	aaaaii	47	Y	0	6	[]	aaaaii	47	0000100010001110100011101110111111101111111111111111111111111111
361	6	0000100010001110111011111111111110001110111011111111111111111111	aaaaii	47	Y	1	6	[]	aaaaii	47	0000100010001110111011111111111110001110111011111111111111111111
362	6	0000100011101111100011101111111110001110111111111110111111111111	aaaaii	47	Y	2	6	[]	aaaaii	47	0000100011101111100011101111111110001110111111111110111111111111
363	6	0000111010001111100011111110111110001111111011111110111111111111	aaaaii	47	Y	3	6	[]	aaaaii	47	0000111010001111100011111110111110001111111011111110111111111111
364	6	0000101010101111101011111111111110101111111111111111111111111111	aaaaii	52	Y	4	5	[4]	aaaai	26	00101011101111111011111111111111
365	6	0000110011001111110011111111111111001111111111111111111111111111	aaaaii	52	Y	5	5	[5]	aaaai	26	00101011101111111011111111111111
366	6	0100110111011111110111111111111111111111111111111111111111111111	aaaaia	58	Y	0	6	[]	aaaaia	58	0100110111011111110111111111111111111111111111111111111111111111
367	6	0100110111011111111111111111111111011111111111111111111111111111	aaaaia	58	Y	1	6	[]	aaaaia	58	0100110111011111111111111111111111011111111111111111111111111111
368	6	0100110111111111110111111111111111011111111111111111111111111111	aaaaia	58	Y	2	6	[]	aaaaia	58	0100110111111111110111111111111111011111111111111111111111111111
369	6	0100111111011111110111111111111111011111111111111111111111111111	aaaaia	58	Y	3	6	[]	aaaaia	58	0100111111011111110111111111111111011111111111111111111111111111
370	6	0101111111111111111111111111111111111111111111111111111111111111	aaaaia	62	Y	4	5	[4]	aaaaa	31	01111111111111111111111111111111
371	6	0101110111011111110111111111111111011111111111111111111111111111	aaaaia	58	Y	5	6	[]	aaaaia	58	0101110111011111110111111111111111011111111111111111111111111111
372	6	0010101110111111101111111111111111111111111111111111111111111111	aaaaai	58	Y	0	6	[]	aaaaai	58	0010101110111111101111111111111111111111111111111111111111111111
373	6	0010101110111111111111111111111110111111111111111111111111111111	aaaaai	58	Y	1	6	[]	aaaaai	58	0010101110111111111111111111111110111111111111111111111111111111
374	6	0010101111111111101111111111111110111111111111111111111111111111	aaaaai	58	Y	2	6	[]	aaaaai	58	0010101111111111101111111111111110111111111111111111111111111111
375	6	0010111110111111101111111111111110111111111111111111111111111111	aaaaai	58	Y	3	6	[]	aaaaai	58	0010111110111111101111111111111110111111111111111111111111111111
376	6	0011101110111111101111111111111110111111111111111111111111111111	aaaaai	58	Y	4	6	[]	aaaaai	58	0011101110111111101111111111111110111111111111111111111111111111
377	6	0011111111111111111111111111111111111111111111111111111111111111	aaaaai	62	Y	5	5	[5]	aaaaa	31	01111111111111111111111111111111
378	6	0111111111111111111111111111111111111111111111111111111111111111	aaaaaa	63	Y	0	6	[]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
379	6	0111111111111111111111111111111111111111111111111111111111111111	aaaaaa	63	Y	1	6	[]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
380	6	0111111111111111111111111111111111111111111111111111111111111111	aaaaaa	63	Y	2	6	[]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
381	6	0111111111111111111111111111111111111111111111111111111111111111	aaaaaa	63	Y	3	6	[]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
382	6	0111111111111111111111111111111111111111111111111111111111111111	aaaaaa	63	Y	4	6	[]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
383	6	0111111111111111111111111111111111111111111111111111111111111111	aaaaaa	63	Y	5	6	[]	aaaaaa	63	0111111111111111111111111111111111111111111111111111111111111111
384	6	01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	iiiiii	1	N	NA	6	[]	iiiiiia	1	01000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
385	6	01110001000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000	iiiiia	8	N	NA	6	[]	iiiiiaa	8	01110001000100000001000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000
386	6	01001101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000	iiiiai	8	N	NA	6	[]	iiiiaia	8	01001101000001000000010000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000
387	6	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000	iiiiaa	29	N	NA	6	[]	iiiiaaa	29	01111111000101110001011100000001000101110000000100000001000000000001011100000001000000010000000000000001000000000000000000000000
