	k	BF	sign	bias	self_loop	self_loop_index	Real_k	ineff_inps	Real_sign	real_bias	EF_BF
358	8	0000101010101111000000000000101010101111111111110000101010101111000000000000101000000000000000000000101010101111000000000000101000000000000010100000000000000000000010101010111100000000000010100000000000000000000000000000000000000000000010100000000000000000	iiaiaaii	58	Y	6	7	[6]	iiaiaai	29	00101011000000101011111100101011000000100000000000101011000000100000001000000000001010110000001000000000000000000000001000000000
359	8	0000110011001111000000000000110011001111111111110000110011001111000000000000110000000000000000000000110011001111000000000000110000000000000011000000000000000000000011001100111100000000000011000000000000000000000000000000000000000000000011000000000000000000	iiaiaaii	58	Y	7	7	[7]	iiaiaai	29	00101011000000101011111100101011000000100000000000101011000000100000001000000000001010110000001000000000000000000000001000000000
360	8	0100110111011111000001000100110111011111111111110100110111011111000001000100110100000000000001000100110111011111000001000100110101001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101	iiaiaaia	128	Y	0	7	[0]	iaiaaia	64	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101
361	8	0100110111011111000001000100110111011111111111110100110111011111010011011101111100000100010011011101111111111111010011011101111100000100010011010000000000000100010011011101111100000100010011010000010001001101000000000000010001001101110111110000010001001101	iiaiaaia	128	Y	1	7	[1]	iaiaaia	64	01001101110111110000010001001101110111111111111101001101110111110000010001001101000000000000010001001101110111110000010001001101
362	8	0100110111011111000001000100110111111111111111111101111111111111000001000100110100000000000001001101111111111111010011011101111100000100010011010000000000000100110111111111111101001101110111110000000000000100000000000000000001001101110111110000010001001101	iiaiaaia	128	Y	2	8	[]	iiaiaaia	128	0100110111011111000001000100110111111111111111111101111111111111000001000100110100000000000001001101111111111111010011011101111100000100010011010000000000000100110111111111111101001101110111110000000000000100000000000000000001001101110111110000010001001101
363	8	0100110111011111010011011101111111011111111111111101111111111111000001000100110100000100010011010100110111011111010011011101111100000100010011010000010001001101010011011101111101001101110111110000000000000100000000000000010000000100010011010000010001001101	iiaiaaia	128	Y	3	7	[3]	iiaaaia	64	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101
364	8	0100110111111111000001001101111111011111111111110100110111111111000001001101111100000000010011010100110111111111000001001101111100000100110111110000000001001101010011011111111100000100110111110000000001001101000000000000010000000100110111110000000001001101	iiaiaaia	128	Y	4	8	[]	iiaiaaia	128	0100110111111111000001001101111111011111111111110100110111111111000001001101111100000000010011010100110111111111000001001101111100000100110111110000000001001101010011011111111100000100110111110000000001001101000000000000010000000100110111110000000001001101
365	8	0100111111011111000011010100111111011111111111110100111111011111000011010100111100000100000011010100111111011111000011010100111100001101010011110000010000001101010011111101111100001101010011110000010000001101000000000000010000001101010011110000010000001101	iiaiaaia	128	Y	5	8	[]	iiaiaaia	128	0100111111011111000011010100111111011111111111110100111111011111000011010100111100000100000011010100111111011111000011010100111100001101010011110000010000001101010011111101111100001101010011110000010000001101000000000000010000001101010011110000010000001101
366	8	0101111111111111000001010101111111111111111111110101111111111111000001010101111100000000000001010101111111111111000001010101111100000101010111110000000000000101010111111111111100000101010111110000000000000101000000000000000000000101010111110000000000000101	iiaiaaia	128	Y	6	7	[6]	iiaiaaa	64	01111111000101111111111101111111000101110000000101111111000101110001011100000001011111110001011100000001000000000001011100000001
367	8	0101110111011111010001010101110111011111111111110101110111011111010001010101110100000100010001010101110111011111010001010101110101000101010111010000010001000101010111011101111101000101010111010000010001000101000000000000010001000101010111010000010001000101	iiaiaaia	128	Y	7	8	[]	iiaiaaia	128	0101110111011111010001010101110111011111111111110101110111011111010001010101110100000100010001010101110111011111010001010101110101000101010111010000010001000101010111011101111101000101010111010000010001000101000000000000010001000101010111010000010001000101
368	8	0010101110111111000000100010101110111111111111110010101110111111000000100010101100000000000000100010101110111111000000100010101100101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011	iiaiaaai	128	Y	0	7	[0]	iaiaaai	64	00101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011
369	8	0010101110111111000000100010101110111111111111110010101110111111001010111011111100000010001010111011111111111111001010111011111100000010001010110000000000000010001010111011111100000010001010110000001000101011000000000000001000101011101111110000001000101011	iiaiaaai	128	Y	1	7	[1]	iaiaaai	64	00101011101111110000001000101011101111111111111100101011101111110000001000101011000000000000001000101011101111110000001000101011
370	8	0010101110111111000000100010101111111111111111111011111111111111000000100010101100000000000000101011111111111111001010111011111100000010001010110000000000000010101111111111111100101011101111110000000000000010000000000000000000101011101111110000001000101011	iiaiaaai	128	Y	2	8	[]	iiaiaaai	128	0010101110111111000000100010101111111111111111111011111111111111000000100010101100000000000000101011111111111111001010111011111100000010001010110000000000000010101111111111111100101011101111110000000000000010000000000000000000101011101111110000001000101011
371	8	0010101110111111001010111011111110111111111111111011111111111111000000100010101100000010001010110010101110111111001010111011111100000010001010110000001000101011001010111011111100101011101111110000000000000010000000000000001000000010001010110000001000101011	iiaiaaai	128	Y	3	7	[3]	iiaaaai	64	00101011101111111011111111111111000000100010101100101011101111110000001000101011001010111011111100000000000000100000001000101011
372	8	0010101111111111000000101011111110111111111111110010101111111111000000101011111100000000001010110010101111111111000000101011111100000010101111110000000000101011001010111111111100000010101111110000000000101011000000000000001000000010101111110000000000101011	iiaiaaai	128	Y	4	8	[]	iiaiaaai	128	0010101111111111000000101011111110111111111111110010101111111111000000101011111100000000001010110010101111111111000000101011111100000010101111110000000000101011001010111111111100000010101111110000000000101011000000000000001000000010101111110000000000101011
373	8	0010111110111111000010110010111110111111111111110010111110111111000010110010111100000010000010110010111110111111000010110010111100001011001011110000001000001011001011111011111100001011001011110000001000001011000000000000001000001011001011110000001000001011	iiaiaaai	128	Y	5	8	[]	iiaiaaai	128	0010111110111111000010110010111110111111111111110010111110111111000010110010111100000010000010110010111110111111000010110010111100001011001011110000001000001011001011111011111100001011001011110000001000001011000000000000001000001011001011110000001000001011
374	8	0011101110111111001000110011101110111111111111110011101110111111001000110011101100000010001000110011101110111111001000110011101100100011001110110000001000100011001110111011111100100011001110110000001000100011000000000000001000100011001110110000001000100011	iiaiaaai	128	Y	6	8	[]	iiaiaaai	128	0011101110111111001000110011101110111111111111110011101110111111001000110011101100000010001000110011101110111111001000110011101100100011001110110000001000100011001110111011111100100011001110110000001000100011000000000000001000100011001110110000001000100011
375	8	0011111111111111000000110011111111111111111111110011111111111111000000110011111100000000000000110011111111111111000000110011111100000011001111110000000000000011001111111111111100000011001111110000000000000011000000000000000000000011001111110000000000000011	iiaiaaai	128	Y	7	7	[7]	iiaiaaa	64	01111111000101111111111101111111000101110000000101111111000101110001011100000001011111110001011100000001000000000001011100000001
376	8	0111111111111111000101110111111111111111111111110111111111111111000101110111111100000001000101110111111111111111000101110111111101111111111111110001011101111111111111111111111101111111111111110001011101111111000000010001011101111111111111110001011101111111	iiaiaaaa	198	Y	0	7	[0]	iaiaaaa	99	01111111111111110001011101111111111111111111111101111111111111110001011101111111000000010001011101111111111111110001011101111111
377	8	0111111111111111000101110111111111111111111111110111111111111111011111111111111100010111011111111111111111111111011111111111111100010111011111110000000100010111011111111111111100010111011111110001011101111111000000010001011101111111111111110001011101111111	iiaiaaaa	198	Y	1	7	[1]	iaiaaaa	99	01111111111111110001011101111111111111111111111101111111111111110001011101111111000000010001011101111111111111110001011101111111
378	8	0111111111111111000101110111111111111111111111111111111111111111000101110111111100000001000101111111111111111111011111111111111100010111011111110000000100010111111111111111111101111111111111110000000100010111000000000000000101111111111111110001011101111111	iiaiaaaa	184	Y	2	8	[]	iiaiaaaa	184	0111111111111111000101110111111111111111111111111111111111111111000101110111111100000001000101111111111111111111011111111111111100010111011111110000000100010111111111111111111101111111111111110000000100010111000000000000000101111111111111110001011101111111
379	8	0111111111111111011111111111111111111111111111111111111111111111000101110111111100010111011111110111111111111111011111111111111100010111011111110001011101111111011111111111111101111111111111110000000100010111000000010001011100010111011111110001011101111111	iiaiaaaa	198	Y	3	7	[3]	iiaaaaa	99	01111111111111111111111111111111000101110111111101111111111111110001011101111111011111111111111100000001000101110001011101111111
380	8	0111111111111111000101111111111111111111111111110111111111111111000101111111111100000001011111110111111111111111000101111111111100010111111111110000000101111111011111111111111100010111111111110000000101111111000000000001011100010111111111110000000101111111	iiaiaaaa	184	Y	4	8	[]	iiaiaaaa	184	0111111111111111000101111111111111111111111111110111111111111111000101111111111100000001011111110111111111111111000101111111111100010111111111110000000101111111011111111111111100010111111111110000000101111111000000000001011100010111111111110000000101111111
381	8	0111111111111111000111110111111111111111111111110111111111111111000111110111111100000111000111110111111111111111000111110111111100011111011111110000011100011111011111111111111100011111011111110000011100011111000000010000011100011111011111110000011100011111	iiaiaaaa	184	Y	5	8	[]	iiaiaaaa	184	0111111111111111000111110111111111111111111111110111111111111111000111110111111100000111000111110111111111111111000111110111111100011111011111110000011100011111011111111111111100011111011111110000011100011111000000010000011100011111011111110000011100011111
382	8	0111111111111111001101110111111111111111111111110111111111111111001101110111111100010011001101110111111111111111001101110111111100110111011111110001001100110111011111111111111100110111011111110001001100110111000000010001001100110111011111110001001100110111	iiaiaaaa	184	Y	6	8	[]	iiaiaaaa	184	0111111111111111001101110111111111111111111111110111111111111111001101110111111100010011001101110111111111111111001101110111111100110111011111110001001100110111011111111111111100110111011111110001001100110111000000010001001100110111011111110001001100110111
383	8	0111111111111111010101110111111111111111111111110111111111111111010101110111111100010101010101110111111111111111010101110111111101010111011111110001010101010111011111111111111101010111011111110001010101010111000000010001010101010111011111110001010101010111	iiaiaaaa	184	Y	7	8	[]	iiaiaaaa	184	0111111111111111010101110111111111111111111111110111111111111111010101110111111100010101010101110111111111111111010101110111111101010111011111110001010101010111011111111111111101010111011111110001010101010111000000010001010101010111011111110001010101010111
384	8	0000000000000000100000000000000010000000000000001110100010000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000100000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000	iiaaiiii	16	Y	0	7	[0]	iaaiiii	8	00000000000000001000000000000000100000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000
385	8	0000000000000000100000000000000010000000000000001110100010000000000000000000000010000000000000001000000000000000111010001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000001000000000000000	iiaaiiii	16	Y	1	7	[1]	iaaiiii	8	00000000000000001000000000000000100000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000
386	8	0000000000000000100000000000000011101000100000001111111011101000000000000000000000000000000000001000000000000000111010001000000000000000000000000000000000000000100000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000	iiaaiiii	30	Y	2	8	[]	iiaaiiii	30	0000000000000000100000000000000011101000100000001111111011101000000000000000000000000000000000001000000000000000111010001000000000000000000000000000000000000000100000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000
387	8	0000000000000000111010001000000010000000000000001111111011101000000000000000000010000000000000000000000000000000111010001000000000000000000000001000000000000000000000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000	iiaaiiii	30	Y	3	8	[]	iiaaiiii	30	0000000000000000111010001000000010000000000000001111111011101000000000000000000010000000000000000000000000000000111010001000000000000000000000001000000000000000000000000000000011101000100000000000000000000000000000000000000000000000000000001000000000000000
388	8	0000000000000000100000001000000010000000100000001110100011101000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000000000000000000000000000	iiaaiiii	16	Y	4	7	[4]	iiaaiii	8	00000000100000001000000011101000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000
389	8	0000000000000000100010000000000010001000000000001110111010001000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000	iiaaiiii	16	Y	5	7	[5]	iiaaiii	8	00000000100000001000000011101000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000
390	8	0000000000000000101000000000000010100000000000001111101010100000000000000000000000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000010100000000000000000000000000000000000000000000000000000000000000000000000000000	iiaaiiii	16	Y	6	7	[6]	iiaaiii	8	00000000100000001000000011101000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000
391	8	0000000000000000110000000000000011000000000000001111110011000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000	iiaaiiii	16	Y	7	7	[7]	iiaaiii	8	00000000100000001000000011101000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000
392	8	0100000000000000110101000100000011010100010000001111110111010100000000000000000001000000000000000100000000000000110101000100000001000000000000001101010001000000110101000100000011111101110101000000000000000000010000000000000001000000000000001101010001000000	iiaaiiia	58	Y	0	7	[0]	iaaiiia	29	01000000000000001101010001000000110101000100000011111101110101000000000000000000010000000000000001000000000000001101010001000000
393	8	0100000000000000110101000100000011010100010000001111110111010100010000000000000011010100010000001101010001000000111111011101010000000000000000000100000000000000010000000000000011010100010000000000000000000000010000000000000001000000000000001101010001000000	iiaaiiia	58	Y	1	7	[1]	iaaiiia	29	01000000000000001101010001000000110101000100000011111101110101000000000000000000010000000000000001000000000000001101010001000000
394	8	0100000000000000110101000100000011111101110101001111111111111101000000000000000001000000000000001101010001000000111111011101010000000000000000000100000000000000110101000100000011111101110101000000000000000000000000000000000001000000000000001101010001000000	iiaaiiia	72	Y	2	8	[]	iiaaiiia	72	0100000000000000110101000100000011111101110101001111111111111101000000000000000001000000000000001101010001000000111111011101010000000000000000000100000000000000110101000100000011111101110101000000000000000000000000000000000001000000000000001101010001000000
395	8	0100000000000000111111011101010011010100010000001111111111111101000000000000000011010100010000000100000000000000111111011101010000000000000000001101010001000000010000000000000011111101110101000000000000000000010000000000000000000000000000001101010001000000	iiaaiiia	72	Y	3	8	[]	iiaaiiia	72	0100000000000000111111011101010011010100010000001111111111111101000000000000000011010100010000000100000000000000111111011101010000000000000000001101010001000000010000000000000011111101110101000000000000000000010000000000000000000000000000001101010001000000
396	8	0100000001000000110101001101010011010100110101001111110111111101000000000000000001000000010000000100000001000000110101001101010000000000000000000100000001000000010000000100000011010100110101000000000000000000000000000000000000000000000000000100000001000000	iiaaiiia	58	Y	4	7	[4]	iiaaiia	29	01000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000
397	8	0100010000000000110111010100010011011101010001001111111111011101000000000000000001000100000000000100010000000000110111010100010000000000000000000100010000000000010001000000000011011101010001000000000000000000000000000000000000000000000000000100010000000000	iiaaiiia	58	Y	5	7	[5]	iiaaiia	29	01000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000
398	8	0101000000000000111101010101000011110101010100001111111111110101000000000000000001010000000000000101000000000000111101010101000000000000000000000101000000000000010100000000000011110101010100000000000000000000000000000000000000000000000000000101000000000000	iiaaiiia	58	Y	6	7	[6]	iiaaiia	29	01000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000
399	8	0101010001000000110101010101010011010101010101001111110111010101010000000000000001010100010000000101010001000000110101010101010001000000000000000101010001000000010101000100000011010101010101000000000000000000010000000000000001000000000000000101010001000000	iiaaiiia	72	Y	7	8	[]	iiaaiiia	72	0101010001000000110101010101010011010101010101001111110111010101010000000000000001010100010000000101010001000000110101010101010001000000000000000101010001000000010101000100000011010101010101000000000000000000010000000000000001000000000000000101010001000000
400	8	0010000000000000101100100010000010110010001000001111101110110010000000000000000000100000000000000010000000000000101100100010000000100000000000001011001000100000101100100010000011111011101100100000000000000000001000000000000000100000000000001011001000100000	iiaaiiai	58	Y	0	7	[0]	iaaiiai	29	00100000000000001011001000100000101100100010000011111011101100100000000000000000001000000000000000100000000000001011001000100000
401	8	0010000000000000101100100010000010110010001000001111101110110010001000000000000010110010001000001011001000100000111110111011001000000000000000000010000000000000001000000000000010110010001000000000000000000000001000000000000000100000000000001011001000100000	iiaaiiai	58	Y	1	7	[1]	iaaiiai	29	00100000000000001011001000100000101100100010000011111011101100100000000000000000001000000000000000100000000000001011001000100000
402	8	0010000000000000101100100010000011111011101100101111111111111011000000000000000000100000000000001011001000100000111110111011001000000000000000000010000000000000101100100010000011111011101100100000000000000000000000000000000000100000000000001011001000100000	iiaaiiai	72	Y	2	8	[]	iiaaiiai	72	0010000000000000101100100010000011111011101100101111111111111011000000000000000000100000000000001011001000100000111110111011001000000000000000000010000000000000101100100010000011111011101100100000000000000000000000000000000000100000000000001011001000100000
403	8	0010000000000000111110111011001010110010001000001111111111111011000000000000000010110010001000000010000000000000111110111011001000000000000000001011001000100000001000000000000011111011101100100000000000000000001000000000000000000000000000001011001000100000	iiaaiiai	72	Y	3	8	[]	iiaaiiai	72	0010000000000000111110111011001010110010001000001111111111111011000000000000000010110010001000000010000000000000111110111011001000000000000000001011001000100000001000000000000011111011101100100000000000000000001000000000000000000000000000001011001000100000
404	8	0010000000100000101100101011001010110010101100101111101111111011000000000000000000100000001000000010000000100000101100101011001000000000000000000010000000100000001000000010000010110010101100100000000000000000000000000000000000000000000000000010000000100000	iiaaiiai	58	Y	4	7	[4]	iiaaiai	29	00100000101100101011001011111011000000000010000000100000101100100000000000100000001000001011001000000000000000000000000000100000
405	8	0010001000000000101110110010001010111011001000101111111110111011000000000000000000100010000000000010001000000000101110110010001000000000000000000010001000000000001000100000000010111011001000100000000000000000000000000000000000000000000000000010001000000000	iiaaiiai	58	Y	5	7	[5]	iiaaiai	29	00100000101100101011001011111011000000000010000000100000101100100000000000100000001000001011001000000000000000000000000000100000
406	8	0011001000100000101100110011001010110011001100101111101110110011001000000000000000110010001000000011001000100000101100110011001000100000000000000011001000100000001100100010000010110011001100100000000000000000001000000000000000100000000000000011001000100000	iiaaiiai	72	Y	6	8	[]	iiaaiiai	72	0011001000100000101100110011001010110011001100101111101110110011001000000000000000110010001000000011001000100000101100110011001000100000000000000011001000100000001100100010000010110011001100100000000000000000001000000000000000100000000000000011001000100000
407	8	0011000000000000111100110011000011110011001100001111111111110011000000000000000000110000000000000011000000000000111100110011000000000000000000000011000000000000001100000000000011110011001100000000000000000000000000000000000000000000000000000011000000000000	iiaaiiai	58	Y	7	7	[7]	iiaaiia	29	01000000110101001101010011111101000000000100000001000000110101000000000001000000010000001101010000000000000000000000000001000000
408	8	0111000100010000111101110111000111110111011100011111111111110111000100000000000001110001000100000111000100010000111101110111000101110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001	iiaaiiaa	128	Y	0	7	[0]	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
409	8	0111000100010000111101110111000111110111011100011111111111110111011100010001000011110111011100011111011101110001111111111111011100010000000000000111000100010000011100010001000011110111011100010001000000000000011100010001000001110001000100001111011101110001	iiaaiiaa	128	Y	1	7	[1]	iaaiiaa	64	01110001000100001111011101110001111101110111000111111111111101110001000000000000011100010001000001110001000100001111011101110001
410	8	0111000100010000111101110111000111111111111101111111111111111111000100000000000001110001000100001111011101110001111111111111011100010000000000000111000100010000111101110111000111111111111101110000000000000000000100000000000001110001000100001111011101110001	iiaaiiaa	128	Y	2	8	[]	iiaaiiaa	128	0111000100010000111101110111000111111111111101111111111111111111000100000000000001110001000100001111011101110001111111111111011100010000000000000111000100010000111101110111000111111111111101110000000000000000000100000000000001110001000100001111011101110001
411	8	0111000100010000111111111111011111110111011100011111111111111111000100000000000011110111011100010111000100010000111111111111011100010000000000001111011101110001011100010001000011111111111101110000000000000000011100010001000000010000000000001111011101110001	iiaaiiaa	128	Y	3	8	[]	iiaaiiaa	128	0111000100010000111111111111011111110111011100011111111111111111000100000000000011110111011100010111000100010000111111111111011100010000000000001111011101110001011100010001000011111111111101110000000000000000011100010001000000010000000000001111011101110001
412	8	0111000101110001111101111111011111110111111101111111111111111111000100000001000001110001011100010111000101110001111101111111011100010000000100000111000101110001011100010111000111110111111101110000000000000000000100000001000000010000000100000111000101110001	iiaaiiaa	128	Y	4	7	[4]	iiaaiaa	64	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001
413	8	0111011100010001111111110111011111111111011101111111111111111111000100010000000001110111000100010111011100010001111111110111011100010001000000000111011100010001011101110001000111111111011101110000000000000000000100010000000000010001000000000111011100010001	iiaaiiaa	128	Y	5	7	[5]	iiaaiaa	64	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001
414	8	0111001100110001111101110111001111110111011100111111111111110111001100010001000001110011001100010111001100110001111101110111001100110001000100000111001100110001011100110011000111110111011100110001000000000000001100010001000000110001000100000111001100110001	iiaaiiaa	128	Y	6	8	[]	iiaaiiaa	128	0111001100110001111101110111001111110111011100111111111111110111001100010001000001110011001100010111001100110001111101110111001100110001000100000111001100110001011100110011000111110111011100110001000000000000001100010001000000110001000100000111001100110001
415	8	0111010101010001111101110111010111110111011101011111111111110111010100010001000001110101010100010111010101010001111101110111010101010001000100000111010101010001011101010101000111110111011101010001000000000000010100010001000001010001000100000111010101010001	iiaaiiaa	128	Y	7	8	[]	iiaaiiaa	128	0111010101010001111101110111010111110111011101011111111111110111010100010001000001110101010100010111010101010001111101110111010101010001000100000111010101010001011101010101000111110111011101010001000000000000010100010001000001010001000100000111010101010001
416	8	0000100000000000100011100000100010001110000010001110111110001110000000000000000000001000000000000000100000000000100011100000100000001000000000001000111000001000100011100000100011101111100011100000000000000000000010000000000000001000000000001000111000001000	iiaaiaii	58	Y	0	7	[0]	iaaiaii	29	00001000000000001000111000001000100011100000100011101111100011100000000000000000000010000000000000001000000000001000111000001000
417	8	0000100000000000100011100000100010001110000010001110111110001110000010000000000010001110000010001000111000001000111011111000111000000000000000000000100000000000000010000000000010001110000010000000000000000000000010000000000000001000000000001000111000001000	iiaaiaii	58	Y	1	7	[1]	iaaiaii	29	00001000000000001000111000001000100011100000100011101111100011100000000000000000000010000000000000001000000000001000111000001000
418	8	0000100000000000100011100000100011101111100011101111111111101111000000000000000000001000000000001000111000001000111011111000111000000000000000000000100000000000100011100000100011101111100011100000000000000000000000000000000000001000000000001000111000001000	iiaaiaii	72	Y	2	8	[]	iiaaiaii	72	0000100000000000100011100000100011101111100011101111111111101111000000000000000000001000000000001000111000001000111011111000111000000000000000000000100000000000100011100000100011101111100011100000000000000000000000000000000000001000000000001000111000001000
419	8	0000100000000000111011111000111010001110000010001111111111101111000000000000000010001110000010000000100000000000111011111000111000000000000000001000111000001000000010000000000011101111100011100000000000000000000010000000000000000000000000001000111000001000	iiaaiaii	72	Y	3	8	[]	iiaaiaii	72	0000100000000000111011111000111010001110000010001111111111101111000000000000000010001110000010000000100000000000111011111000111000000000000000001000111000001000000010000000000011101111100011100000000000000000000010000000000000000000000000001000111000001000
420	8	0000100000001000100011101000111010001110100011101110111111101111000000000000000000001000000010000000100000001000100011101000111000000000000000000000100000001000000010000000100010001110100011100000000000000000000000000000000000000000000000000000100000001000	iiaaiaii	58	Y	4	7	[4]	iiaaaii	29	00001000100011101000111011101111000000000000100000001000100011100000000000001000000010001000111000000000000000000000000000001000
421	8	0000111000001000100011110000111010001111000011101110111110001111000010000000000000001110000010000000111000001000100011110000111000001000000000000000111000001000000011100000100010001111000011100000000000000000000010000000000000001000000000000000111000001000	iiaaiaii	72	Y	5	8	[]	iiaaiaii	72	0000111000001000100011110000111010001111000011101110111110001111000010000000000000001110000010000000111000001000100011110000111000001000000000000000111000001000000011100000100010001111000011100000000000000000000010000000000000001000000000000000111000001000
422	8	0000101000000000101011110000101010101111000010101111111110101111000000000000000000001010000000000000101000000000101011110000101000000000000000000000101000000000000010100000000010101111000010100000000000000000000000000000000000000000000000000000101000000000	iiaaiaii	58	Y	6	7	[6]	iiaaiai	29	00100000101100101011001011111011000000000010000000100000101100100000000000100000001000001011001000000000000000000000000000100000
423	8	0000110000000000110011110000110011001111000011001111111111001111000000000000000000001100000000000000110000000000110011110000110000000000000000000000110000000000000011000000000011001111000011000000000000000000000000000000000000000000000000000000110000000000	iiaaiaii	58	Y	7	7	[7]	iiaaiai	29	00100000101100101011001011111011000000000010000000100000101100100000000000100000001000001011001000000000000000000000000000100000
424	8	0100110100000100110111110100110111011111010011011111111111011111000001000000000001001101000001000100110100000100110111110100110101001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101	iiaaiaia	128	Y	0	7	[0]	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
425	8	0100110100000100110111110100110111011111010011011111111111011111010011010000010011011111010011011101111101001101111111111101111100000100000000000100110100000100010011010000010011011111010011010000010000000000010011010000010001001101000001001101111101001101	iiaaiaia	128	Y	1	7	[1]	iaaiaia	64	01001101000001001101111101001101110111110100110111111111110111110000010000000000010011010000010001001101000001001101111101001101
426	8	0100110100000100110111110100110111111111110111111111111111111111000001000000000001001101000001001101111101001101111111111101111100000100000000000100110100000100110111110100110111111111110111110000000000000000000001000000000001001101000001001101111101001101	iiaaiaia	128	Y	2	8	[]	iiaaiaia	128	0100110100000100110111110100110111111111110111111111111111111111000001000000000001001101000001001101111101001101111111111101111100000100000000000100110100000100110111110100110111111111110111110000000000000000000001000000000001001101000001001101111101001101
427	8	0100110100000100111111111101111111011111010011011111111111111111000001000000000011011111010011010100110100000100111111111101111100000100000000001101111101001101010011010000010011111111110111110000000000000000010011010000010000000100000000001101111101001101	iiaaiaia	128	Y	3	8	[]	iiaaiaia	128	0100110100000100111111111101111111011111010011011111111111111111000001000000000011011111010011010100110100000100111111111101111100000100000000001101111101001101010011010000010011111111110111110000000000000000010011010000010000000100000000001101111101001101
428	8	0100110101001101110111111101111111011111110111111111111111111111000001000000010001001101010011010100110101001101110111111101111100000100000001000100110101001101010011010100110111011111110111110000000000000000000001000000010000000100000001000100110101001101	iiaaiaia	128	Y	4	7	[4]	iiaaaia	64	01001101110111111101111111111111000001000100110101001101110111110000010001001101010011011101111100000000000001000000010001001101
429	8	0100111100001101110111110100111111011111010011111111111111011111000011010000010001001111000011010100111100001101110111110100111100001101000001000100111100001101010011110000110111011111010011110000010000000000000011010000010000001101000001000100111100001101	iiaaiaia	128	Y	5	8	[]	iiaaiaia	128	0100111100001101110111110100111111011111010011111111111111011111000011010000010001001111000011010100111100001101110111110100111100001101000001000100111100001101010011110000110111011111010011110000010000000000000011010000010000001101000001000100111100001101
430	8	0101111100000101111111110101111111111111010111111111111111111111000001010000000001011111000001010101111100000101111111110101111100000101000000000101111100000101010111110000010111111111010111110000000000000000000001010000000000000101000000000101111100000101	iiaaiaia	128	Y	6	7	[6]	iiaaiaa	64	01110001111101111111011111111111000100000111000101110001111101110001000001110001011100011111011100000000000100000001000001110001
431	8	0101110101000101110111110101110111011111010111011111111111011111010001010000010001011101010001010101110101000101110111110101110101000101000001000101110101000101010111010100010111011111010111010000010000000000010001010000010001000101000001000101110101000101	iiaaiaia	128	Y	7	8	[]	iiaaiaia	128	0101110101000101110111110101110111011111010111011111111111011111010001010000010001011101010001010101110101000101110111110101110101000101000001000101110101000101010111010100010111011111010111010000010000000000010001010000010001000101000001000101110101000101
432	8	0010101100000010101111110010101110111111001010111111111110111111000000100000000000101011000000100010101100000010101111110010101100101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011	iiaaiaai	128	Y	0	7	[0]	iaaiaai	64	00101011000000101011111100101011101111110010101111111111101111110000001000000000001010110000001000101011000000101011111100101011
