Network_no	Model_no	func_type	model
3752	0	scNCF	[41122, 2, 1, 1, 2, 138, 1, 2, 1, 2, 1, 15597807]
3753	0	scNCF	[1, 79, 208, 47, 11, 168, 127, 205, 14, 13, 14, 7]
3754	0	scNCF	[7, 2, 4, 2, 138, 2, 2, 2, 2, 205, 115, 1]
3755	0	scNCF	[2, 50, 65514, 1, 1, 2, 2, 2, 1, 4, 8, 234]
3756	0	scNCF	[1, 2, 3422608384, 8, 1, 220, 1, 1, 1, 13, 1, 13183]
3757	0	scNCF	[2464350955679986483, 244, 2, 13, 2, 273, 65024, 62961, 2, 2, 2, 8]
3758	0	scNCF	[7, 8, 3848, 7, 2, 254, 1, 42, 256, 1, 1, 11]
3759	0	scNCF	[208, 224, 1, 47, 1, 234, 7, 8, 79, 2, 14, 11]
3760	0	scNCF	[13, 64443, 2, 248, 2, 2, 65480, 248, 128, 14, 8, 234]
3761	0	scNCF	[253, 242, 1, 14, 236, 8, 14, 2, 168, 168, 2, 224]
3762	0	scNCF	[1, 7, 7, 3436170463, 1, 7, 1, 775, 1, 1431786847, 1, 1]
3763	0	scNCF	[1, 2, 14, 1, 3573603584, 11, 17941479984836966652, 200, 1, 2, 1, 2947530751]
3764	0	scNCF	[61162, 8, 2, 1, 2, 1, 76, 2, 2, 2, 65330, 8]
3765	0	scNCF	[4, 7, 7, 1, 7, 1, 1, 31, 7, 1, 1, 1]
3766	0	scNCF	[2, 1, 65533, 14, 8, 2, 2, 191, 1, 2, 2, 2]
3767	0	scNCF	[168, 254, 8, 2, 41088, 2, 2, 224, 2290647040, 2, 2, 14]
3768	0	scNCF	[14, 2, 14, 2, 220, 11, 13, 2, 2, 2, 4, 8]
3769	0	scNCF	[2, 1, 30591, 1, 19, 21887, 7, 1, 1, 1, 50, 2]
3770	0	scNCF	[224, 4, 2, 2, 2, 1, 7, 2, 7, 21887, 117, 4]
3771	0	scNCF	[2, 196, 4278714115, 3211281, 1, 2, 2, 2, 1, 2, 7, 1]
3772	0	scNCF	[1, 1, 13, 55, 1, 241, 1, 13, 20479, 7, 7, 15155]
3773	0	scNCF	[1, 2, 2, 65528, 2, 13, 2, 22367, 11, 1, 3758096384, 18446687929038064844]
3774	0	scNCF	[8, 8, 14, 4261465088, 14, 206, 2, 1, 1, 4294639354, 14, 1]
3775	0	scNCF	[2, 1, 81, 4867, 49, 1, 1, 6376156726117526536006380409498370252, 2, 65395, 69, 47]
3776	0	scNCF	[176818698, 254, 13, 2, 34944, 2, 8, 2, 234, 8, 8, 12320]
3777	0	scNCF	[200, 14, 1, 14, 1, 8, 2, 2, 2, 64748, 8, 2]
3778	0	scNCF	[69, 6124988953121521664, 546, 1, 8, 1, 4, 12659530242368450222, 14, 4, 1, 239]
3779	0	scNCF	[1, 1, 1, 191, 2, 11, 1, 2, 42, 84, 13, 1]
3780	0	scNCF	[69, 273, 1, 1, 1, 1, 1, 7, 11, 1, 196, 176]
3781	0	scNCF	[7, 1, 7, 1, 1, 1, 31, 1, 7, 1, 81, 1]
3782	0	scNCF	[8323327, 1, 7, 4026594304, 2, 1, 127, 1, 1, 87, 1085102661306355711, 1]
3783	0	scNCF	[65504, 8736, 32, 1, 2, 8, 1, 1, 162, 64, 14, 2]
3784	0	scNCF	[1, 7951, 1, 1, 2, 13, 1, 1, 7, 19, 55, 1]
3785	0	scNCF	[32575, 138, 2, 3871, 1, 43711, 2, 1, 4, 56294136361783, 2, 7]
3786	0	scNCF	[57536, 2, 2, 236, 2, 64248, 8, 2, 2, 14, 248, 2]
3787	0	scNCF	[259, 1, 17484, 7, 127, 84071074525312819066305119314411224959, 3085, 1, 7, 5376, 13, 2]
3788	0	scNCF	[12320, 11, 20016609818878733144904407295435169791, 1, 65367, 1, 14, 1, 340280982329570345216557840100302519291, 7, 7, 1]
3789	0	scNCF	[1, 2, 60620, 2, 2, 14, 2, 8, 8, 2, 1, 200]
3790	0	scNCF	[4177133568, 2, 57183, 1, 7, 2, 206, 1, 242, 8, 60620, 8]
3791	0	scNCF	[254, 143, 234, 4, 2, 2, 1, 234, 63740, 236, 2, 179]
3792	0	scNCF	[2, 236, 168, 8, 2, 14, 8, 14, 236, 2, 2, 2]
3793	0	scNCF	[2, 62206884686659669, 1, 168, 4, 53248, 2063, 1, 4, 1, 1, 202312718]
3794	0	scNCF	[2, 2, 234, 1, 220, 2, 2, 2, 1, 65228, 2, 234]
3795	0	scNCF	[2, 1, 1036, 1, 1, 1, 7, 2, 1, 1, 127, 1]
3796	0	scNCF	[2, 1293, 1, 127, 2, 1, 115, 1, 191, 13303, 1, 1]
3797	0	scNCF	[4034981888, 224, 2, 2, 14, 234, 2, 8, 2728567456, 2, 1, 14]
3798	0	scNCF	[2, 1, 43682, 1, 241, 8, 14, 32, 127, 14, 1, 1]
3799	0	scNCF	[1, 43951, 1, 11141291, 1, 4, 13, 1, 1, 1, 220, 87]
3800	0	scNCF	[71777214613422079, 4, 7, 8, 241, 2, 2, 1, 254, 2, 1, 7]
3801	0	scNCF	[7, 1, 1301, 1, 55, 261, 1, 1, 14335, 7, 2, 1]
3802	0	scNCF	[8, 2, 7, 2, 2, 2, 57344, 224, 13, 2, 234, 14]
3803	0	scNCF	[2, 64972, 14, 2, 8, 8, 8, 254, 4, 2, 2, 14]
3804	0	scNCF	[205, 1, 1, 1, 2, 2, 14, 1228, 2, 2, 11, 1]
3805	0	scNCF	[1287, 171, 55, 1, 20319, 127, 1, 4, 1, 117702655, 1, 171]
3806	0	scNCF	[51392, 8, 2, 2, 14, 13088, 8, 2, 208, 2, 18446744073709537280, 236]
3807	0	scNCF	[2, 1, 3584, 2, 4, 2, 14, 14, 247, 2, 1, 14]
3808	0	scNCF	[1, 2, 2, 14, 1, 3215637418, 2, 2, 14, 8, 13, 2]
3809	0	scNCF	[43648, 2, 14, 4, 14, 8, 2, 8, 1, 1, 14, 41088]
3810	0	scNCF	[196, 251, 1, 3298534884098, 2, 8031, 8, 1, 32, 1, 13, 2]
3811	0	scNCF	[2, 1, 1, 1, 2, 87, 7, 2, 1, 1, 2, 1]
3812	0	scNCF	[65480, 200, 14, 2, 8, 254, 168, 2, 64248, 1, 64242, 1]
3813	0	scNCF	[2, 236, 1, 65024, 143, 14, 248, 11, 14, 13, 43144, 4]
3814	0	scNCF	[1, 2, 1, 1, 1, 1, 7, 3967, 7, 1, 4, 1]
3815	0	scNCF	[14, 59, 13, 1, 2, 2, 2, 2, 213, 2, 168, 2]
3816	0	scNCF	[14, 112, 1, 54528, 11, 223, 14, 2, 49083, 1, 2, 7]
3817	0	scNCF	[11, 234, 64, 1, 1, 4, 20479, 196, 2, 47786, 1, 1]
3818	0	scNCF	[64, 42, 1, 4, 2063, 13, 34954, 191, 223, 1, 3674993590926324515, 1]
3819	0	scNCF	[143, 458767, 112, 11, 1, 2, 1, 1, 1, 1, 4, 234]
3820	0	scNCF	[1, 1, 4878898169992533, 7, 7, 1, 19, 1, 1, 1, 1, 1]
3821	0	scNCF	[1, 341, 2, 2, 1, 21, 2, 93, 273, 1, 79, 11]
3822	0	scNCF	[2, 1, 248, 8, 2, 2, 2, 60074, 2, 234, 2, 8]
3823	0	scNCF	[2, 14, 2, 2, 2, 2, 17216698429492297728, 128, 168, 2, 254, 32768]
3824	0	scNCF	[19, 7, 307, 1, 1, 1, 13, 1, 4, 21, 4915, 1]
3825	0	scNCF	[1, 2, 2, 236, 4, 14974187281735221248, 2, 2, 7, 1, 1, 2]
3826	0	scNCF	[2, 1, 241, 1, 1, 79, 7, 8, 79, 1, 4, 1]
3827	0	scNCF	[191, 196, 1, 8, 2, 2, 1, 1, 76, 1, 2, 179]
3828	0	scNCF	[13, 19, 93, 11, 7, 76, 1, 19, 1, 8, 1, 13]
3829	0	scNCF	[1, 1, 11, 1, 515, 1, 1, 1, 16624, 340277181437700697559972692774824640607, 1, 11]
3830	0	scNCF	[13, 2, 19, 2, 8, 186, 1, 2, 8, 1, 171, 1]
3831	0	scNCF	[1, 13, 1, 11, 45875, 823210289, 4294930512, 1, 2, 2, 8, 2]
3832	0	scNCF	[127, 55, 7, 1, 13, 20479, 7, 55, 2, 7, 1, 84]
3833	0	scNCF	[20239, 3722304861, 8, 2, 61696, 3148546048, 2, 14, 2, 8, 8, 2]
3834	0	scNCF	[21, 87, 81, 1, 87, 13, 1, 1, 1, 1, 206, 1]
3835	0	scNCF	[140, 8, 2, 1, 30197, 254, 2, 2, 2, 4, 4, 2]
3836	0	scNCF	[1, 1, 1, 19, 1, 1, 1, 21, 1, 1, 1, 2]
3837	0	scNCF	[47803, 16, 191, 7, 13, 2, 4, 1, 4294902784, 14, 2, 186]
3838	0	scNCF	[2, 1, 1, 234, 2, 2, 56541, 1, 857940771, 2, 2, 14]
3839	0	scNCF	[1, 1, 7, 1, 1, 2, 1, 1, 1, 13, 1, 1]
3840	0	scNCF	[2, 234, 8, 1, 254, 14, 8, 2, 14, 2, 12297829383886777002, 14]
3841	0	scNCF	[2, 2, 2, 2, 8, 2, 14, 8, 52352, 2, 14, 43008]
3842	0	scNCF	[1, 1, 1, 1, 1, 31, 7, 14143, 1, 1, 84348687, 1]
3843	0	scNCF	[8, 13, 2, 128, 254, 14, 8, 16909590168836435694, 32960, 2, 56524, 242]
3844	0	scNCF	[8, 14, 220, 2, 168, 1, 8, 14, 138, 44974, 8, 14]
3845	0	scNCF	[2, 2, 2, 11, 35840, 2, 4, 251, 1, 1, 14, 2]
3846	0	scNCF	[2, 60416, 1, 1, 2, 196, 4031, 1, 255791039, 2, 55, 34954]
3847	0	scNCF	[13, 1, 1, 7, 7, 1, 88473599, 13, 65294, 1, 1, 1]
3848	0	scNCF	[168, 4, 2, 8, 128, 8, 1, 14, 2, 52460, 8, 1]
3849	0	scNCF	[254, 14, 14, 138, 1, 2, 7, 2, 1, 1, 1, 4]
3850	0	scNCF	[3721778645, 223, 176, 1, 65408, 2, 14, 8, 1, 65514, 2, 8]
3851	0	scNCF	[4042268672, 21, 127, 112, 171, 239, 1, 11, 2, 1, 4, 1]
3852	0	scNCF	[2, 2, 196, 224, 50, 179, 4, 1, 79, 4, 14, 2]
3853	0	scNCF	[2, 11, 19, 1, 64, 236, 1, 7, 1, 1, 1, 13]
3854	0	scNCF	[1, 30581, 1, 81, 4, 1, 7, 1281, 7, 127, 43946, 2]
3855	0	scNCF	[2, 61199, 53197, 1, 2, 2, 213, 242, 69, 63351, 41128, 4181]
3856	0	scNCF	[2, 196, 186, 2, 14, 236, 236, 2, 2, 14, 4026596864, 2]
3857	0	scNCF	[7, 5119, 1, 31, 1, 1, 127, 1, 1, 7, 1, 1]
3858	0	scNCF	[1, 1, 2, 1, 17106181, 49, 1, 1, 2, 2, 2, 2]
3859	0	scNCF	[3368602824, 236, 176, 14, 2, 65480, 234, 43168, 2, 2, 8, 1]
3860	0	scNCF	[140, 2, 2, 2, 2, 4293590784, 248, 224, 35338, 1, 186, 1]
3861	0	scNCF	[8, 1, 13, 1, 1, 32, 7, 12337, 35, 1, 1, 7]
3862	0	scNCF	[16319, 44031, 2, 1, 2, 1, 1, 21, 2, 7, 1, 62459]
3863	0	scNCF	[1, 4, 2, 2, 13, 128, 2, 1, 2, 2, 11, 8]
3864	0	scNCF	[1, 1, 1, 11, 21, 7, 171, 1, 1, 1, 2571, 1]
3865	0	scNCF	[128, 65264, 8, 8, 2, 8, 8, 60074, 200, 236, 128, 8]
3866	0	scNCF	[4, 1, 34954, 2880416683, 7, 55, 2, 9011, 1, 69, 11, 42]
3867	0	scNCF	[1, 1, 1, 2, 1, 1, 2, 1, 1431633989, 1, 1, 1]
3868	0	scNCF	[14, 200, 2, 2, 52232, 2, 2, 2, 2, 2, 8, 4034981888]
3869	0	scNCF	[65367, 787, 4, 1, 2, 167774722, 21, 7, 1, 11, 7, 2004353015]
3870	0	scNCF	[2, 200, 2, 18085043140799687402, 2, 14, 41472, 2, 2, 4351, 200, 2]
3871	0	scNCF	[4, 2, 13, 62719, 7, 128, 2, 1, 52364, 239, 13, 253]
3872	0	scNCF	[2, 1, 112, 49, 2, 1, 13058, 1, 3722436575, 2, 16056437, 2]
3873	0	scNCF	[7, 14, 1, 1, 1, 2, 7, 14, 179, 253, 16, 21]
3874	0	scNCF	[41727, 63487, 1, 1, 1, 4292870092, 1, 1, 1, 2, 1, 2]
3875	0	scNCF	[1, 1, 1, 2, 11, 7, 1, 1, 61682, 7, 7, 16255]
3876	0	scNCF	[1, 7, 1, 4, 21847, 2, 1, 1, 31, 1, 2, 7]
3877	0	scNCF	[87, 1, 28927, 4373, 1, 1, 2, 1, 35, 1, 7, 1]
3878	0	scNCF	[224, 2, 2, 11, 2, 8, 4039176416, 1, 248, 2, 8, 112]
3879	0	scNCF	[31, 2, 7, 87, 1, 22527, 31, 87, 1, 1, 87, 1]
3880	0	scNCF	[11, 2, 2, 2, 61199, 2, 14, 200, 224, 2, 8, 2]
3881	0	scNCF	[2, 1, 1, 59, 1, 7, 7, 1, 18288236059379424716, 14, 2, 7]
3882	0	scNCF	[4289391274, 4006407372, 2, 18446446041633714416, 220, 2, 2, 51336, 14, 65276, 8, 14]
3883	0	scNCF	[1, 143, 1, 1, 1414878292, 1, 55, 1, 1, 7, 1, 1]
3884	0	scNCF	[223, 11, 32768, 2, 2, 1, 13, 7, 7, 21, 1, 2]
3885	0	scNCF	[1, 1, 1, 69, 1, 31, 31, 1, 1, 1, 1, 7]
3886	0	scNCF	[1, 7, 1084820013771001358, 2, 2, 2, 128, 128, 254, 2, 128, 14]
3887	0	scNCF	[2, 1, 11, 13, 13, 60074, 61456, 64756, 79, 2, 2, 2]
3888	0	scNCF	[1, 1, 1, 127, 55, 1, 2, 1, 1, 1, 1, 127]
3889	0	scNCF	[1, 205, 1, 2, 1, 2, 1, 1, 2, 2, 7, 1]
3890	0	scNCF	[2, 2, 1, 2, 2, 1, 2, 69, 1, 11, 244, 3887]
3891	0	scNCF	[2, 5461, 2, 1, 7, 21847, 17412, 1, 1, 79, 1, 1]
3892	0	scNCF	[14, 11, 236, 4, 2, 51392, 2, 2, 3435659264, 60074, 2, 14]
3893	0	scNCF	[65359, 11, 1, 1, 338932369737719408294713848465157259264, 2864360186, 2, 1, 1, 234, 1, 13075]
3894	0	scNCF	[64748, 11, 14, 2, 2, 1, 4, 1, 47871, 50, 11, 2]
3895	0	scNCF	[47, 11, 11, 1, 76, 4, 7, 4864, 2, 4433, 2, 81]
3896	0	scNCF	[127, 8, 50, 7, 7, 7, 1, 1, 1, 1, 8, 1]
3897	0	scNCF	[168, 2, 4244434124, 2, 2, 2, 14, 2, 2, 2, 14, 8]
3898	0	scNCF	[93, 8, 2, 2, 2, 2, 2, 2, 224, 1, 2, 4]
3899	0	scNCF	[14, 11, 234, 1, 2, 1, 168, 4, 69, 14, 11, 8]
3900	0	scNCF	[1, 2, 55, 8, 1, 1, 2, 1, 13, 59, 1, 7]
3901	0	scNCF	[21761, 2, 2, 32, 52232, 4, 1, 2, 2, 1, 4, 1]
3902	0	scNCF	[13, 2, 2, 2, 248, 13, 11, 1, 1, 2, 272225893536750770769777489482438672384, 112]
3903	0	scNCF	[7, 2, 2, 2, 4023123968, 1, 14, 1, 13, 2, 2, 2]
3904	0	scNCF	[2, 2, 13058, 2, 2, 4294963454, 61616, 2, 8, 4, 13, 2]
3905	0	scNCF	[7, 1, 1, 7, 1, 1, 127, 55, 7, 1, 1, 1]
3906	0	scNCF	[1, 1, 7, 2, 7, 4, 1, 11, 1, 1, 7, 87]
3907	0	scNCF	[1, 16842753, 17749, 93, 2, 1, 1, 257892191, 140, 4, 2, 1]
3908	0	scNCF	[1, 191, 13075, 44719, 13, 1086390271, 2, 2, 7, 1, 16763257364287, 3742367743]
3909	0	scNCF	[32, 2, 2, 65322, 2, 2, 128, 8, 14, 8, 1, 2]
3910	0	scNCF	[1, 1, 8, 1, 14, 81, 51577651, 236, 3689348814741943283, 1, 7, 2]
3911	0	scNCF	[1, 7, 2, 13, 1, 1, 8, 2, 1, 1, 1, 2]
3912	0	scNCF	[49, 50431, 11, 1, 64, 2, 21, 223, 1, 1, 11, 2]
3913	0	scNCF	[236, 1, 208, 2, 4, 200, 4008635050, 2, 8, 51392, 206, 57344]
3914	0	scNCF	[7, 7, 1293, 5631, 19, 55, 65335, 1, 1, 1, 1, 7]
3915	0	scNCF	[14, 2, 2, 8, 2, 2, 236, 2, 14, 2, 2, 224]
3916	0	scNCF	[1, 1, 1, 4, 2, 4, 127, 127, 9240575, 2, 8, 7]
3917	0	scNCF	[2, 2, 2, 220, 18373825493347598336, 2, 60074, 236, 14, 2, 13, 2]
3918	0	scNCF	[2, 14, 13, 236, 1, 65418, 18446585748330053632, 2, 138, 13, 14, 223]
3919	0	scNCF	[2, 1, 14, 2, 2, 1, 8, 8, 1, 14, 10762, 11]
3920	0	scNCF	[4, 1, 14, 1, 1349, 4294967087, 2, 1, 1, 1, 340279597658974102400429219457819213824, 4243651828]
3921	0	scNCF	[208, 2, 1, 47, 236, 1, 13, 2, 1, 254, 1, 196]
3922	0	scNCF	[2, 32563, 127, 4368, 1, 7, 1, 1, 2, 2, 11, 1]
3923	0	scNCF	[1, 307, 239, 2, 7, 2, 2, 1, 1, 2, 1, 11]
3924	0	scNCF	[1, 1, 138, 4, 236, 2, 1, 1, 162, 2, 13, 1]
3925	0	scNCF	[4881, 1, 7, 2, 2, 2, 1, 1, 2, 41088, 2, 218041855]
3926	0	scNCF	[2, 1, 2, 20224, 208, 2, 127, 2, 2, 2, 2, 8]
3927	0	scNCF	[1, 31, 4128895, 1, 1, 7, 1, 31, 19, 1, 127, 1]
3928	0	scNCF	[1, 2, 21, 2, 1, 1, 352654613, 1, 87, 247, 2, 2]
3929	0	scNCF	[1, 1, 1, 1, 79, 1, 127, 31, 1, 7, 1, 7]
3930	0	scNCF	[171, 45104, 61422, 8, 4294179827, 1, 13, 2, 8, 2, 8, 2]
3931	0	scNCF	[5119, 1, 14, 7, 1, 1301, 7, 1, 2, 1, 1, 7]
3932	0	scNCF	[16, 2, 13, 1, 2, 2729115647, 174, 11, 14, 2, 11, 11]
3933	0	scNCF	[7, 1, 31, 1, 7, 1, 127, 31, 31, 118427407, 1, 1]
3934	0	scNCF	[1, 13, 6293029879882807125, 14, 1, 87, 2, 1, 1, 1, 1, 1]
3935	0	scNCF	[1, 1, 1, 247, 1, 21, 55, 1, 1, 1, 1, 1]
3936	0	scNCF	[1, 1, 1, 7, 11, 307, 1, 1, 1, 87, 4, 1]
3937	0	scNCF	[1, 1, 138, 8, 2, 168, 61939, 11, 47, 13, 11, 2]
3938	0	scNCF	[13, 1, 1, 1, 2, 1, 2, 2, 76, 14, 8352, 7]
3939	0	scNCF	[1427133696, 2, 1, 13, 1, 63488, 52420, 2, 176, 14, 11, 2]
3940	0	scNCF	[1, 1, 7, 13, 1, 7, 1, 1, 3328, 1, 24447, 59]
3941	0	scNCF	[13, 2, 11, 65448, 14, 1, 1, 128, 50, 2, 168, 2]
3942	0	scNCF	[19, 2, 581085866, 13, 251, 4029739120, 1, 93, 1, 1, 2, 1]
3943	0	scNCF	[3724402175, 14, 2, 10922, 81, 1, 2, 21, 19, 11, 1, 13247]
3944	0	scNCF	[1, 49151, 1, 1, 4, 20431999906104667120264428497772941311, 17919, 2, 1, 1, 127, 127]
3945	0	scNCF	[140, 140, 1, 251, 2, 8, 2, 11, 1, 168, 11, 138]
3946	0	scNCF	[2, 14, 14, 8, 2, 2, 2, 2, 61568, 2, 236, 8]
3947	0	scNCF	[2, 8, 8, 2, 2, 14, 14, 2, 14, 2, 2, 168]
3948	0	scNCF	[2, 2, 2, 213, 1, 2, 241, 2, 1, 11, 2, 65264]
3949	0	scNCF	[1, 2, 2, 47, 1, 11, 1, 2, 4, 1, 1, 47]
3950	0	scNCF	[4, 2, 2, 14, 2, 2, 32, 2, 2, 17654239183578879232, 200, 19]
3951	0	scNCF	[14, 13, 1, 8, 18446727516425875696, 13235, 13, 2, 2, 11, 2, 2]
3952	0	scNCF	[8, 2, 2, 14, 2684387328, 64248, 2, 2, 2, 14, 8, 43648]
3953	0	scNCF	[1, 1, 2, 2, 7, 2, 2, 1, 179, 1, 4092854267, 2]
3954	0	scNCF	[8031, 1, 21, 1, 223, 1, 1, 7, 1, 7, 1, 1]
3955	0	scNCF	[1, 65621, 1, 1, 191, 1, 1, 1, 1, 1, 7, 1]
3956	0	scNCF	[13, 16183, 2, 2, 1, 855701248, 1, 1, 8, 1, 13, 1]
3957	0	scNCF	[234, 2, 13, 2, 2, 239, 224, 1, 13, 4, 49, 2]
3958	0	scNCF	[2, 1, 200, 1, 2, 31, 2, 7, 1, 87, 2, 2]
3959	0	scNCF	[1, 234, 1, 1, 4, 1, 44031, 1, 7, 1, 1, 244]
3960	0	scNCF	[4353, 8, 220, 2, 247, 4867, 2, 1, 2, 65356, 2, 2]
3961	0	scNCF	[1, 56669, 2, 84, 14, 2, 4294900474, 13, 128, 176, 2, 234]
3962	0	scNCF	[7, 1, 1, 1, 1, 4281597698, 12287, 13, 1, 1, 1, 2]
3963	0	scNCF	[2, 2, 14, 53198, 11, 14, 1, 2, 138, 1, 1, 186]
3964	0	scNCF	[2, 2, 14, 1, 14, 65534, 2, 2, 251, 168, 2, 2]
3965	0	scNCF	[13, 31, 7, 1, 2, 4294967276, 1, 4, 2, 2, 1, 8]
3966	0	scNCF	[2, 14, 213, 2, 14, 2, 4008373930, 43688, 2, 8, 168, 200]
3967	0	scNCF	[64234, 2, 11, 2, 168, 43648, 2, 2, 2, 14, 2, 3435986636]
3968	0	scNCF	[2, 14, 2, 2, 14, 50, 14, 8, 14, 52424, 2, 2]
3969	0	scNCF	[16, 61664, 41088, 168, 1, 2, 8, 2, 14, 2, 14757395257822283776, 14]
3970	0	scNCF	[52478, 1, 35016, 2, 11, 15167, 2, 16608118854844671, 69, 11, 2, 1]
3971	0	scNCF	[50, 2, 14, 65519, 1, 2, 1, 1, 4, 2, 4, 1]
3972	0	scNCF	[7, 69, 49, 179, 1, 2, 65364, 1, 117, 2, 65279, 1]
3973	0	scNCF	[254, 2, 4008505036, 248, 8, 200, 224, 2, 2, 2, 8, 340204460992567919536133846860529987824]
3974	0	scNCF	[1, 1, 7, 1, 1, 7, 1, 353703253, 2002089815, 1, 3722304991, 2]
3975	0	scNCF	[1, 1, 31, 1, 248, 1, 2, 13, 52940, 1, 2, 1]
3976	0	scNCF	[4, 2, 2, 13, 2, 8, 1, 196, 65504, 8, 4, 2]
3977	0	scNCF	[2, 253, 200, 64, 2, 1, 4294967022, 14, 208, 17216961135426465484, 2, 236]
3978	0	scNCF	[1, 1, 1, 11, 55, 1, 7, 1, 1, 21847, 1, 1]
3979	0	scNCF	[43144, 2, 234, 1, 2, 248, 8, 2, 2, 2, 65480, 8]
3980	0	scNCF	[2, 2, 1, 2, 84, 31, 7, 1, 55, 2, 2, 1]
3981	0	scNCF	[13, 11, 1, 1, 1, 2, 127, 21, 2, 127, 29440, 366198948995465216]
3982	0	scNCF	[2, 8, 236, 13, 11, 1, 14, 2, 2, 2, 2, 14]
3983	0	scNCF	[21, 1, 13, 2, 1, 11, 2, 2, 2, 253693951, 1, 1]
3984	0	scNCF	[61391, 13, 1, 52991, 52300, 13, 30197, 2, 1, 2, 14, 1]
3985	0	scNCF	[7, 1, 1, 1, 1, 7, 1, 1, 87, 1, 1, 1]
3986	0	scNCF	[7, 1, 1, 127, 1, 1, 1, 1, 55, 1, 7, 12595]
3987	0	scNCF	[1, 242, 46079, 2, 14, 2, 127, 14, 2, 171, 1, 2]
3988	0	scNCF	[8, 2, 8, 1, 8, 8, 248, 8, 1, 8, 2, 2]
3989	0	scNCF	[1, 1, 20224, 115, 55, 65312, 7, 42, 87, 1, 202247694, 7]
3990	0	scNCF	[1, 42, 1, 1, 11, 1, 4, 1, 1, 1, 536911872, 2]
3991	0	scNCF	[2, 1577058303, 1, 7, 57343, 1, 7, 1, 286331155, 1, 1, 49]
3992	0	scNCF	[14131, 2, 1, 1, 13075, 21, 7, 1245439, 1, 1, 7, 1]
3993	0	scNCF	[7, 7, 31, 1, 1, 1, 1, 7, 1807, 1, 11, 59]
3994	0	scNCF	[43168, 1, 1, 14, 2, 2, 2, 186, 49, 1, 244, 16469]
3995	0	scNCF	[1, 2, 2, 1, 61164, 8, 1, 8, 2, 2, 8, 2]
3996	0	scNCF	[2, 7, 2, 1, 1, 12799, 4, 1, 8, 1, 14143, 1]
3997	0	scNCF	[1, 2, 140, 1, 1, 2, 1, 1, 1, 117, 1, 1]
3998	0	scNCF	[7, 1, 7, 1, 1, 4160223231, 11, 1, 7, 2, 1, 2]
3999	0	scNCF	[4278247424, 2, 2, 8, 14, 2, 2, 2, 2, 2, 2, 128]
4000	0	scNCF	[14, 2, 213, 2, 128, 3844, 2, 14, 2, 2, 179, 62716]
4001	0	scNCF	[1, 1, 13183, 1, 19, 19, 61941, 127, 1, 13, 7, 42]
4002	0	scNCF	[1, 1, 1, 930611199, 87, 1287, 1, 1, 1, 7, 1, 1]
4003	0	scNCF	[13369544, 117, 11, 84, 69, 1, 2, 1, 79, 2, 1, 7]
4004	0	scNCF	[2, 19, 7, 1, 2, 2, 2, 2, 14, 14, 1, 2]
4005	0	scNCF	[17216961135462248172, 8, 14, 2, 1, 11, 14, 65287, 7, 1, 14, 4]
4006	0	scNCF	[2, 1, 2, 1, 45039, 2, 7, 1, 1, 22357, 1, 1]
4007	0	scNCF	[179, 2, 14, 2, 2, 2, 2, 8, 8, 13088, 168, 8]
4008	0	scNCF	[7, 1, 65339, 2, 7, 14, 168, 2, 13, 2, 14, 128]
4009	0	scNCF	[8, 236, 168, 2, 2, 248, 2, 13, 8, 1, 2, 2]
4010	0	scNCF	[11, 2, 1, 2, 4, 4, 55, 3841, 1, 223, 2, 13]
4011	0	scNCF	[13, 1, 2, 2, 220, 4, 8, 2, 4, 248, 1, 13]
4012	0	scNCF	[14, 226854870715806425523949065643875797128, 8, 1, 2, 2, 281122789457834, 2, 206, 2, 4008372970, 2]
4013	0	scNCF	[8, 2, 2, 14, 8, 2, 2, 14, 13, 8, 2, 4]
4014	0	scNCF	[14, 1, 242, 2, 16464, 196, 196, 4, 1, 20753, 7, 2]
4015	0	scNCF	[1, 1, 8, 2, 2, 4294242544, 2, 2, 13, 2, 2, 43648]
4016	0	scNCF	[31, 1, 79, 1, 1, 7, 1, 1, 1, 1, 1, 1]
4017	0	scNCF	[7, 1, 1, 1, 16515325, 1, 1, 19938724177578273016507145135283900174, 1, 127, 803, 1]
4018	0	scNCF	[11, 1, 93, 2, 7, 13, 1, 234, 8, 1, 2, 1]
4019	0	scNCF	[2, 128, 2, 200, 4177066744, 224, 2, 14, 2, 48058, 2, 8]
4020	0	scNCF	[2, 2, 13, 2, 1, 19524, 236, 2, 59, 14, 4261410293, 7]
4021	0	scNCF	[2692784288, 4, 52424, 13, 234, 2, 143, 2, 14, 52352, 11, 1]
4022	0	scNCF	[234, 205, 1, 8, 2, 251, 14, 35, 4294954238, 14, 2, 13]
4023	0	scNCF	[7, 1, 1, 259, 7, 1, 1, 1, 2, 1, 19, 1301]
4024	0	scNCF	[14, 1, 13, 2, 32, 2, 1, 3423357964, 2, 65194, 12851, 191]
4025	0	scNCF	[1, 1, 1, 2, 87, 1, 2, 1, 1, 7, 15597807, 1]
4026	0	scNCF	[7, 1, 1, 7936, 67372037, 21, 1, 1, 3436039423, 7, 1, 1]
4027	0	scNCF	[127, 48123, 2, 1, 8191, 1, 1, 7, 35, 55, 7, 22527]
4028	0	scNCF	[7, 1, 11, 2, 4294966256, 7, 47, 61472, 1, 2, 2, 2]
4029	0	scNCF	[2, 2, 8, 186, 2, 2, 49280, 16, 2, 2, 15924970174940184576, 47786]
